step,time,alpha_deg,panel_CL,panel_cl_eta0.15,panel_cl_eta0.3,panel_cl_eta0.45,panel_cl_eta0.6,panel_cl_eta0.75,panel_cl_eta0.9,particle_CL,particle_cl_eta0.15,particle_cl_eta0.3,particle_cl_eta0.45,particle_cl_eta0.6,particle_cl_eta0.75,particle_cl_eta0.9
93,0.1408237431859479,3.1530827866247395,0.18927305097487054,0.22317517133669504,0.22106253917210417,0.2050597092157954,0.18608725346416433,0.1562814807456909,0.10893635196821924,0.18927305097487054,0.22317517133669504,0.22106253917210417,0.2050597092157954,0.18608725346416433,0.1562814807456909,0.10893635196821924
94,0.14233797698364628,3.0839380488455013,0.18524682867408132,0.21843518723075456,0.2163681009500972,0.2006971711504254,0.18212289780830798,0.15294569122738638,0.10660368700979243,0.18524682867408132,0.21843518723075456,0.2163681009500972,0.2006971711504254,0.18212289780830798,0.15294569122738638,0.10660368700979243
95,0.14385221078134464,3.016039221629156,0.18128895939803416,0.2137739734230089,0.2117516405629125,0.19640853082897838,0.17822684090117163,0.14966878566758493,0.10431371920118182,0.18128895939803416,0.2137739734230089,0.2117516405629125,0.19640853082897838,0.17822684090117163,0.14966878566758493,0.10431371920118182
96,0.145366444579043,2.9494851247701375,0.1774052339986872,0.20919835954235505,0.20721992895650637,0.19220006059019112,0.17440477632909568,0.14645555350379763,0.10206979197425244,0.1774052339986872,0.20919835954235505,0.20721992895650637,0.19220006059019112,0.17440477632909568,0.14645555350379763,0.10206979197425244
97,0.14688067837674137,2.8843726209454603,0.1736013460026666,0.2047150436195745,0.20277958619268377,0.18807791434163437,0.17066230005536293,0.14331069207223993,0.0998751701902674,0.1736013460026666,0.2047150436195745,0.20277958619268377,0.18807791434163437,0.17066230005536293,0.14331069207223993,0.0998751701902674
98,0.14839491217443973,2.82079647474101,0.16988293599864723,0.2003306762713794,0.19843723767515303,0.1840482019421194,0.1670049526924347,0.14023886639611297,0.09773311891569869,0.16988293599864723,0.2003306762713794,0.19843723767515303,0.1840482019421194,0.1670049526924347,0.14023886639611297,0.09773311891569869
99,0.14990914597213809,2.75884921473138,0.16625542171626237,0.19605162176439792,0.19419914951474226,0.18011680179671805,0.1634380761172562,0.13724455865497626,0.0956467410133407,0.16625542171626237,0.19605162176439792,0.19419914951474226,0.18011680179671805,0.1634380761172562,0.13724455865497626,0.0956467410133407
100,0.15142337976983647,2.6986209988140004,0.16272414769306223,0.19188420347175794,0.19007160248241703,0.17628949987058745,0.1599669134254052,0.13433216654027028,0.09361910135713869,0.16272414769306223,0.19188420347175794,0.19007160248241703,0.17628949987058745,0.1599669134254052,0.13433216654027028,0.09361910135713869
101,0.15293761356753482,2.6401994829935536,0.15929428850644145,0.187834511363565,0.1860606284627721,0.17257189712524032,0.15659655405539194,0.13150596619749555,0.09165316686115862,0.15929428850644145,0.187834511363565,0.1860606284627721,0.17257189712524032,0.15659655405539194,0.13150596619749555,0.09165316686115862
102,0.15445184736523318,2.583669693807617,0.15597090268923053,0.1839085159268551,0.18217213649727337,0.16896948398062867,0.1533319740611672,0.1287701251564029,0.08975182961505669,0.15597090268923053,0.1839085159268551,0.18217213649727337,0.16896948398062867,0.1533319740611672,0.1287701251564029,0.08975182961505669
103,0.15596608116293156,2.529113904579248,0.15275887911694863,0.1801119863030818,0.1784118549600269,0.16548753492170823,0.15017794951345398,0.12612864867920762,0.08791786913806765,0.15275887911694863,0.1801119863030818,0.1784118549600269,0.16548753492170823,0.15017794951345398,0.12612864867920762,0.08791786913806765
104,0.15748031496062992,2.4766115156765816,0.14966292466140538,0.1764504837813388,0.1747852733921414,0.16213117756145717,0.14713913458555347,0.12358543640999625,0.08615398855159673,0.14966292466140538,0.1764504837813388,0.1747852733921414,0.16213117756145717,0.14713913458555347,0.12358543640999625,0.08615398855159673
105,0.15899454875832827,2.426238938953717,0.14668756600357327,0.17292936523749927,0.1712977135641602,0.15890529955186977,0.14421994468623853,0.12114417340967275,0.08446272335026728,0.14668756600357327,0.17292936523749927,0.1712977135641602,0.15890529955186977,0.14421994468623853,0.12114417340967275,0.08446272335026728
106,0.16050878255602666,2.378069486541081,0.1438372369226515,0.16955385864630199,0.16795435729970823,0.15581470446312082,0.14142473621348725,0.11880851516118104,0.08284661878129593,0.1438372369226515,0.16955385864630199,0.16795435729970823,0.15581470446312082,0.14142473621348725,0.11880851516118104,0.08284661878129593
107,0.162023016353725,2.3321732641471336,0.14111608516498206,0.1663288802416116,0.16476006385053113,0.1528638951266515,0.1387575811766787,0.11658185949765171,0.08130801153326728,0.14111608516498206,0.1663288802416116,0.16476006385053113,0.1528638951266515,0.1387575811766787,0.11658185949765171,0.08130801153326728
108,0.16353725015142337,2.2886170690266767,0.1385281154077611,0.16325917403102133,0.16171954215441064,0.15005720430795197,0.13622239140314954,0.11446746681343684,0.07984914306094806,0.1385281154077611,0.16325917403102133,0.16171954215441064,0.15005720430795197,0.13622239140314954,0.11446746681343684,0.07984914306094806
109,0.16505148394912175,2.2474642927642865,0.13607713976730632,0.16034924913976056,0.15883725494245698,0.14739877015503144,0.1338229159524482,0.1124684762291986,0.07847218744083398,0.13607713976730632,0.16034924913976056,0.15883725494245698,0.14739877015503144,0.1338229159524482,0.1124684762291986,0.07847218744083398
110,0.1665657177468201,2.2087748290143536,0.13376674956861487,0.1576033782432938,0.1561174376580033,0.14489247942340944,0.13156265136387257,0.11058778814976522,0.07717912367536617,0.13376674956861487,0.1576033782432938,0.1561174376580033,0.14489247942340944,0.13156265136387257,0.11058778814976522,0.07717912367536617
111,0.16807995154451846,2.1726049863319914,0.13160036301794506,0.15502560961494344,0.1535640973112565,0.14254204365422213,0.12944495839381193,0.10882820643935115,0.07597188630278967,0.13160036301794506,0.15502560961494344,0.1535640973112565,0.14254204365422213,0.12944495839381193,0.10882820643935115,0.07597188630278967
112,0.16959418534221685,2.139007406221702,0.12958113280540967,0.15261969785241025,0.15118096174670242,0.1403508768723115,0.1274729037015028,0.10719227512959664,0.07485220452133143,0.12958113280540967,0.15261969785241025,0.15118096174670242,0.1403508768723115,0.1274729037015028,0.10719227512959664,0.07485220452133143
113,0.1711084191399152,2.1080309865230547,0.12771202219422023,0.15038917118479392,0.14897151263296507,0.13832219887899944,0.1256493930740804,0.10568240955148689,0.0738217388198979,0.12771202219422023,0.15038917118479392,0.14897151263296507,0.13832219887899944,0.1256493930740804,0.10568240955148689,0.0738217388198979
114,0.17262265293761356,2.0797208102448774,0.12599583817537524,0.14833736716032786,0.14693907716710458,0.13645904508662646,0.12397714889756452,0.10430086057625984,0.07288201769147466,0.12599583817537524,0.14833736716032786,0.14693907716710458,0.13645904508662646,0.12397714889756452,0.10430086057625984,0.07288201769147466
115,0.17413688673531194,2.054118079951559,0.12443504175211113,0.14646723555121566,0.14508656003471684,0.13476409428186548,0.12245858322638353,0.10304962311551608,0.07203439376310496,0.12443504175211113,0.14646723555121566,0.14508656003471684,0.13476409428186548,0.12245858322638353,0.10304962311551608,0.07203439376310496
116,0.1756511205330103,2.0312600577969286,0.12303194799611923,0.14478154317228947,0.14341671170995368,0.1332398537154748,0.12109593893762469,0.10193054289425021,0.0712801131690673,0.12303194799611923,0.14478154317228947,0.14341671170995368,0.1332398537154748,0.12109593893762469,0.10193054289425021,0.0712801131690673
117,0.17716535433070865,2.0111800112930047,0.12178860983784248,0.14328275459512838,0.1419319715566345,0.13188855398006094,0.11989121204248454,0.10094526296932292,0.07062028311971114,0.12178860983784248,0.14328275459512838,0.1419319715566345,0.13188855398006094,0.11989121204248454,0.10094526296932292,0.07062028311971114
118,0.17867958812840704,1.9939071648925382,0.12070686032447822,0.14197308130862613,0.14063452948659033,0.13071218717406227,0.11884617684492575,0.10009522957299971,0.07005586762513294,0.12070686032447822,0.14197308130862613,0.14063452948659033,0.13071218717406227,0.11884617684492575,0.10009522957299971,0.07005586762513294
119,0.1801938219261054,1.97946665745581,0.11978830359999904,0.14085445253329146,0.13952630300413388,0.1297124931062139,0.11796238602939996,0.09938171370462978,0.06958771348537067,0.11978830359999904,0.14085445253329146,0.13952630300413388,0.1297124931062139,0.11796238602939996,0.09938171370462978,0.06958771348537067
120,0.18170805572380375,1.9678795056635916,0.11903425870602355,0.1399284848442589,0.13860888806677907,0.1288909104480088,0.11724110522827827,0.09880573005972412,0.06921647774200815,0.11903425870602355,0.1399284848442589,0.13860888806677907,0.1288909104480088,0.11724110522827827,0.09880573005972412,0.06921647774200815
121,0.18322228952150213,1.95916257342952,0.11844583165739005,0.13919652942180233,0.13788362509380125,0.12824864320554663,0.11668339506145263,0.09836812949437779,0.06894271124014928,0.11844583165739005,0.13919652942180233,0.13788362509380125,0.12824864320554663,0.11668339506145263,0.09836812949437779,0.06894271124014928
122,0.18473652331920049,1.9533285473563953,0.11802392956364936,0.13865971328445925,0.13735163490619445,0.12778667496302148,0.11629010866724208,0.09806958054588033,0.06876683088828855,0.11802392956364936,0.13865971328445925,0.13735163490619445,0.12778667496302148,0.11629010866724208,0.09806958054588033,0.06876683088828855
123,0.18625075711689884,1.9503859182721284,0.11776912990629841,0.13831877189441305,0.13701364146654774,0.1275056452745752,0.11606179270530177,0.09791049932119866,0.06868908074765422,0.11776912990629841,0.13831877189441305,0.13701364146654774,0.1275056452745752,0.11606179270530177,0.09791049932119866,0.06868908074765422
124,0.18776499091459722,1.9503389688722113,0.11768183304036682,0.1381742377097004,0.13687017581806452,0.12740599060018643,0.11599880147388475,0.0978911332930831,0.06870958217021633,0.11768183304036682,0.1381742377097004,0.13687017581806452,0.12740599060018643,0.11599880147388475,0.0978911332930831,0.06870958217021633
125,0.18927922471229558,1.9531877674866904,0.11776213874997503,0.1382262865107644,0.13692141222811371,0.1274878273923464,0.11610120257871161,0.09801149172782235,0.0688282923856477,0.11776213874997503,0.1382262865107644,0.13692141222811371,0.1274878273923464,0.11610120257871161,0.09801149172782235,0.0688282923856477
126,0.19079345850999394,1.958928167980721,0.11800995453806001,0.138474874323414,0.13716730638050262,0.1277510641074087,0.11636887075876957,0.09827141867666628,0.06904505213867261,0.11800995453806001,0.138474874323414,0.13716730638050262,0.1277510641074087,0.11636887075876957,0.09827141867666628,0.06904505213867261
127,0.19230769230769232,1.9675518157888405,0.11842491747312618,0.13891963429762727,0.1376074973380209,0.12819531235867515,0.11680141177397302,0.09867053183874833,0.06935954243142524,0.11842491747312618,0.13891963429762727,0.1376074973380209,0.12819531235867515,0.11680141177397302,0.09867053183874833,0.06935954243142524
128,0.19382192610539067,1.9790461600741849,0.11900638832049042,0.1395598804065986,0.13824130536906798,0.1288198907026941,0.117398164040903,0.0992082224288337,0.06977128545882746,0.11900638832049042,0.1395598804065986,0.13824130536906798,0.1288198907026941,0.117398164040903,0.0992082224288337,0.06977128545882746
129,0.19533615990308903,1.9933944719949457,0.1197535286621921,0.14039469103663726,0.13906781579114655,0.12962389881103692,0.11815826647017871,0.0998837142195727,0.07027968727463357,0.1197535286621921,0.14039469103663726,0.13906781579114655,0.12962389881103692,0.11815826647017871,0.0998837142195727,0.07027968727463357
130,0.1968503937007874,2.0105758690514897,0.12066525647837772,0.14142285632146234,0.14008583535623748,0.13060616988062615,0.11908061596030028,0.1006960272450548,0.07088401217752807,0.12066525647837772,0.14142285632146234,0.14008583535623748,0.13060616988062615,0.11908061596030028,0.1006960272450548,0.07088401217752807
131,0.19836462749848577,2.0305653454786965,0.1217402135004512,0.14264284634057456,0.14129384437762518,0.13176524483773078,0.12016384277076167,0.1016439555831073,0.07158336450612986,0.1217402135004512,0.14264284634057456,0.14129384437762518,0.13176524483773078,0.12016384277076167,0.1016439555831073,0.07158336450612986
132,0.19987886129618412,2.0533338086392945,0.12297683212106054,0.14405288368366442,0.14269008425712487,0.1330994324843945,0.12140636534156612,0.10272611429971562,0.0723767228760089,0.12297683212106054,0.14405288368366442,0.14269008425712487,0.1330994324843945,0.12140636534156612,0.10272611429971562,0.0723767228760089
133,0.2013930950938825,2.0788481213652155,0.12437327196803317,0.1456508689831278,0.14427247708972446,0.13460674857997354,0.1228063369361368,0.10394089650972162,0.07326291314044124,0.12437327196803317,0.1456508689831278,0.14427247708972446,0.13460674857997354,0.1228063369361368,0.10394089650972162,0.07326291314044124
134,0.20290732889158086,2.1070711501853507,0.12592750390113608,0.14743448603353,0.1460387244997738,0.13628500536886765,0.12436172293126746,0.10528653475353636,0.07424064594624448,0.12592750390113608,0.14743448603353,0.1460387244997738,0.13628500536886765,0.12436172293126746,0.10528653475353636,0.07424064594624448
135,0.20442156268927922,2.1379618193695196,0.12763724957799352,0.1494011143744115,0.14798623822267382,0.1381317402947808,0.12607024491230398,0.10676106227564905,0.07530849982718771,0.12763724957799352,0.1494011143744115,0.14798623822267382,0.1381317402947808,0.12607024491230398,0.10676106227564905,0.07530849982718771
136,0.2059357964869776,2.17147517070999,0.12949996508486597,0.15154783767252145,0.1501121224014315,0.14014421134362332,0.12792936098270827,0.10836227959396724,0.07646487870888874,0.12949996508486597,0.15154783767252145,0.1501121224014315,0.14014421134362332,0.12792936098270827,0.10836227959396724,0.07646487870888874
137,0.20745003028467596,2.20756242895355,0.1315129313932108,0.15387151951960412,0.15241327437952285,0.14231948060475752,0.12993636077921963,0.11008785890182404,0.07770810925399615,0.1315129313932108,0.15387151951960412,0.15241327437952285,0.14231948060475752,0.12993636077921963,0.11008785890182404,0.07770810925399615
138,0.2089642640823743,2.2461710727888953,0.13367319253811388,0.15636875238224496,0.1548863194020626,0.14465435436623808,0.1320882936083087,0.11193525719559441,0.07903636049364461,0.13367319253811388,0.15636875238224496,0.1548863194020626,0.14465435436623808,0.1320882936083087,0.11193525719559441,0.07903636049364461
139,0.2104784978800727,2.2872449112860274,0.13597756945704206,0.15903586454609644,0.157527615235724,0.14714540281851168,0.13438200025848024,0.11390176662919965,0.08044769201890675,0.13597756945704206,0.15903586454609644,0.157527615235724,0.14714540281851168,0.13438200025848024,0.11390176662919965,0.08044769201890675
140,0.21199273167777105,2.3307241656763953,0.13842267676202383,0.16186893745599687,0.16033328946649356,0.1497889618503681,0.1368141054358646,0.11598449201551084,0.08194002793784752,0.13842267676202383,0.16186893745599687,0.16033328946649356,0.1497889618503681,0.1368141054358646,0.11598449201551084,0.08194002793784752
141,0.2135069654754694,2.3765455563547797,0.14100490827272583,0.1648637991892712,0.16329919973753212,0.15258114179832558,0.13938103025285375,0.11818036911437946,0.08351117854797106,0.14100490827272583,0.1648637991892712,0.16329919973753212,0.15258114179832558,0.13938103025285375,0.11818036911437946,0.08351117854797106
142,0.2150211992731678,2.424642394976285,0.14372048217385397,0.16801606469216168,0.16642101015930544,0.15551784979002575,0.14207901063936523,0.12048617726844707,0.08515884279085018,0.14372048217385397,0.16801606469216168,0.16642101015930544,0.15551784979002575,0.14207901063936523,0.12048617726844707,0.08515884279085018
143,0.21653543307086615,2.474944681514393,0.1465654066941657,0.1713211044411556,0.16969412858381447,0.15859477656120508,0.14490408831946108,0.12289853564548658,0.08688061294452461,0.1465654066941657,0.1713211044411556,0.16969412858381447,0.15859477656120508,0.14490408831946108,0.12289853564548658,0.08688061294452461
144,0.2180496668685645,2.5273792061388454,0.14953548473381248,0.17477404650713724,0.1731137364019399,0.1618073796377807,0.14785208991023094,0.12541387800437262,0.08867394494185754,0.14953548473381248,0.17477404650713724,0.1731137364019399,0.1618073796377807,0.14785208991023094,0.12541387800437262,0.08867394494185754
145,0.21956390066626288,2.581869655765056,0.15262635853237042,0.17836982565626527,0.1766748086066961,0.16515095420448225,0.15091870039177702,0.12802852667865228,0.09053622809941708,0.15262635853237042,0.17836982565626527,0.1766748086066961,0.16515095420448225,0.15091870039177702,0.12802852667865228,0.09053622809941708
146,0.22107813446396124,2.638336725119995,0.15583349161977744,0.1821031738255449,0.18037213073401298,0.16862059190349793,0.15409941347245132,0.1307386355748888,0.09246472310844084,0.15583349161977744,0.1821031738255449,0.18037213073401298,0.16862059190349793,0.15409941347245132,0.1307386355748888,0.09246472310844084
147,0.2225923682616596,2.6966982321628996,0.15915216572051763,0.18596859595414333,0.18420026127879569,0.1722111898648667,0.15738955321354886,0.13354022396184934,0.0944566080248814,0.15915216572051763,0.18596859595414333,0.18420026127879569,0.1722111898648667,0.15738955321354886,0.13354022396184934,0.0944566080248814
148,0.22410660205935795,2.7568692376928254,0.1625775018063787,0.18996041840836742,0.18815357206114428,0.17591747928596083,0.16078429041561892,0.13642917968235269,0.09650896498838724,0.1625775018063787,0.18996041840836742,0.18815357206114428,0.17591747928596083,0.16078429041561892,0.13642917968235269,0.09650896498838724
149,0.22562083585705633,2.818762168968959,0.1661044600029356,0.1940727693015184,0.19222625836974974,0.17973399969606188,0.16427862105472896,0.1394012422608669,0.09861877060423768,0.1661044600029356,0.1940727693015184,0.19222625836974974,0.17973399969606188,0.16427862105472896,0.1394012422608669,0.09861877060423768
150,0.2271350696547547,2.8822869471637764,0.16972786953948635,0.19829962421143527,0.19641234182927236,0.18365516787752306,0.16786743512779215,0.1424520694822761,0.10078295486350974,0.16972786953948635,0.19829962421143527,0.19641234182927236,0.18365516787752306,0.16786743512779215,0.1424520694822761,0.10078295486350974
151,0.22864930345245305,2.947351118463569,0.17344240602231303,0.20263477677485603,0.20070568170351197,0.18767521884849614,0.1715454532109853,0.1455771709450139,0.10299833492153924,0.17344240602231303,0.20263477677485603,0.20070568170351197,0.18767521884849614,0.1715454532109853,0.1455771709450139,0.10299833492153924
152,0.23016353725015143,3.0138599886254944,0.1772426017642002,0.20707184923820682,0.205099957133474,0.19178824138702938,0.17530726759902265,0.14877195364803683,0.10526166380304917,0.1772426017642002,0.20707184923820682,0.205099957133474,0.19178824138702938,0.17530726759902265,0.14877195364803683,0.10526166380304917
153,0.23167777104784978,3.081716760795366,0.18112288104784677,0.21160433645228274,0.20958872157820058,0.19598820629046093,0.1791473637667679,0.1520317358845819,0.10756963373477019,0.18112288104784677,0.21160433645228274,0.20958872157820058,0.19598820629046093,0.1791473637667679,0.1520317358845819,0.10756963373477019
154,0.23319200484554814,3.1508226763855656,0.18507755500413348,0.2162255967837992,0.21416540453756855,0.2002689512319807,0.18306010404425074,0.1553517294351875,0.1099188576599428,0.18507755500413348,0.2162255967837992,0.21416540453756855,0.2002689512319807,0.18306010404425074,0.1553517294351875,0.1099188576599428
155,0.23470623864324652,3.2210771588080616,0.18910081577246854,0.22092884698854096,0.21882327738738372,0.20462420083391208,0.1870397552795369,0.15872707452177492,0.11230591016612036,0.18910081577246854,0.22092884698854096,0.21882327738738372,0.20462420083391208,0.1870397552795369,0.15872707452177492,0.11230591016612036
156,0.23622047244094488,3.2923779598533347,0.1931867550660086,0.22570718598830725,0.22355551170916796,0.20904755622584112,0.19108046653008465,0.1621528049483883,0.11472727991457263,0.1931867550660086,0.22570718598830725,0.22355551170916796,0.20904755622584112,0.19108046653008465,0.1621528049483883,0.11472727991457263
157,0.23773470623864323,3.3646213085021914,0.1973293818883979,0.23055360884217535,0.22835516315969762,0.21353253894863153,0.19517632215326855,0.16562391035995955,0.11717943889251892,0.1973293818883979,0.23055360884217535,0.22835516315969762,0.21353253894863153,0.19517632215326855,0.16562391035995955,0.11717943889251892
158,0.23924894003634162,3.4377020619538605,0.20152262513468122,0.2354610183074756,0.23321520532477413,0.2180725760298611,0.1993213169672189,0.1691352995660626,0.11965879373086502,0.20152262513468122,0.2354610183074756,0.23321520532477413,0.2180725760298611,0.1993213169672189,0.1691352995660626,0.11965879373086502
159,0.24076317383403997,3.511513858650572,0.205760341780394,0.24042222739734953,0.23812851792352852,0.22266102004932473,0.2035093825509655,0.17268183404248966,0.12216172528333039,0.205760341780394,0.24042222739734953,0.23812851792352852,0.22266102004932473,0.2035093825509655,0.17268183404248966,0.12216172528333039
160,0.24227740763173833,3.5859492730759297,0.21003631198463973,0.2454299587470067,0.24308789237531642,0.22729113956293448,0.2077343738059695,0.17625830985688073,0.12468456623393256,0.21003631198463973,0.2454299587470067,0.24308789237531642,0.22729113956293448,0.2077343738059695,0.17625830985688073,0.12468456623393256
161,0.2437916414294367,3.6608999721017543,0.21434431298724285,0.2504769237532793,0.24808611154291593,0.23195619574555248,0.21199014293057458,0.1798595262184598,0.12722365731155727,0.214344279555694,0.25047688730999335,0.2480860752890456,0.23195616040710557,0.21199010905997392,0.179859495257352,0.12722363280090815
162,0.24530587522713507,3.73625687265586,0.21867787023186055,0.2555555560046499,0.25311567684741704,0.23664918772820703,0.21627029437640136,0.18348005964287756,0.1297751652653078,0.2186889417944424,0.2555675752626563,0.2531276099715667,0.23666091419940263,0.21628159396163774,0.18349047944190908,0.12978355944898054
163,0.24682010902483342,3.8119103004813044,0.22303069931804573,0.2606584864196116,0.2581692929102005,0.24136330662841007,0.2205686209893042,0.18711466514722114,0.13233540582210374,0.22304191159927766,0.26067092522176594,0.2581816274803477,0.24137529881348582,0.22058001286589854,0.18712490470559287,0.13234329328129463
164,0.2483343428225318,3.8877501497560547,0.22739669616791122,0.26577853159866305,0.26323984433189035,0.24609193519304237,0.2248791068313668,0.19075828252217358,0.1349008543501795,0.22740744312352293,0.2657907131458696,0.2632518975487752,0.24610354146767724,0.22488997806711458,0.1907678206379778,0.1349079196514491
165,0.24984857662023016,3.963666043340728,0.2317692116999787,0.2709079292627251,0.2683196422702414,0.25082788488508184,0.229195179462799,0.19440532778681457,0.1374675440487624,0.23178339201897305,0.2709240142271817,0.2683355753946651,0.25084316193921186,0.22920946249005542,0.1944178433015844,0.13747682362763147
166,0.2513628104179285,4.039547493421236,0.23614198028870256,0.2760393158998914,0.27340139407519665,0.25556436562843377,0.2335106593065629,0.19805059273263265,0.14003183132718353,0.23615774950991716,0.27605732961282403,0.273419236753811,0.2555813815361853,0.2335264822309162,0.19806434082255725,0.14004188632670328
167,0.2528770442156269,4.115284062312487,0.2405085840313427,0.2811651651565069,0.2784776455690882,0.2602944280366266,0.23781921237249637,0.20168872419981398,0.1425899488542896,0.24052472123427557,0.2811837708490797,0.2784960433087942,0.26031191775621315,0.23783538344114474,0.20170264874508997,0.14260000463689423
168,0.2543912780133253,4.190765523189128,0.24486267334091977,0.2862780231561867,0.28354101455538994,0.26501119442911114,0.24211457457804292,0.2053144344754093,0.14513818328308176,0.2448816854602042,0.2862998869809532,0.2835626684538802,0.265031725236536,0.2421335669301185,0.20533082436402939,0.14515007769601745
169,0.2559055118110236,4.265882020509414,0.24919791328925833,0.29137044940964196,0.2885841321579655,0.269707802140552,0.24639049764949802,0.20892245151725047,0.14767283343172688,0.2492169072524202,0.2913924571128888,0.2886059155336396,0.26972836649978615,0.2464094225205503,0.2089386476225034,0.14768443273305487
170,0.257419745608722,4.340524229898718,0.25350797975321676,0.2964350166607613,0.29359964282630263,0.2743774006443421,0.2506407440771042,0.2125075113910696,0.1501902010989829,0.2535283953345508,0.2964586846038015,0.29362307359426576,0.27439949079669423,0.25066105990197646,0.2125248925879607,0.1502026587824727
171,0.2589339794064204,4.414583517259946,0.25778661315633605,0.3014643676358364,0.298580260553973,0.27901320752914155,0.2548591416091077,0.21606440943916794,0.15268663404425004,0.25780774000694495,0.30148891904121766,0.29860456600019086,0.27903607455615026,0.2548801334299493,0.2160823233430158,0.152699429967401
172,0.2604482132041187,4.487952096879365,0.262027594511386,0.3064511910064026,0.303518744897969,0.2836084841870626,0.2590395589140975,0.2195879763865839,0.15515850438941792,0.26204952500957346,0.3064767090206832,0.3035440083747166,0.28363222065002097,0.25906132641996804,0.2196065287942638,0.15517173828368605
173,0.2619624470018171,4.560523188297682,0.26622476781098076,0.31138824617331196,0.30840792564094804,0.28815655944232643,0.2631759279147656,0.22307309845596557,0.1576022245902944,0.2662473635989242,0.31141456979839366,0.3084339879208603,0.28818101648920336,0.26319833487984845,0.22309217258020073,0.15761581104281142
174,0.2634766807995155,4.632191171718059,0.27037204545065185,0.31626836998216,0.3132407094660406,0.29265083545956627,0.2672622489022707,0.2265147212906289,0.16001424966836608,0.27039524123050696,0.31629541825967283,0.3132674901615202,0.2926759421643686,0.26728523366598805,0.22653426845201186,0.1600281575000521
175,0.2649909145972138,4.70285174172493,0.2744634173806081,0.3210844875532163,0.3180100906470253,0.2970847977701569,0.27129259967953423,0.22990785767866417,0.16239108253383175,0.2744871674966022,0.3211122024599967,0.3180375323757127,0.2971105041124906,0.2713161195703933,0.22992784527006022,0.16240529210386018
176,0.2665051483949122,4.7724020590898615,0.2784929607586039,0.3258296235065433,0.32270916201985256,0.30145202581787744,0.27526114529037105,0.2332475959661534,0.1647292804032508,0.27851721717374567,0.3258579461331925,0.32273720628428626,0.3014782799169605,0.2752851548409976,0.23326798747184213,0.16474376754228698
177,0.2680193821926105,4.840740900443509,0.2824548470500282,0.33049691048440727,0.3273311238290591,0.30574620025937566,0.2791621443188175,0.23652910489526477,0.16702545736592916,0.28247956953514125,0.3305257914580549,0.32735972199440644,0.3057729581853482,0.2791866047992648,0.23654986894918684,0.16704020106463768
178,0.2695336159903089,4.907768805595898,0.28634335129325367,0.33507960005269843,0.3318692940044717,0.30996111360335515,0.2829899589035734,0.23974764248612157,0.16927629133506372,0.28636851822581466,0.3351090112954176,0.3318984175284592,0.30998835254570994,0.28301485168975854,0.2397687658003253,0.1692912844810543
179,0.2710478497880073,4.973388222290527,0.29015286064693946,0.33957107268679176,0.33631711841437434,0.3140906790196127,0.28673906254862797,0.24289856239200286,0.17147852825103183,0.2901784389545786,0.3396009745458132,0.33634672832019075,0.3141183629857657,0.28676435532392397,0.2429200181030356,0.17149375242596532
180,0.2725620835857056,5.037503648181704,0.2938778806746887,0.3439648454161542,0.3406681782560766,0.31812893742005766,0.29040404651872115,0.24597731920534882,0.1736289856909362,0.2939038330236376,0.3439951941708672,0.3406982310827555,0.3181570264327643,0.29042970285226893,0.24599907617220004,0.17364441804818476
181,0.274076317383404,5.1000217698284445,0.29751304429872444,0.34825458228789785,0.34491620048497196,0.3220700671035018,0.293979628655643,0.2489794759807542,0.1757245583675458,0.2975393403316688,0.3482853418990475,0.34494666056663276,0.32209852821995383,0.2940056185557114,0.24900150846310878,0.17574017903377884
182,0.2755905511811024,5.160851598502621,0.30105312060791406,0.3524341046920432,0.3490550679866489,0.3259083933004755,0.29746066209531175,0.2519007116569437,0.1777622234109394,0.3010798415796105,0.3524653603664408,0.3490860205116363,0.3259373113491373,0.29748706911419137,0.25192309925006007,0.17777809979304748
183,0.2771047849788007,5.219904602613752,0.3044930148087803,0.3564973920045129,0.35307882088807896,0.3296383881611233,0.3008421347879774,0.2547368198977004,0.1797390387319885,0.30451997580094486,0.3565289429915032,0.3531100654036826,0.32966756862035324,0.30086877222901826,0.25475939147376686,0.17975503549504193
184,0.2786190187764991,5.277094836557681,0.3078277974202332,0.36043861389995574,0.35698168512229006,0.33325470262667034,0.304119199834001,0.25748373695435606,0.18165216524465488,0.30785509088920665,0.36047055627675906,0.35701332007205355,0.3332842398139826,0.30414616032602465,0.2575065806297284,0.18166835673844225
185,0.28013325257419747,5.332339065801589,0.31105266671788395,0.364252090514761,0.36075804026505043,0.3367521253531527,0.3072871353737457,0.2601375033004917,0.18349883500682762,0.3110800321364092,0.3642841417951671,0.3607897758731554,0.3367817536769688,0.30731416674475664,0.26016038908366024,0.18351503461793306
186,0.2816474863718958,5.385556888023351,0.3141630146284244,0.367932365086679,0.3644024831913739,0.3401256548843993,0.3103414129126555,0.26269432594146314,0.18527640136198126,0.3141907807433226,0.36796487463728467,0.36443466843530736,0.34015571777619563,0.3103688509550507,0.2627175713908575,0.18529287604793115
187,0.2831617201695942,5.436670850128894,0.3171543672184249,0.3714741371966684,0.367909769360469,0.3433704322935153,0.3132776361991534,0.26515052566127645,0.186982294992313,0.31718208445568286,0.37150661758202524,0.36794193448052603,0.3434004362995466,0.31330499492883285,0.2651736705626131,0.186998660933015
