step,time,particle10_CL,particle10_cl_eta0.15,particle10_cl_eta0.3,particle10_cl_eta0.45,particle10_cl_eta0.6,particle10_cl_eta0.75,particle10_cl_eta0.9
187,0.2831617201695942,0.31807871271456484,0.3725679604418968,0.3689919841103012,0.344371354760001,0.3141840756141025,0.26591203060641266,0.18751715238004768
188,0.28467595396729256,0.3209673827009034,0.37599061954046,0.3723812844035598,0.3475050428194256,0.3170181775050912,0.2682809343699239,0.18916072383000426
189,0.2861901877649909,0.3237285351001464,0.37926467730469066,0.37562342837198887,0.3505007279586946,0.3197258530209195,0.2705422070313412,0.190727734444604
190,0.28770442156268927,0.3263582232182931,0.38238544692138404,0.378713776870224,0.3533541237033244,0.322303229435252,0.2726926141535604,0.19221593270131596
191,0.28921865536038766,0.32885269151197455,0.3853484645368821,0.38164791156887923,0.35606115046265807,0.32474662341436866,0.2747290823674532,0.19362318145543467
192,0.290732889158086,0.331208376237962,0.3881494945893543,0.38442163891397363,0.35861794072425235,0.32705254572416487,0.27664870330182123,0.19494746072364336
193,0.29224712295578437,0.3334219287203898,0.390784537467994,0.38703100322700495,0.36102084462588435,0.32921770607265005,0.27844873753716504,0.19618687050516426
194,0.29376135675348275,0.33549018666555974,0.3932498316156753,0.3894722792101669,0.36326643437677764,0.33123901749483936,0.2801266185240038,0.19733963366459353
195,0.2952755905511811,0.33741020848176007,0.39554186088378795,0.39174198771519053,0.36535150855010223,0.33311359970657123,0.28167995500926424,0.1984040975407359
196,0.29678982434887946,0.3391792619316688,0.3976573580259567,0.39383689502385427,0.36727309656206225,0.33483878345294427,0.28310653490704646,0.19937873681999954
197,0.29830405814657784,0.34079483157722,0.39959330915393976,0.39575401833582213,0.3690284623273059,0.33641211367374435,0.2844043278348808,0.20026215531145936
198,0.29981829194427617,0.3422546215981548,0.4013469576358004,0.3974906295257907,0.3706151077881505,0.3378313526619267,0.28557148773657676,0.20105308783555859
199,0.30133252574197456,0.34355655860901496,0.40291580756008805,0.399044258483298,0.37203077611367397,0.33909448293786304,0.2866063552645656,0.20175040191625823
200,0.30284675953967294,0.34469879434663453,0.4042976269675461,0.40041269639114846,0.3732734545307581,0.3401997097488091,0.28750745982641934,0.2023530992713747
201,0.30436099333737127,0.3456797083906861,0.4054904514130374,0.4015939990681799,0.3743413775042636,0.3411454638286463,0.28827352177545396,0.20286031724760256
202,0.30587522713506965,0.34649790765577426,0.4064925825309479,0.4025864859519121,0.3752330258247531,0.3419304009586958,0.2889034524245996,0.20327132921723617
203,0.30738946093276803,0.3471522337948537,0.40730259847626843,0.40338874962035925,0.3759471354493582,0.34255340920714933,0.2893963593583128,0.20358554763316594
204,0.30890369473046636,0.3476417579446698,0.40791934656223316,0.40399964979204217,0.37648269038574084,0.34301360272842096,0.2897515415328388,0.20380252131582766
205,0.31041792852816474,0.3479657859409835,0.40834194956006215,0.4044183178969548,0.37683893042478295,0.3433103293768733,0.28996849610449804,0.2039219398941109
206,0.3119321623258631,0.34812385836947524,0.40856980631975093,0.4046441587556565,0.37701534979803797,0.34344316863658725,0.2900469159717466,0.2039436320334333
207,0.31344639612356145,0.34811575278144247,0.4086025961148365,0.4046768556314388,0.37701169841934734,0.343411931241345,0.2899866880885161,0.20386756304481085
208,0.31496062992125984,0.3479414771612511,0.40844026428716057,0.40451635337155134,0.3768279794279817,0.3432166631152987,0.2897879024161385,0.20369384571164262
209,0.3164748637189582,0.3476012795987441,0.40808304457869193,0.404162884538326,0.3764644521415469,0.34285763759549026,0.28945083569583063,0.20342272109226583
210,0.31798909751665655,0.34709564417532734,0.40753144609486347,0.4036169496009554,0.37592163860888056,0.34233537173289946,0.28897597450286605,0.20305458199102083
211,0.31950333131435493,0.3464252821358765,0.40678624199516966,0.4028793177844968,0.37520029835082985,0.341650596432433,0.28836398444256084,0.20258994765829416
212,0.3210175651120533,0.34559114777840094,0.40584849849367477,0.40195104065575166,0.37430146315376595,0.34080429054697814,0.2876157401316917,0.20202948420894476
213,0.32253179890975164,0.3445944263071809,0.4047195417949316,0.40083343304839725,0.37322640562688963,0.3397976534870992,0.28673230391484317,0.20137399260636568
214,0.32404603270745,0.34343651834018146,0.4034009746941344,0.3995280782778239,0.3719766504626266,0.33863211196303244,0.2857149281154732,0.2006244066992432
215,0.3255602665051484,0.34211907763787175,0.40189467142455615,0.39803683191210637,0.3705539757022677,0.33730932475044784,0.28456506204905285,0.1997818005809175
216,0.32707450030284674,0.3406439694918179,0.4002027719841622,0.3963618113498064,0.3689604014905131,0.33583116970049076,0.2832843390296954,0.1988473778860494
217,0.3285887341005451,0.3390132886147865,0.39832768183760603,0.3945053961257614,0.36719819399203973,0.3341997489839498,0.2818745819052305,0.19782247624365767
218,0.3301029678982435,0.33722935233899703,0.39627206894645806,0.39247022845790747,0.36526985847713417,0.33241738075845234,0.28033779441847784,0.19670856070815865
219,0.33161720169594183,0.3352946952839369,0.3940388586002776,0.39025920061277963,0.3631781405773723,0.3304866033091576,0.2786761671159145,0.19550722815288865
220,0.3331314354936402,0.3332120660049081,0.39163122765745917,0.3878754564668754,0.36092601583438927,0.3284101630155305,0.2768920650656803,0.19422019834196885
221,0.3346456692913386,0.3309841144414376,0.3890522416947391,0.3853220222138656,0.35851636805642545,0.32619072438594826,0.27498778005488655,0.19284912909078178
222,0.3361599030890369,0.32861392827847613,0.3863054765570252,0.38260244176541774,0.3559525330570505,0.3238313580517754,0.27296594702246274,0.1913959271238403
223,0.3376741368867353,0.32610497965765867,0.38339495844050964,0.37972069853491586,0.35323826910206685,0.32133552422105915,0.27082953860647835,0.18986275028287886
224,0.3391883706844337,0.3234608353277681,0.3803248286836518,0.3766808904593444,0.35037743893549916,0.3187067754970494,0.2685815991314914,0.1882517962648167
225,0.340702604482132,0.3206850717528867,0.3770992551318322,0.3734871470843406,0.34737391390414024,0.3159486597376387,0.2662251517869446,0.1865652280209148
226,0.3422168382798304,0.3177821526384342,0.37372340353082834,0.3701445919905011,0.34423250416070605,0.3130656042516059,0.26376400294569646,0.18480581465029988
227,0.3437310720775288,0.3147567777807,0.3702027163593954,0.3666585984389553,0.34095830880215794,0.31006231465099815,0.26120220621132784,0.18297650551775801
228,0.3452453058752271,0.31161264430260616,0.36654155352948564,0.3630334846122098,0.3375553476513442,0.3069424422345306,0.25854282253082767,0.1810794260678259
229,0.3467595396729255,0.3083544585789947,0.3627453939236295,0.3592746707747827,0.3340287175391664,0.30371066499765725,0.25578985060078624,0.1791174538922054
230,0.3482737734706239,0.304986872984948,0.3588196657927197,0.35538753113576105,0.33038345791289175,0.3003715971350384,0.25294721792081776,0.1770933944588661
231,0.3497880072683222,0.30151470283534804,0.35476999190322944,0.3513776299443942,0.32662478702876496,0.29693001603398855,0.2500189904877511,0.17501015097595649
232,0.3513022410660206,0.29794294335839144,0.3506022036861057,0.347250738521939,0.32275811685450445,0.2933908764903271,0.24700938571850078,0.17287073527413852
233,0.352816474863719,0.29427671452060916,0.34632227901429713,0.34301277841277067,0.31878898869277805,0.2897592480627439,0.24392271406516086,0.17067821975640202
234,0.3543307086614173,0.2905213253736689,0.34193641829821575,0.33866988719698,0.31472315301981707,0.2860403930258089,0.24076345178613465,0.16843579692690927
235,0.3558449424591157,0.28668215418967014,0.3374509084778711,0.33422828638408764,0.3105664393152018,0.2822396430771138,0.2375361289463445,0.16614668981620828
236,0.35735917625681407,0.2827647028010744,0.3328721823942487,0.3296943448145832,0.30632480718122573,0.27836244588012293,0.23424537066134923,0.16381418509020101
237,0.3588734100545124,0.2787746515698159,0.3282068796472997,0.325074635661623,0.30200440901525794,0.27441442688120604,0.2308959555382678,0.16144168127764313
238,0.3603876438522108,0.27471779989254747,0.3234617813094518,0.3203758719101604,0.2976115265965022,0.2704013280173432,0.22749275845147765,0.1590326413157191
239,0.36190187764990916,0.27059998671437563,0.3186437206405297,0.3156048217204684,0.29315248203527383,0.2663289222515481,0.22404067264626054,0.15659053115670143
240,0.3634161114476075,0.2664271641164189,0.3137596689512636,0.3107683868805189,0.28863372627797906,0.26220310058769475,0.220544692172497,0.1541188888342437
241,0.3649303452453059,0.2622054244380044,0.30881674406986126,0.3058736154415691,0.2840618486491941,0.25802988169437757,0.21700992060093063,0.15162133077961615
242,0.36644457904300426,0.2579408709732024,0.30382210308256796,0.30092759362939653,0.27944346843501267,0.2538153080369278,0.21344147700296395,0.14910147752333439
243,0.3679588128407026,0.2536396616563405,0.29878296135319793,0.2959374641322272,0.2747852548286385,0.24956546181642505,0.2098445064425098,0.14656295960470733
244,0.36947304663840097,0.2493080594241998,0.29370665129780194,0.2909104887521772,0.2700939904866209,0.24528653513078874,0.2062242548367224,0.1440094861480888
245,0.37098728043609935,0.24495239330510585,0.2886005899498595,0.28585401210932065,0.26537652918366983,0.24098477938843424,0.20258601236216534,0.14144479145823627
246,0.3725015142337977,0.2405790139285534,0.28347222082021195,0.2807754037440756,0.2606397508076094,0.23666646960086216,0.19893508748268596,0.13887261896117467
247,0.37401574803149606,0.2361942988067873,0.2783290215668571,0.27568206921029537,0.25589056202251875,0.23233790238512858,0.19527680361411387,0.13629671845061314
248,0.37552998182919445,0.2318046259601629,0.2731784732129373,0.27058141915966283,0.2511358683081607,0.2280053702071374,0.19161647668901827,0.13372082942926006
249,0.3770442156268928,0.22741642386073804,0.2680281117736589,0.26548091812548363,0.24638262704040537,0.22367521351900688,0.18795946431369948,0.1311487218832466
250,0.37855844942459116,0.2230362875821891,0.26288569168994835,0.260388172374508,0.2416380759735892,0.2193540646402208,0.1843114103277265,0.12858440872233667
251,0.38007268322228954,0.21867009457854084,0.25775809133089006,0.2553101933886545,0.23690833659915211,0.21504738929878633,0.18067680438989667,0.12603090751133156
252,0.38158691701998787,0.21432478956113207,0.2526534722292215,0.2502548644518002,0.2322011685917733,0.21076236905240395,0.17706184057757182,0.12349271228367453
253,0.38310115081768625,0.21000645733934858,0.24757898039156392,0.2452293503657059,0.22752305985688095,0.20650485810275834,0.17347139565530334,0.1209731743236053
254,0.38461538461538464,0.20572147057438142,0.24254210049890695,0.24024105001315266,0.2228809284358319,0.20228116209824099,0.1699107977205408,0.11847603992899622
255,0.38612961841308296,0.2014761093492344,0.23755021091004527,0.23529727146053092,0.21828157549422814,0.19809747005700112,0.16638526416918012,0.11600496327725744
256,0.38764385221078135,0.19727668308777768,0.23261071636009503,0.23040541215137111,0.2137317544516091,0.1939598955243016,0.16289991722093686,0.11356350144071375
257,0.38915808600847973,0.19312908882057414,0.22773058118001183,0.22557219403819273,0.20923807564482533,0.18987453516595415,0.15945997412807736,0.11115537888603974
258,0.39067231980617806,0.18903970063055797,0.22291726540438325,0.22080518559020543,0.20480721344447742,0.18584737291260064,0.15607039110549312,0.10878398487516025
259,0.39218655360387644,0.18501437646915173,0.2181776776445249,0.21611115089723062,0.20044561422351867,0.1818843052655672,0.1527361656891456,0.10645283940038852
260,0.3937007874015748,0.18105905009799425,0.21351879720328715,0.21149701641901347,0.1961596877060085,0.17799115127054002,0.14946218772328726,0.10416534971967133
261,0.39521502119927315,0.17717952829558367,0.20894745940551301,0.2069695532969159,0.19195572282717957,0.17417362435189337,0.14625326154856033,0.1019248655704046
262,0.39672925499697154,0.1733815071694848,0.20447037175350438,0.20253540620102828,0.18783988877854155,0.1704373274123364,0.1431140963866074,0.09973466779292103
263,0.3982434887946699,0.169670564612397,0.20009410497806152,0.1982010843454199,0.18381822695386188,0.16678774561078588,0.14004930039436483,0.09759796438076801
264,0.39975772259236825,0.16605215083019742,0.1958250820279896,0.19397295051369268,0.17989664081721926,0.163230237154196,0.13706337287439307,0.09551788495955409
265,0.40127195639006663,0.16253158064822404,0.1916695689320902,0.18985721215784862,0.17608088736339192,0.15977002547369545,0.13416069768573216,0.09349747630207045
266,0.402786190187765,0.15911402589046056,0.18763366582531615,0.18585991242023647,0.17237656897666112,0.156412191904484,0.13134553715741126,0.09153969817881868
267,0.40430042398546334,0.15580450415116714,0.18372329667085813,0.1819869191383966,0.16878912413117103,0.15316166720759644,0.1286220249246913,0.08964741834090917
268,0.4058146577831617,0.15260788294954705,0.1799442012292889,0.17824392045590112,0.1653238190747482,0.15002322390168127,0.12599415941114722,0.08782340797202434
269,0.4073288915808601,0.14952885366211488,0.17630192755934468,0.17463641132737318,0.16198574259943652,0.14700147185313744,0.12346580047240527,0.08607033974553188
270,0.40884312537855844,0.14657194101833929,0.17280182172239553,0.17116968852084385,0.15877979517000707,0.14410084808631152,0.1210406604842003,0.08439078124706022
271,0.4103573591762568,0.14374148826101193,0.1694490210956919,0.16784884157164945,0.15571068344980024,0.1413256119912719,0.11872230053264704,0.082787192610889
272,0.4118715929739552,0.1410416530923498,0.1662484467255639,0.1646787458193299,0.15278291312334832,0.13867983879028237,0.11651412491731532,0.08126192267290785
273,0.41338582677165353,0.1384764009661214,0.16320479571539054,0.16166405478155527,0.15000078193314506,0.136167413226002,0.114419375854458,0.07981720535198861
274,0.4149000605693519,0.13604949893706786,0.16032253400604907,0.1588091929563096,0.1473683731007291,0.13379202361469839,0.11244112851405494,0.07845515620814317
275,0.4164142943670503,0.1337645114604946,0.15760589125863822,0.15611835085997772,0.14488955060849448,0.13155715761070602,0.1105822875509066,0.07717777017515484
276,0.4179285281647486,0.13162479359789506,0.15505885297503397,0.15359547711416857,0.14256795201068662,0.12946609566489634,0.10884558155958694,0.0759869176252431
277,0.419442761962447,0.1296334881977618,0.15268515655987283,0.15124427373417274,0.1404069893727555,0.12752191065788498,0.10723356087073982,0.07488434264511967
278,0.4209569957601454,0.12779351449759688,0.15048828035270917,0.14906818953492615,0.1384098166977122,0.12572744450870713,0.1057485877830546,0.0738716578923789
279,0.4224712295578437,0.12610757540259165,0.14847144947984992,0.14707041131413806,0.13657938305955042,0.12408534461462677,0.10439284792418545,0.07295035351030807
280,0.4239854633555421,0.12457814861449079,0.14663761870091074,0.14525388732115618,0.13491835731302418,0.12259800496921464,0.10316831717561373,0.07212175644028879
281,0.4254996971532405,0.12320747225575114,0.14498947751238733,0.14362125678486065,0.1334291884139476,0.12126762405289726,0.10207681140359498,0.07138710612998556
282,0.4270139309509388,0.12199755964105023,0.1435294396049291,0.1421749286115515,0.13211404835946047,0.12009613836582929,0.10111991431868989,0.07074745845071674
283,0.4285281647486372,0.12095018395783086,0.142259644502688,0.14091701560911246,0.13097487022412635,0.11908527252536139,0.10029903750029331,0.07020375678224433
284,0.4300423985463356,0.12006687861363358,0.1411819484595163,0.13984935989740055,0.13001331880440953,0.11823650335389636,0.0996153789950471,0.06975679183045924
285,0.4315566323440339,0.11934893768262524,0.14029792940790403,0.13897352391066214,0.12923080272286466,0.11755107501668846,0.0990699414572086,0.06940721738593922
286,0.4330708661417323,0.11879741416330963,0.1396088820054468,0.1382907942236837,0.12862846690127236,0.11702999112847942,0.09866352418591925,0.0691555442909062
287,0.4345850999394307,0.11841311012665019,0.1391158104989212,0.13780215754963257,0.12820718964267033,0.11667401150622024,0.09839671957271161,0.0690021377031921
288,0.436099333737129,0.11819658677986543,0.13881943094547677,0.1375083313716034,0.12796758277703843,0.11648365291078414,0.09826991427697397,0.0689472182929891
289,0.4376135675348274,0.11814815552011333,0.13872017144775045,0.13740973702854822,0.12790999342934628,0.11645919435883072,0.09828329744519285,0.06899086707145238
290,0.43912780133252577,0.1182678786028601,0.13881816855425527,0.13750651150976292,0.12803449499378766,0.11660065332324016,0.09843682610348825,0.06913300732798713
291,0.4406420351302241,0.11855557474305117,0.13911326925774867,0.13779850351507292,0.12834089880674893,0.11690782434370796,0.09873028413082578,0.0693734327588722
292,0.4421562689279225,0.11901081152682075,0.13960502966577043,0.13828527398345813,0.12882874473994144,0.11738024400557111,0.0991632270005835,0.06971178259368316
293,0.44367050272562086,0.1196329115198067,0.14029271710776373,0.13896609740543622,0.12949730685375277,0.11801721096686396,0.0997350136815148,0.07014755666857363
294,0.4451847365233192,0.12042095005160666,0.14117530909799347,0.13983996133652804,0.13034559171061816,0.11881777930657364,0.10044479588029587,0.07068010982448983
295,0.4466989703210176,0.12137375611785847,0.14225149440756263,0.1409055672600816,0.13137234004762266,0.11978076083292005,0.10129152001423827,0.07130865301561291
296,0.4482132041187159,0.12248991563062753,0.1435196763966817,0.1421613331857455,0.13257602916006708,0.12090472742840848,0.1022739316195797,0.07203225710767962
297,0.4497274379164143,0.12376778396520402,0.14497798687885222,0.14360541021062834,0.13395488468890066,0.12218802187164478,0.10339058182581802,0.07284985698506205
298,0.45124167171411267,0.1252055193666334,0.14662432196315955,0.14523571882536235,0.1355069142770115,0.12362878998810053,0.10463985869276513,0.07376027606242422
299,0.452755905511811,0.12680097140562197,0.1484562236450953,0.14704982065601507,0.13722980351268177,0.1252248830463683,0.10601989840730444,0.07476215741607455
300,0.4542701393095094,0.1285517593722895,0.1504709623292514,0.14904500625033143,0.139120990647835,0.12697392925059364,0.10752865140706308,0.07585401626309504
301,0.45578437310720776,0.13045533007400414,0.15266559843111321,0.15121835839049397,0.14117772515978602,0.12887339018422536,0.10916393464979579,0.07703428190549062
302,0.4572986069049061,0.1325089211099816,0.155036944966352,0.15356676880335757,0.14339696356224743,0.13092043006130882,0.11092328314486757,0.07830115801242148
303,0.4588128407026045,0.13470996530195672,0.1575820210603206,0.1560872148283285,0.14577601197242435,0.13311261480416142,0.11280466517997381,0.07965325081622313
304,0.46032707450030286,0.13705495072647084,0.16029676832892842,0.15877572347553426,0.1483110264488091,0.13544637408334384,0.11480498021857197,0.08108829115171262
305,0.4618413082980012,0.1395404003927211,0.16317719122271424,0.1616282995499477,0.15099829885544638,0.1379183026647778,0.11692131556059492,0.0826041948881517
306,0.46335554209569957,0.14216250888258428,0.16621888583329594,0.16464061131317348,0.15383368226202968,0.14052456049813056,0.11915035584660046,0.08419856670582168
307,0.46486977589339795,0.14491719993457422,0.16941714272440897,0.16780797557331492,0.1568127959559926,0.1432611219231404,0.12148865730541902,0.08586894367856168
308,0.4663840096910963,0.14780008651648216,0.1727668851757749,0.17112537788008775,0.15993088333229152,0.14612359965192703,0.12393245075099943,0.08761261645487627
309,0.46789824348879466,0.15080849560366014,0.1762649101647557,0.17458964090899112,0.16318502730048373,0.14910938213240893,0.1264796109446043,0.08942821046544225
310,0.46941247728649305,0.1539368891536263,0.17990486324197058,0.17819446861971286,0.16656927209778463,0.15221295421644948,0.12912535167238676,0.09131220815291788
311,0.4709267110841914,0.15718090959681374,0.18368166404792843,0.18193482963470048,0.170078899057759,0.15542999554953957,0.13186600406645763,0.09326202386053142
312,0.47244094488188976,0.16053580257317018,0.18758978181212616,0.1858052454901022,0.17370876711961963,0.15875579244606045,0.13469755244524825,0.09527480689140555
313,0.47395517867958814,0.16399664255589144,0.19162348362901543,0.18980003744817442,0.1774535499138372,0.16218546334267248,0.13761584043051298,0.0973476088202048
314,0.47546941247728647,0.16755834501648662,0.19577684816984453,0.19391334006950117,0.18130774875074404,0.16571397100889618,0.14061658181245348,0.09947739138623374
315,0.47698364627498485,0.1712156746132576,0.20004377504205267,0.1981391105161952,0.1852657013296396,0.16933613040590995,0.143695367107347,0.10166103231750125
316,0.47849788007268323,0.17496325451259956,0.20441799645818673,0.2024711374100873,0.18932159226663167,0.17304661857325487,0.14684767246020725,0.10389532981024839
317,0.48001211387038156,0.1787955777762229,0.20889308801290984,0.20690306204706616,0.19346946417982339,0.17683998450001787,0.1500688666971034,0.10617700850308812
318,0.48152634766807995,0.1827070125238027,0.21346247724267525,0.21142837204036227,0.1977032242971578,0.18071065552162302,0.15335421871889793,0.108502724873766
319,0.48304058146577833,0.18669181297798526,0.2181194573536081,0.21604042399402215,0.20201665107560968,0.1846529457426369,0.15669890576172163,0.11086907256044325
320,0.48455481526347666,0.19074413192263123,0.22285719642861673,0.22073244919130341,0.2064034304681288,0.1886610780837144,0.1600980215528502,0.11327258769069576
321,0.48606904906117504,0.19485801605704342,0.22766873941199067,0.2254975595652924,0.21085711235856355,0.19272916194244627,0.16354657519026827,0.1157097489288618
322,0.4875832828588734,0.19902742884726085,0.23254702923754778,0.2303287644189874,0.21537116619718863,0.19685123099040475,0.16703950912614046,0.11817698949750782
323,0.48909751665657175,0.20324625290119122,0.2374849126608199,0.23521897821929943,0.21993897184324995,0.20102123989655152,0.17057170098174296,0.12067069784199999
324,0.49061175045427013,0.20750830262820372,0.2424751521570111,0.24016103232262298,0.2245538337734032,0.20523307597138707,0.17413797461868424,0.12318722710852721
325,0.4921259842519685,0.21180733062338578,0.24751043675832932,0.24514768469771753,0.22920899108612716,0.20948056803258056,0.1777331051946953,0.12572289728928654
326,0.49364021804966685,0.2161370462453203,0.25258340046901095,0.25017163961501127,0.23389763337252867,0.21375750240751962,0.18135183506116834,0.12827400712368822
327,0.49515445184736523,0.22049110927532664,0.2576866163462648,0.2552255411032792,0.23861289677518738,0.21805761779777208,0.18498886750025495,0.1308368289095884
328,0.4966686856450636,0.22486315196347914,0.2628126245151461,0.2603020000806332,0.24334788767733903,0.2223746270863225,0.18863888550376914,0.13340762170297332
329,0.49818291944276194,0.2292467823183037,0.26795393205590545,0.26539359507733085,0.2480956853078596,0.22670222046854427,0.19229655517116717,0.13598263417447715
330,0.4996971532404603,0.23363559394291636,0.2731030282837643,0.27049288662720056,0.2528493545624825,0.23103407758377376,0.19595653643636896,0.1385581119259735
331,0.5012113870381587,0.23802319073670644,0.27825240613639945,0.2755924422674721,0.25760196141461716,0.23536387755510216,0.19961348787111352,0.14113030059868809
332,0.502725620835857,0.24240315673484808,0.2833945388684423,0.28068480295825116,0.26234656650786337,0.23968530183952239,0.20326207593822251,0.1436954527467378
333,0.5042398546335555,0.2467691154301275,0.28852193968130085,0.2857625577967553,0.2670762567392967,0.2439920524187152,0.20689698322319663,0.14624983317329293
334,0.5057540884312538,0.2511147062244893,0.29362713885211583,0.2908183074333451,0.27178414411765484,0.2482778581097952,0.21051291790168541,0.14878972556967415
335,0.5072683222289521,0.2554336045666144,0.29870270557324874,0.295844693083445,0.27646337648083485,0.25253648156647235,0.2141046184290554,0.1513114360717543
336,0.5087825560266506,0.2597195297353336,0.30374125760651394,0.30083440396394473,0.2811071487827363,0.25676173007900854,0.2176668627828277,0.1538112994990024
337,0.5102967898243489,0.2639662542082437,0.30873547224316056,0.3057801884103186,0.28570871290400507,0.26094746444375866,0.22119447592878122,0.15628568460069558
338,0.5118110236220472,0.2681676126991101,0.313678096950619,0.3106748644289176,0.290261387451043,0.26508760786648783,0.22468233730536397,0.15873099920426126
339,0.5133252574197457,0.27231751117636066,0.3185619599582893,0.31551133017283245,0.2947585675170416,0.2691761548487616,0.22812538832632417,0.1611436956775613
340,0.514839491217444,0.2764099388960094,0.3233799810313934,0.32028257560696166,0.29919373433323637,0.27320717991784355,0.2315186396883941,0.16352027586516085
341,0.5163537250151423,0.2804389627188577,0.32812518008478536,0.32498168683406564,0.30356046423720434,0.27717484588745117,0.23485717838800152,0.16585729607962657
342,0.5178679588128408,0.2843987611842737,0.33279068979216475,0.3296018656869099,0.3078524385700649,0.28107341267413455,0.2381361750528921,0.1681513722113634
343,0.5193821926105391,0.2882836093753518,0.33736976326047075,0.3341364311901537,0.31206345216706294,0.2848972451462751,0.2413508906053261,0.1703991844272867
344,0.5208964264082374,0.2920878987826957,0.3418557846428441,0.33857883295118835,0.316187422418207,0.2886408212704631,0.2444966830721525,0.17259748194807492
345,0.5224106602059359,0.2958061421249197,0.3462422782338316,0.3429226594260763,0.32021839780644024,0.2922987398739464,0.24756901411647286,0.17474308764679625
346,0.5239248940036342,0.29943298138553215,0.3505229176227307,0.3471616470361177,0.32415056632338307,0.29586572828374746,0.25056345545825937,0.1768329025772658
347,0.5254391278013325,0.30296319525096005,0.35469153449563307,0.35128968898265045,0.32797826341258207,0.29933664948096844,0.2534756948510668,0.17886391017343273
348,0.526953361599031,0.30639170650479863,0.3587421274241996,0.35530084373067283,0.3316959802795972,0.3027065097062027,0.2563015425200315,0.1808331808290986
349,0.5284675953967293,0.3097135888393808,0.3626688699496954,0.35918934323178586,0.3352983710083757,0.3059704648022209,0.25903693640985803,0.18273787557627305
350,0.5299818291944276,0.3129240737438881,0.36646611879651914,0.36294960078742544,0.33878026040259884,0.30912382745105055,0.2616779483661557,0.18457525050986962
351,0.531496062992126,0.31601855691732345,0.37012842139999746,0.366576218982022,0.3421366503342199,0.3121620726115286,0.26422078843631297,0.18634265974692235
352,0.5330102967898244,0.3189926045802439,0.3736505235915513,0.3700639965794346,0.34536272751008834,0.3150808449470466,0.26666181144217194,0.18803756024298757
353,0.5345245305875227,0.3218419594045402,0.37702737656407115,0.3734079359453374,0.34845386929441596,0.31787596379328925,0.268997520887047,0.18965751440638245
354,0.536038764385221,0.3245625461838415,0.3802541436837682,0.3766032495510116,0.3514056501265918,0.32054342904937694,0.2712245739714578,0.1912001938063455
355,0.5375529981829195,0.32715047726228363,0.3833262069782859,0.37964536643770685,0.3542138474149975,0.3230794264776848,0.2733397860068296,0.19266338224659713
356,0.5390672319806178,0.3296020576775423,0.38623917330316626,0.382529938289232,0.35687444716998695,0.32548033278462657,0.2753401346668013,0.1940449788230615
357,0.5405814657783161,0.3319137857488202,0.3889888795822092,0.3852528433560946,0.35938364905723186,0.32774272017344236,0.27722276377303,0.19534300061819285
358,0.5420956995760146,0.33408237632480486,0.3915714004127001,0.38781019935302935,0.36173787209234337,0.32986336139757527,0.2789849875073399,0.19655558572571585
359,0.5436099333737129,0.3361047318045947,0.39398304990965605,0.39019835599135855,0.36393375848972254,0.33183923343064664,0.2806242935580925,0.1976809955164356
360,0.5451241671714112,0.3379779766138921,0.39622038915066427,0.3924139105402187,0.365968178388254,0.33366752141382283,0.2821383462269598,0.198717616819688
361,0.5466384009691097,0.33969944556486315,0.3982802293922888,0.3944537069756312,0.3678382338984264,0.335345622504394,0.2835249897744292,0.1996639643586008
362,0.548152634766808,0.3412666913797323,0.40015963656925296,0.39631484154756225,0.36954126277589294,0.33687114907021554,0.28478225100375487,0.20051868258629976
363,0.5496668685645063,0.3426774872548214,0.40185593493991306,0.3979946661603619,0.3710748418341246,0.3382419317700739,0.2859083418291176,0.20128054752752222
364,0.5511811023622047,0.3439298297172566,0.40336671054737694,0.39949079184412783,0.37243679002006835,0.339456022284349,0.28690166152071334,0.20194846837507796
365,0.5526953361599031,0.3450219411443706,0.404689814300253,0.4008010917815301,0.3736251711927068,0.3405116957886016,0.2877607987388,0.20252148896338606
366,0.5542095699576014,0.3459522722919705,0.40582336526320384,0.4019237046274626,0.3746382967977833,0.34140745317257853,0.28848453320959566,0.20299878880097957
367,0.5557238037552998,0.3467195024188533,0.4067657500010028,0.40285703313124505,0.3754747269710751,0.3421420228798414,0.28907183801634606,0.2033796853647608
368,0.5572380375529982,0.34732254493913295,0.40751563101273625,0.40359975452073005,0.37613327411688247,0.34271436213877243,0.28952187884126646,0.20366363203269477
369,0.5587522713506965,0.34776054386597427,0.4080719410094282,0.4041508123381776,0.37661300217239657,0.34312365843094617,0.2898340171118157,0.2038502223596098
370,0.5602665051483949,0.34803287880817446,0.4084338898966029,0.404509423580629,0.3769132316495414,0.3433693330706971,0.29000781197244185,0.2039391898795564
371,0.5617807389460933,0.3481391624648181,0.4086009607881056,0.4046750779249016,0.3770335334148895,0.34345103519547787,0.29004301518324105,0.20393040504650645
372,0.5632949727437916,0.34807924655424033,0.40857292053007455,0.4046475441944297,0.3769737390893078,0.34336865012379125,0.2899395768267409,0.20382387803966479
373,0.56480920654149,0.3478532117478984,0.4083497994953277,0.40442685182039795,0.3767339302214516,0.34312229528941585,0.2896976474103578,0.20361976468993065
374,0.5663234403391884,0.3474613811187415,0.4079319209532143,0.40401332162574427,0.3763144478053771,0.34271231783376177,0.2893175655743887,0.20331834968716334
