cell,x,y,z,rA,rB,phi_tr,phi_sigma_fw,err4a,is_te_upper,is_te_lower
545,0.2854145277597574,0.14901333333333333,-0.019687871800114446,0.026847253010297223,5.995204332975845e-15,-0.047612780889741475,-0.06559636117544088,-0.0003022806024390867,0,0
546,0.2800515075090671,0.17610666666666663,-0.020152342040819074,0.027150931593770133,1.3322676295501878e-15,-0.049993736469339536,-0.06866438767095562,0.0019950500636697344,0,0
547,0.26751806681517887,0.14901333333333333,-0.02115324363305271,0.03172467825609471,6.8833827526759706e-15,-0.053024943969327346,-0.07649539468806421,-0.0005034649114656758,0,0
548,0.260347646371981,0.17610666666666663,-0.021689674984581714,0.030979957618530563,2.220446049250313e-15,-0.0526296556789138,-0.07578457094810509,0.0012656574836457657,0,0
549,0.24451728777100037,0.14901333333333333,-0.02275386739601546,0.03380956659725243,-8.881784197001252e-16,-0.0517550326639221,-0.07800673760449395,-0.0004225317380622262,0,0
550,0.2358573496132177,0.17610666666666663,-0.023281628455920203,0.03274261903003306,0.0,-0.049895618986748734,-0.07551733973427388,0.0007383163540242293,0,0
551,0.21743090311950256,0.14901333333333333,-0.024248659992596774,0.03429577849536303,3.3306690738754696e-16,-0.0470402441620889,-0.07448891996603446,-0.00030750063474434264,0,0
552,0.20766439478357013,0.17610666666666663,-0.024687930469368603,0.03320297824944907,-4.440892098500626e-16,-0.04452473003251235,-0.07129868575428455,0.0004185257021224603,0,0
553,0.1874566524699967,0.14901333333333333,-0.025395235613478728,0.03393678947585754,1.7763568394002505e-15,-0.04073401395241935,-0.06849481282348024,-0.0002179610716745578,0,0
554,0.17701541849235572,0.17610666666666663,-0.025663270280817024,0.032909373132671504,8.881784197001252e-16,-0.03797335477410713,-0.06508845550057007,0.00023859812831551752,0,0
555,0.15592075284740697,0.14901333333333333,-0.02593766271817903,0.03319593684375305,-7.771561172376096e-16,-0.033724585570719966,-0.06134130717501063,-0.0001532598050899489,0,0
556,0.14526732118009925,0.17610666666666663,-0.02594402048820274,0.03227309495113739,1.942890293094024e-16,-0.030894938136840657,-0.057924690010741714,0.00014225577360661712,0,0
557,0.12422118008598422,0.14901333333333333,-0.02560185004794062,0.03238147675016314,-9.71445146547012e-17,-0.026359555388232342,-0.05366624140674085,-0.00010265632248449702,0,0
558,0.11382847065917695,0.17610666666666663,-0.025253321837654788,0.03159342491266648,3.3306690738754696e-16,-0.023518443217932193,-0.05032408971946273,9.500765664630095e-5,0,0
559,0.09376521969627272,0.14901333333333333,-0.024124690297555654,0.03169919119938425,1.6653345369377348e-16,-0.01873636472540774,-0.045767284283186105,-5.7139212575024745e-5,0,0
560,0.08409467816017575,0.17610666666666663,-0.02334458696774235,0.031066786302744176,-1.3322676295501878e-15,-0.015897457820227626,-0.04253564300850643,7.712043269934854e-5,0,0
561,0.06590368880322851,0.14901333333333333,-0.021319851918052787,0.03126629184231711,1.4432899320127035e-15,-0.010877781775163608,-0.03778699767036231,-1.0820892906521218e-5,0,0
562,0.057383240982378216,0.17610666666666663,-0.020075220198176525,0.030795555844737477,-3.1086244689504383e-15,-0.00805009229497735,-0.034685101700919985,7.74290062928451e-5,0,0
563,0.04186667943867567,0.14901333333333333,-0.017152242954226425,0.031124077973325726,2.4424906541753444e-15,-0.0028106874246651994,-0.029800648262373386,3.976035192837166e-5,0,0
564,0.034870565715823414,0.17610666666666663,-0.01547389743015259,0.03080864377823067,-1.9984014443252818e-15,-8.193128650892881e-6,-0.026841510565611237,9.047705683724525e-5,0,0
565,0.022706923852331116,0.14901333333333333,-0.01177605937217759,0.03126552122241755,1.7763568394002505e-15,0.0054326108670032,-0.021842292780063,9.469601262538166e-5,0,0
566,0.017539395711691073,0.17610666666666663,-0.009756566838276429,0.031099618053701095,-1.1102230246251565e-15,0.008203388203518203,-0.019032179810893002,0.00011648902284833867,0,0
567,0.009255828367759154,0.14901333333333333,-0.00550208328067262,0.03167510003726326,5.10702591327572e-15,0.013868731811169335,-0.013888094467509715,0.00014255500985655908,0,0
568,0.0061397891644672745,0.17610666666666663,-0.0032670922569699745,0.031681657405758124,-1.3322676295501878e-15,0.01663504916700054,-0.011227536985582987,0.00015910872246617178,0,0
569,0.002094133030628812,0.14901333333333333,0.0013047935426423762,0.03234904781172876,2.6645352591003757e-15,0.02265133339704691,-0.005786786234701857,0.00012179387555683388,0,0
570,0.0011645161000822292,0.17610666666666663,0.0036416883185520802,0.032611076553203056,-1.7763568394002505e-15,0.025506943162098387,-0.003268726472503758,0.0001649102683754615,0,0
571,0.0028023845448265266,0.14901333333333333,0.010303982286744397,0.034053912609880665,2.6645352591003757e-15,0.035035156249448356,0.00497526878985477,2.3856021754999762e-5,0,0
572,0.0015186418571810864,0.17610666666666663,0.008141282690603092,0.03303894230545712,-4.440892098500626e-15,0.03160324242443486,0.002441795292554616,5.051363120125302e-5,0,0
573,0.010940737662654765,0.14901333333333333,0.01590671918215479,0.03531259046582402,-2.4424906541753444e-15,0.04442500515283785,0.013231635625951643,2.9111340266892854e-5,0,0
574,0.007513432447563366,0.17610666666666663,0.014186700532520247,0.034374070194960415,-4.440892098500626e-15,0.04090506584726023,0.010515317317202566,6.629221354730042e-5,0,0
575,0.025207693934548178,0.14901333333333333,0.01999923729057282,0.03681717382185812,-1.3322676295501878e-15,0.053979265898326134,0.021460055196245165,9.443249790541675e-5,0,0
576,0.01978786840614717,0.17610666666666663,0.018812987561181077,0.03586718975008729,-1.7763568394002505e-15,0.050277450273666445,0.018552060144618743,9.954080269225507e-5,0,0
577,0.04497258153844913,0.14901333333333333,0.022311985016010075,0.0385609006048544,-2.220446049250313e-16,0.06382894401224386,0.02980066373276946,0.0001629243677519973,0,0
578,0.03780005050069916,0.17610666666666663,0.021748736017987318,0.037572114725888506,2.220446049250313e-16,0.059924565108529275,0.02670453054209898,0.0001207614947886862,0,0
579,0.06936561310934715,0.14901333333333333,0.022668067096630308,0.040508058311604755,8.881784197001252e-16,0.07394320719108156,0.03826148998966816,0.0002251548994615729,0,0
580,0.060755362842773136,0.17610666666666663,0.022771650555331566,0.039490269407838174,1.3322676295501878e-15,0.06986137847292717,0.03498903771629913,0.00013648868393274782,0,0
581,0.09732289571495997,0.14901333333333333,0.021079869580863816,0.042597704842556955,5.828670879282072e-16,0.08419878377998316,0.046784101034447925,0.000284077411177093,0,0
582,0.08764937954544057,0.17610666666666663,0.021822176609396435,0.041578220076928185,-9.43689570931383e-16,0.07999235758361922,0.043357133390119484,0.00014519705494801805,0,0
583,0.12763497138883584,0.14901333333333333,0.01777448117266449,0.044751836739413464,-1.1102230246251565e-16,0.09440530026342506,0.05525979480298554,0.0003450043147840698,0,0
584,0.11731569163665762,0.17610666666666663,0.019056021862497843,0.04377591102213972,7.771561172376096e-16,0.09015459892150166,0.05171002987878642,0.00014031788063944423,0,0
585,0.15899680248256276,0.14901333333333333,0.013147253724746042,0.04685428420029192,-2.55351295663786e-15,0.10425931685645032,0.06350249085177428,0.0004150089429587056,0,0
586,0.1484755268117884,0.17610666666666663,0.014820097103788588,0.046002782517831076,-1.1102230246251565e-16,0.10009974127732386,0.059882751670698564,0.00011132442690003908,0,0
587,0.19005958855602617,0.14901333333333333,0.007678203210788534,0.04868907358197805,-8.881784197001252e-16,0.11319347371632808,0.07115601429734864,0.0005034978785505018,0,0
588,0.17978883335468165,0.17610666666666663,0.009576306778246016,0.048114237164255336,2.220446049250313e-16,0.1093832892084379,0.0675739954557284,4.137518538256668e-5,0,0
589,0.21948544249673846,0.14901333333333333,0.0018567379730955562,0.04983327406225557,-1.3322676295501878e-15,0.1200736028531989,0.07749420018683906,0.0006187792484208393,0,0
590,0.2099078931270546,0.17610666666666663,0.0038184188082133045,0.04980839209230248,4.440892098500626e-16,0.11712001749483136,0.07419071986824322,-9.539150521412076e-5,0,0
591,0.2460045117257057,0.14901333333333333,-0.0038568953389867197,0.04949304517011077,2.886579864025407e-15,0.1226616678387908,0.08104415741978421,0.0007510859395390979,0,0
592,0.237533751796064,0.17610666666666663,-0.0019809191005044557,0.05045599264551437,2.886579864025407e-15,0.12153873742761907,0.07856892912957081,-0.000328881082543378,0,0
593,0.268471720290156,0.14901333333333333,-0.009035927332629166,0.04624244983084247,1.5543122344752192e-15,0.116714264616301,0.078944169506169,0.0008269983270497161,0,0
594,0.26147349597275166,0.17610666666666663,-0.007384399455049075,0.048784443075100326,0.0,0.1192186988863231,0.07852408987923165,-0.0006521033883791216,0,0
595,0.28591861144426167,0.14901333333333333,-0.013282881300637338,0.03765437904002322,6.661338147750939e-16,0.09496354373769998,0.06629493394361519,0.0006882476025791562,0,0
596,0.280694278025911,0.17610666666666663,-0.011985168255423298,0.04239687083456389,-2.4424906541753444e-15,0.10398650740004449,0.07023168204291008,-0.0009069095685969586,0,0
597,0.2975959164356956,0.14901333333333333,-0.0162438625948937,0.02144257828296059,1.3322676295501878e-15,0.05056083195960666,0.03847066756587503,0.00034241818409491004,0,0
598,0.294369430649154,0.17610666666666663,-0.01541222847037254,0.02821053366829629,6.661338147750939e-16,0.0675721280859337,0.04844928958103889,-0.0007588687446261899,0,0
599,0.30300433573500773,0.14901333333333333,-0.01764899842872852,0.005816399632561753,2.6645352591003757e-15,0.004182125511492483,0.007892281850280902,0.00021350590224183258,1,0
600,0.3019133689786225,0.17610666666666663,-0.01736224757407169,0.009629542600050334,-1.3322676295501878e-15,0.01613603285053326,0.015868405842674793,-0.00026923808198739754,0,0
601,0.30297290962958634,0.2302933333333333,-0.018048304958273784,0.006461059310837847,-1.7763568394002505e-15,-0.013933908647926794,-0.011690515867034401,0.0007064385516864155,0,1
602,0.30185051676777963,0.25738666666666665,-0.018160860633162218,0.008985976108206062,1.7763568394002505e-15,-0.018063860866520242,-0.01865502407166475,0.0023542663946094916,0,0
603,0.2974112652741312,0.2302933333333333,-0.018590078058503712,0.017265834036014116,-4.440892098500626e-16,-0.03088859386379021,-0.03965650321418668,0.0005042686791001186,0,0
604,0.2940944066422895,0.25738666666666665,-0.018906739808956765,0.019397040050898706,4.440892098500626e-15,-0.03635063654864771,-0.04770152723264243,0.002535380363929883,0,0
605,0.2854145277597574,0.2302933333333333,-0.019687871800114446,0.02596746969400332,-1.5543122344752192e-15,-0.04572390818663703,-0.0636274253259812,-0.0002739331939933115,0,0
606,0.2800515075090671,0.25738666666666665,-0.020152342040819074,0.026170163558779436,3.1086244689504383e-15,-0.047584447391280926,-0.06624932404700212,0.001913173086549383,0,0
607,0.26751806681517887,0.2302933333333333,-0.02115324363305271,0.03061412906790273,-3.774758283725532e-15,-0.050894002409035896,-0.07404103608994617,-0.0004578866726877989,0,0
608,0.260347646371981,0.25738666666666665,-0.021689674984581714,0.029786730629090208,-2.220446049250313e-15,-0.05001153917611206,-0.07292839716501276,0.0011974159338244972,0,0
609,0.24451728777100037,0.2302933333333333,-0.02275386739601546,0.032561363129193444,3.1086244689504383e-15,-0.04957292346464184,-0.0753372333820328,-0.00037002500596279575,0,0
610,0.2358573496132177,0.25738666666666665,-0.023281628455920203,0.03140110057694945,3.3306690738754696e-15,-0.04729348149131193,-0.07248226834924587,0.0006818642692420634,0,0
611,0.21743090311950256,0.2302933333333333,-0.024248659992596774,0.032978448803178684,-2.886579864025407e-15,-0.0449503889633315,-0.07179872309168422,-0.00025512653519292605,0,0
612,0.20766439478357013,0.25738666666666665,-0.024687930469368603,0.03177326042428319,1.2212453270876722e-15,-0.042095497035756935,-0.0682803667668812,0.0003726627497127599,0,0
613,0.1874566524699967,0.2302933333333333,-0.025395235613478728,0.03259754290779204,8.881784197001252e-16,-0.038839155708538964,-0.0659198324193977,-0.00017000829614566282,0,0
614,0.17701541849235572,0.25738666666666665,-0.025663270280817024,0.03144319363084924,5.551115123125783e-16,-0.03582239056005378,-0.0622310869729884,0.00020197125998754062,0,0
615,0.15592075284740697,0.2302933333333333,-0.02593766271817903,0.031865909771371104,7.216449660063518e-16,-0.03209359159880155,-0.05897441921804736,-0.0001115158300367819,0,0
616,0.14526732118009925,0.25738666666666665,-0.02594402048820274,0.03080813590156839,-5.551115123125783e-17,-0.029087829949259274,-0.0553281036045396,0.00011288737096099705,0,0
617,0.12422118008598422,0.2302933333333333,-0.02560185004794062,0.031078423767793517,2.0816681711721685e-17,-0.025034487682083446,-0.05156723590864973,-6.739536116529693e-5,0,0
618,0.11382847065917695,0.25738666666666665,-0.025253321837654788,0.030151611103678366,-1.6653345369377348e-16,-0.02209102416636781,-0.04805058273173479,7.076560186933256e-5,0,0
619,0.09376521969627272,0.2302933333333333,-0.024124690297555654,0.03042985337490084,0.0,-0.017739167391182573,-0.04397024052972437,-2.809838787672103e-5,0,0
620,0.08409467816017575,0.25738666666666665,-0.02334458696774235,0.02965644997382344,3.3306690738754696e-15,-0.014864416793832571,-0.04061795863735418,5.630406247353337e-5,0,0
621,0.06590368880322851,0.2302933333333333,-0.021319851918052787,0.030029555503743643,-9.992007221626409e-16,-0.0102159679677556,-0.03630690954871085,1.2106989735985452e-5,0,0
622,0.057383240982378216,0.25738666666666665,-0.020075220198176525,0.02941550414509475,0.0,-0.007411915573045641,-0.033134707221838866,5.9205926577592105e-5,0,0
623,0.04186667943867567,0.2302933333333333,-0.017152242954226425,0.029914361165126024,-1.3322676295501878e-15,-0.002482270156837112,-0.028639854696197897,5.588978920081228e-5,0,0
624,0.034870565715823414,0.25738666666666665,-0.01547389743015259,0.0294518809502069,1.1102230246251565e-15,0.00024289160416136798,-0.025656314776752343,7.532408902291565e-5,0,0
625,0.022706923852331116,0.2302933333333333,-0.01177605937217759,0.030075428858853837,2.6645352591003757e-15,0.005434119315431937,-0.02099690700393242,0.00010192968222320214,0,0
626,0.017539395711691073,0.25738666666666665,-0.009756566838276429,0.029755148567932377,-1.9984014443252818e-15,0.008077292049619458,-0.018203389636910705,0.00010623993666751194,0,0
627,0.009255828367759154,0.2302933333333333,-0.00550208328067262,0.030496623254179456,1.3322676295501878e-15,0.013548358035758741,-0.013354559778862463,0.00013799194519613193,0,0
628,0.0061397891644672745,0.25738666666666665,-0.0032670922569699745,0.030334224285732292,-2.220446049250313e-15,0.016136405880512336,-0.010746420474993856,0.00015495947712669197,0,0
629,0.002094133030628812,0.2302933333333333,0.0013047935426423762,0.031173538124657174,-3.1086244689504383e-15,0.022004966522716177,-0.005569351155345625,0.00010247824304492059,0,0
630,0.0011645161000822292,0.25738666666666665,0.0036416883185520802,0.031241580955394532,6.217248937900877e-15,0.024625475826814337,-0.0031366787000894902,0.000161341908341852,0,0
631,0.0028023845448265266,0.2302933333333333,0.010303982286744397,0.032850700263005184,-8.881784197001252e-16,0.033934562282714194,0.004770525629885336,-7.856144574297508e-6,0,0
632,0.0015186418571810864,0.25738666666666665,0.008141282690603092,0.031659653127227294,3.9968028886505635e-15,0.030460395659457965,0.0023246439825643783,5.4213176668576474e-5,0,0
633,0.010940737662654765,0.2302933333333333,0.01590671918215479,0.03407924890264935,-2.4424906541753444e-15,0.04297783839202068,0.012704186471308887,6.347500844626486e-7,0,0
634,0.007513432447563366,0.25738666666666665,0.014186700532520247,0.032943999088215214,-6.661338147750939e-16,0.039361244482359906,0.01004355182521488,8.002276921154419e-5,0,0
635,0.025207693934548178,0.2302933333333333,0.01999923729057282,0.03553465302895131,1.3322676295501878e-15,0.052174597123210924,0.020609699366749057,6.48345289250285e-5,0,0
636,0.01978786840614717,0.25738666666666665,0.018812987561181077,0.034370877392363886,2.220446049250313e-16,0.04832306473010198,0.017721725248180942,0.00011410561830499724,0,0
637,0.04497258153844913,0.2302933333333333,0.022311985016010075,0.03721243015774123,6.661338147750939e-16,0.061651862164134666,0.028620559865497608,0.00013084376558668287,0,0
638,0.03780005050069916,0.25738666666666665,0.021748736017987318,0.03599300729001231,-2.886579864025407e-15,0.05753987418652123,0.025502165616898775,0.0001350501444230892,0,0
639,0.06936561310934715,0.2302933333333333,0.022668067096630308,0.039082092381396816,4.440892098500626e-16,0.07138588025775507,0.03674616244606366,0.00018935704980965057,0,0
640,0.060755362842773136,0.25738666666666665,0.022771650555331566,0.037812646674820316,2.3314683517128287e-15,0.06702979883357751,0.033402755122461714,0.00015117969646209067,0,0
641,0.09732289571495997,0.2302933333333333,0.021079869580863816,0.04109091021283062,0.0,0.08127046073612196,0.04493669932635275,0.00024342347771808687,0,0
642,0.08764937954544057,0.25738666666666665,0.021822176609396435,0.03979156232462577,5.551115123125783e-17,0.07671258638265369,0.04138439985726072,0.00016153372724349302,0,0
643,0.12763497138883584,0.2302933333333333,0.01777448117266449,0.04317198873095257,-2.220446049250313e-16,0.09114135549443196,0.05309901529432415,0.0002983486978829289,0,0
644,0.11731569163665762,0.25738666666666665,0.019056021862497843,0.041879261026410056,-2.7755575615628914e-17,0.08645202482247293,0.049365289996560646,0.00016000638564610953,0,0
645,0.15899680248256276,0.2302933333333333,0.013147253724746042,0.045223048536756294,6.661338147750939e-16,0.10072900926132435,0.06106894406516927,0.00036124248388144653,0,0
646,0.1484755268117884,0.25738666666666665,0.014820097103788588,0.04400869499350524,1.9984014443252818e-15,0.09603701450031324,0.05720538642137618,0.00013668706237883466,0,0
647,0.19005958855602617,0.2302933333333333,0.007678203210788534,0.04704406814940809,-1.7763568394002505e-15,0.10950605050277658,0.06851809049550184,0.0004420481354776018,0,0
648,0.17978883335468165,0.25738666666666665,0.009576306778246016,0.046052319939698605,3.9968028886505635e-15,0.105069480741146,0.06463605598209987,7.515181852160713e-5,0,0
649,0.21948544249673846,0.2302933333333333,0.0018567379730955562,0.04822853309081987,2.220446049250313e-15,0.11638329876434196,0.07475423782484669,0.0005508863641408984,0,0
650,0.2099078931270546,0.25738666666666665,0.0038184188082133045,0.04772865223493117,1.5543122344752192e-15,0.11271820284746345,0.07110360727241449,-5.099203659593432e-5,0,0
651,0.2460045117257057,0.2302933333333333,-0.0038568953389867197,0.04799730269489877,4.884981308350689e-15,0.11917483261800277,0.07834769498089345,0.0006820612257998349,0,0
652,0.237533751796064,0.25738666666666665,-0.0019809191005044557,0.048433583532440316,3.3306690738754696e-15,0.11727438199104218,0.07548883307828902,-0.0002742514120534917,0,0
653,0.268471720290156,0.2302933333333333,-0.009035927332629166,0.04493717840424272,-6.661338147750939e-16,0.11370687972551784,0.07649735365591281,0.0007685284344286225,0,0
654,0.26147349597275166,0.25738666666666665,-0.007384399455049075,0.0469310583677065,-8.881784197001252e-16,0.11539773189390067,0.07565901376441597,-0.000593463111237813,0,0
655,0.28591861144426167,0.2302933333333333,-0.013282881300637338,0.03664331234754825,-1.7763568394002505e-15,0.09281898666932759,0.06438760415649303,0.0006553064455967067,0,0
656,0.280694278025911,0.25738666666666665,-0.011985168255423298,0.040883627498588204,4.440892098500626e-16,0.10103664636465949,0.06785920362875486,-0.0008590130934619106,0,0
657,0.2975959164356956,0.2302933333333333,-0.0162438625948937,0.020866713342373222,-1.3322676295501878e-15,0.04975166125815814,0.03743991744428721,0.0003357139655855504,0,0
658,0.294369430649154,0.25738666666666665,-0.01541222847037254,0.027261458077593392,1.5543122344752192e-15,0.06605470492560217,0.046932011717228495,-0.0007386806994926776,0,0
659,0.30300433573500773,0.2302933333333333,-0.01764899842872852,0.005637030928274944,-2.6645352591003757e-15,0.004633755471598748,0.007711123253348662,0.00021254581016808168,1,0
660,0.3019133689786225,0.25738666666666665,-0.01736224757407169,0.00930031458272329,2.4424906541753444e-15,0.016301157546716728,0.015417945794308885,-0.0002762286150512737,0,0
661,0.30297290962958634,0.3115733333333333,-0.018048304958273784,0.006103114442591151,-3.1086244689504383e-15,-0.012205099358607533,-0.011094936786208986,0.0006830275906597148,0,1
662,0.30185051676777963,0.33866666666666667,-0.018160860633162218,0.008463979038077163,1.1102230246251565e-15,-0.015878327584354642,-0.017632646622382397,0.002216484192405943,0,0
663,0.2974112652741312,0.3115733333333333,-0.018590078058503712,0.01635036934306333,8.881784197001252e-16,-0.028378285602289707,-0.037703415071651536,0.0004976828238569334,0,0
664,0.2940944066422895,0.33866666666666667,-0.018906739808956765,0.018270947338283605,-2.4424906541753444e-15,-0.03312148975315621,-0.045039468758754087,0.0023838400992056766,0,0
665,0.2854145277597574,0.3115733333333333,-0.019687871800114446,0.024516955528926854,-5.551115123125783e-15,-0.04246298808285252,-0.060353897014626234,-0.00023191834386136756,0,0
666,0.2800515075090671,0.33866666666666667,-0.020152342040819074,0.024581060849795833,-5.329070518200751e-15,-0.04360111332411681,-0.062342715787998326,0.00178315556837369,0,0
667,0.26751806681517887,0.3115733333333333,-0.02115324363305271,0.028804133093046413,-3.9968028886505635e-15,-0.047281814715862396,-0.07000174660666292,-0.0003916383203205892,0,0
668,0.260347646371981,0.33866666666666667,-0.021689674984581714,0.02787878093506646,-4.440892098500626e-16,-0.04577239398733098,-0.06836568141547206,0.0010940215072298143,0,0
669,0.24451728777100037,0.3115733333333333,-0.02275386739601546,0.03055162499545916,5.773159728050814e-15,-0.0459465848591824,-0.0709990838285377,-0.0002967151773953097,0,0
670,0.2358573496132177,0.33866666666666667,-0.023281628455920203,0.029290319448900703,2.220446049250313e-16,-0.04317337331720291,-0.06770791040022672,0.0006010425459151009,0,0
671,0.21743090311950256,0.3115733333333333,-0.024248659992596774,0.030884561800599286,3.3306690738754696e-16,-0.04155003572523425,-0.06748889080719755,-0.0001847203549445453,0,0
672,0.20766439478357013,0.33866666666666667,-0.024687930469368603,0.02956191788868512,-8.881784197001252e-16,-0.038339174812659395,-0.06361270080225867,0.0003106743509634635,0,0
673,0.1874566524699967,0.3115733333333333,-0.025395235613478728,0.030496793970336222,1.2212453270876722e-15,-0.0358216805205649,-0.06185597549159494,-0.00010772305009677796,0,0
674,0.17701541849235572,0.33866666666666667,-0.025663270280817024,0.029213183714251856,-1.1102230246251565e-16,-0.03257462316068868,-0.057888133970624644,0.00015523450022551788,0,0
675,0.15592075284740697,0.3115733333333333,-0.02593766271817903,0.029806249606378732,3.885780586188048e-16,-0.02954978339074042,-0.05529348190351763,-5.903852325403469e-5,0,0
676,0.14526732118009925,0.33866666666666667,-0.02594402048820274,0.028614135396500595,0.0,-0.0264206782594585,-0.05144504696548374,7.746308297405802e-5,0,0
677,0.12422118008598422,0.3115733333333333,-0.02560185004794062,0.02908417526308975,1.8735013540549517e-16,-0.023007438923228603,-0.048346644014848644,-2.4504025517624317e-5,0,0
678,0.11382847065917695,0.33866666666666667,-0.025253321837654788,0.028021362467059163,-8.881784197001252e-16,-0.020028468236447362,-0.04469843011674532,4.2954527396700526e-5,0,0
679,0.09376521969627272,0.3115733333333333,-0.024124690297555654,0.028507145314564053,4.996003610813204e-16,-0.016240777838739725,-0.04124493305896482,5.9901676289081385e-6,0,0
680,0.08409467816017575,0.33866666666666667,-0.02334458696774235,0.027596577495242247,-2.220446049250313e-16,-0.013401952142203237,-0.037822691811393305,3.330701714254064e-5,0,0
681,0.06590368880322851,0.3115733333333333,-0.021319851918052787,0.02817248027595831,-3.3306690738754696e-16,-0.009239460418023194,-0.034083655974674,3.789343012372548e-5,0,0
682,0.057383240982378216,0.33866666666666667,-0.020075220198176525,0.027419111901408666,2.886579864025407e-15,-0.006530095501628378,-0.03089407491562768,3.950353976297366e-5,0,0
683,0.04186667943867567,0.3115733333333333,-0.017152242954226425,0.028110694962931726,-2.220446049250313e-16,-0.002011217837886852,-0.02690919139717618,7.291369498137537e-5,0,0
684,0.034870565715823414,0.33866666666666667,-0.01547389743015259,0.027504694069697022,1.7763568394002505e-15,0.0005691104692598971,-0.023953099615009688,5.8990417134169304e-5,0,0
685,0.022706923852331116,0.3115733333333333,-0.01177605937217759,0.028310568556167537,5.773159728050814e-15,0.005418250221104456,-0.019743280103799776,0.0001081824829317346,0,0
686,0.017539395711691073,0.33866666666666667,-0.009756566838276429,0.02783838080486367,-1.7763568394002505e-15,0.007870473670731418,-0.0170156648997144,9.48041635707754e-5,0,0
687,0.009255828367759154,0.3115733333333333,-0.00550208328067262,0.028755029581868374,-1.3322676295501878e-15,0.013058016520473201,-0.012565632147104155,0.00013076171510412182,0,0
688,0.0061397891644672745,0.33866666666666667,-0.0032670922569699745,0.028424076148673594,2.886579864025407e-15,0.015407256877140198,-0.01005660106927575,0.00014917452267399628,0,0
689,0.002094133030628812,0.3115733333333333,0.0013047935426423762,0.029438540670539304,-3.1086244689504383e-15,0.02103596163027942,-0.005246584356274564,7.983745048447191e-5,0,0
690,0.0011645161000822292,0.33866666666666667,0.0036416883185520802,0.029308906334442053,-5.329070518200751e-15,0.023360241409422243,-0.002944347260770641,0.00015557131141410996,0,0
691,0.0028023845448265266,0.3115733333333333,0.010303982286744397,0.03107233338487858,-6.661338147750939e-16,0.032296752849009784,0.004473468850930251,-4.163313084507361e-5,0,0
692,0.0015186418571810864,0.33866666666666667,0.008141282690603092,0.02971745699262751,5.773159728050814e-15,0.02882796073077555,0.002162221328557923,5.758497649976935e-5,0,0
693,0.010940737662654765,0.3115733333333333,0.01590671918215479,0.03225266744757138,2.4424906541753444e-15,0.04082483434722436,0.011929669326288916,-2.9645424321458197e-5,0,0
694,0.007513432447563366,0.33866666666666667,0.014186700532520247,0.030934092016389192,-2.220446049250313e-16,0.037161369745169884,0.009374304686458723,9.358826846291371e-5,0,0
695,0.025207693934548178,0.3115733333333333,0.01999923729057282,0.03362942234400079,-1.5543122344752192e-15,0.0494826285687287,0.01935131593898265,3.213946398512857e-5,0,0
696,0.01978786840614717,0.33866666666666667,0.018812987561181077,0.032266894925704115,2.6645352591003757e-15,0.045534053616495034,0.0165360718868397,0.0001279146818513946,0,0
697,0.04497258153844913,0.3115733333333333,0.022311985016010075,0.035199490737401806,2.6645352591003757e-15,0.05838749820767238,0.026859775693427235,9.38823881649481e-5,0,0
698,0.03780005050069916,0.33866666666666667,0.021748736017987318,0.033765168404262136,-3.552713678800501e-15,0.054121292527320085,0.02377409602055458,0.00014828946164833698,0,0
699,0.06936561310934715,0.3115733333333333,0.022668067096630308,0.036937681135816636,1.1102230246251565e-16,0.06752195101328701,0.03446377645576504,0.0001465326150693405,0,0
700,0.060755362842773136,0.33866666666666667,0.022771650555331566,0.0354303968561448,1.2212453270876722e-15,0.06294030863737138,0.03110418833676598,0.00016482827955997814,0,0
701,0.09732289571495997,0.3115733333333333,0.021079869580863816,0.03880127769524666,-4.163336342344337e-17,0.07680153286340012,0.04212347382002396,0.00019313526010685672,0,0
702,0.08764937954544057,0.33866666666666667,0.021822176609396435,0.03722934046488624,5.551115123125783e-16,0.07192703828620242,0.03849594799578829,0.0001772293884495582,0,0
703,0.12763497138883584,0.3115733333333333,0.01777448117266449,0.04073884220909568,1.6653345369377348e-16,0.08609985745617109,0.049766999736075956,0.0002388287559893093,0,0
704,0.11731569163665762,0.33866666666666667,0.019056021862497843,0.039122997916181956,4.163336342344337e-16,0.0809797563054741,0.04588810516981148,0.00018012616839029744,0,0
705,0.15899680248256276,0.3115733333333333,0.013147253724746042,0.04266993830991472,0.0,0.0952021297118239,0.05726383471056595,0.00029062974613949105,0,0
706,0.1484755268117884,0.33866666666666667,0.014820097103788588,0.04106330374461242,-6.661338147750939e-16,0.08994244386952094,0.053175470359945076,0.00016470472211536913,0,0
707,0.19005958855602617,0.3115733333333333,0.007678203210788534,0.04442278834935631,2.220446049250313e-16,0.10365237768842397,0.0643327461167702,0.0003590886870393356,0,0
708,0.17978883335468165,0.33866666666666667,0.009576306778246016,0.04295036685283948,1.5543122344752192e-15,0.09849448236003581,0.06014094056798702,0.00011556495351350282,0,0
709,0.21948544249673846,0.3115733333333333,0.0018567379730955562,0.04562353358872251,-5.551115123125783e-15,0.11044810037228092,0.07034373037148933,0.0004567755832682735,0,0
710,0.2099078931270546,0.33866666666666667,0.0038184188082133045,0.04453989865980401,2.6645352591003757e-15,0.1059041977153218,0.0662998043721923,6.122917011741613e-6,0,0
