step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
436,0.03364198,2.516823e-01,9.033266e+02,4.424795e-02
437,0.03371914,2.501700e-01,9.195205e+02,4.614122e-02
438,0.03379630,2.486595e-01,9.363084e+02,4.731278e-02
439,0.03387346,2.471457e-01,9.533335e+02,4.775213e-02
440,0.03395062,2.456239e-01,9.699635e+02,4.749228e-02
441,0.03402778,2.440920e-01,9.859709e+02,4.663085e-02
442,0.03410494,2.425462e-01,1.001112e+03,4.510182e-02
443,0.03418210,2.409871e-01,1.015216e+03,4.264095e-02
444,0.03425926,2.394135e-01,1.027609e+03,3.881625e-02
445,0.03433642,2.378266e-01,1.037563e+03,3.299345e-02
446,0.03441358,2.362499e-01,1.044230e+03,3.174658e-02
447,0.03449074,2.346895e-01,1.046581e+03,2.996883e-02
448,0.03456790,2.331552e-01,1.043720e+03,3.023536e-02
449,0.03464506,2.316578e-01,1.035114e+03,2.942485e-02
450,0.03472222,2.302048e-01,1.020987e+03,2.766290e-02
451,0.03479938,2.288005e-01,1.003210e+03,2.518426e-02
452,0.03487654,2.274486e-01,9.852383e+02,2.222639e-02
453,0.03495370,2.261524e-01,9.704785e+02,1.901589e-02
454,0.03503086,2.249113e-01,9.612824e+02,1.847701e-02
455,0.03510802,2.237271e-01,9.584146e+02,1.826641e-02
456,0.03518519,2.225912e-01,9.616850e+02,1.887157e-02
457,0.03526235,2.214955e-01,9.700903e+02,1.982922e-02
458,0.03533951,2.204324e-01,9.828846e+02,1.940107e-02
459,0.03541667,2.193960e-01,9.996915e+02,1.880720e-02
460,0.03549383,2.183778e-01,1.020180e+03,1.775060e-02
461,0.03557099,2.173760e-01,1.044137e+03,1.791228e-02
462,0.03564815,2.163905e-01,1.071482e+03,1.715515e-02
463,0.03572531,2.154125e-01,1.102533e+03,1.666914e-02
464,0.03580247,2.144472e-01,1.137118e+03,2.004613e-02
465,0.03587963,2.134934e-01,1.174129e+03,2.134998e-02
466,0.03595679,2.125537e-01,1.211507e+03,3.174145e-02
467,0.03603395,2.116356e-01,1.245103e+03,2.996025e-02
468,0.03611111,2.107451e-01,1.270343e+03,2.698463e-02
469,0.03618827,2.098931e-01,1.282393e+03,2.840442e-02
470,0.03626543,2.090881e-01,1.277591e+03,2.694938e-02
471,0.03634259,2.083479e-01,1.254834e+03,2.761145e-02
472,0.03641975,2.076925e-01,1.212304e+03,2.877595e-02
473,0.03649691,2.071332e-01,1.152465e+03,4.425130e-02
474,0.03657407,2.066888e-01,1.081458e+03,4.131284e-02
475,0.03665123,2.063808e-01,1.010963e+03,3.450226e-02
476,0.03672840,2.062273e-01,9.594102e+02,2.780861e-02
477,0.03680556,2.062338e-01,9.335677e+02,2.700382e-02
478,0.03688272,2.064085e-01,9.305241e+02,2.618031e-02
479,0.03695988,2.067533e-01,9.277846e+02,2.539410e-02
480,0.03703704,2.072873e-01,9.112622e+02,2.452660e-02
481,0.03711420,2.079716e-01,8.852418e+02,4.101070e-02
482,0.03719136,2.087995e-01,8.477480e+02,3.037368e-02
483,0.03726852,2.097235e-01,8.034298e+02,2.450897e-02
484,0.03734568,2.107927e-01,7.662690e+02,2.435645e-02
485,0.03742284,2.120068e-01,7.487780e+02,3.187578e-02
486,0.03750000,2.133648e-01,7.501867e+02,2.149540e-02
487,0.03757716,2.148741e-01,7.634533e+02,2.616280e-02
488,0.03765432,2.165347e-01,7.831889e+02,2.209770e-02
489,0.03773148,2.183437e-01,8.056377e+02,2.195611e-02
490,0.03780864,2.202949e-01,8.285379e+02,2.176686e-02
491,0.03788580,2.223808e-01,8.507021e+02,3.083238e-02
492,0.03796296,2.245846e-01,8.714978e+02,2.626839e-02
493,0.03804012,2.268732e-01,8.906777e+02,2.185603e-02
494,0.03811728,2.291817e-01,9.087180e+02,2.304829e-02
495,0.03819444,2.314906e-01,9.257454e+02,2.307524e-02
496,0.03827160,2.337826e-01,9.409647e+02,2.329740e-02
497,0.03834877,2.360367e-01,9.540136e+02,2.143541e-02
498,0.03842593,2.382343e-01,9.650984e+02,2.055963e-02
499,0.03850309,2.401211e-01,9.733379e+02,2.079237e-02
500,0.03858025,2.420437e-01,9.777256e+02,2.104496e-02
501,0.03865741,2.439976e-01,9.783930e+02,2.072181e-02
502,0.03873457,2.459740e-01,9.758473e+02,1.982655e-02
503,0.03881173,2.479626e-01,9.705100e+02,3.763475e-02
504,0.03888889,2.499559e-01,9.625686e+02,4.712973e-02
505,0.03896605,2.514288e-01,9.523750e+02,3.538195e-02
506,0.03904321,2.499188e-01,9.408033e+02,7.315550e-02
507,0.03912037,2.484431e-01,9.284954e+02,6.188802e-02
508,0.03919753,2.470044e-01,9.162496e+02,3.603416e-02
509,0.03927469,2.456054e-01,9.043409e+02,2.180061e-02
510,0.03935185,2.442467e-01,8.927354e+02,1.933281e-02
511,0.03942901,2.429279e-01,8.812500e+02,1.875235e-02
512,0.03950617,2.416509e-01,8.697941e+02,2.488074e-02
513,0.03958333,2.404153e-01,8.581946e+02,2.656969e-02
514,0.03966049,2.392216e-01,8.627711e+02,2.037152e-02
515,0.03973765,2.380712e-01,8.848692e+02,1.981849e-02
516,0.03981481,2.369639e-01,9.072540e+02,1.858974e-02
517,0.03989198,2.358987e-01,9.297016e+02,1.855737e-02
518,0.03996914,2.348765e-01,9.519798e+02,2.144331e-02
519,0.04004630,2.338960e-01,9.738666e+02,2.622795e-02
520,0.04012346,2.329601e-01,9.951536e+02,2.937443e-02
521,0.04020062,2.320685e-01,1.015668e+03,3.004340e-02
522,0.04027778,2.312209e-01,1.035266e+03,2.859825e-02
523,0.04035494,2.304201e-01,1.053859e+03,2.644315e-02
524,0.04043210,2.296669e-01,1.071364e+03,2.676310e-02
525,0.04050926,2.289607e-01,1.087595e+03,2.748435e-02
526,0.04058642,2.282990e-01,1.102502e+03,2.907652e-02
527,0.04066358,2.276847e-01,1.116005e+03,3.148466e-02
528,0.04074074,2.271123e-01,1.128146e+03,3.413543e-02
529,0.04081790,2.265829e-01,1.138895e+03,3.633567e-02
530,0.04089506,2.261066e-01,1.148309e+03,3.760534e-02
531,0.04097222,2.256847e-01,1.156499e+03,3.784290e-02
532,0.04104938,2.253241e-01,1.163666e+03,3.714029e-02
533,0.04112654,2.250335e-01,1.169882e+03,3.568926e-02
534,0.04120370,2.248213e-01,1.175199e+03,3.366474e-02
535,0.04128086,2.246877e-01,1.179754e+03,3.440255e-02
536,0.04135802,2.246222e-01,1.183884e+03,3.573328e-02
537,0.04143519,2.246225e-01,1.187487e+03,3.604118e-02
538,0.04151235,2.246732e-01,1.190628e+03,3.513359e-02
539,0.04158951,2.247522e-01,1.193186e+03,3.314534e-02
540,0.04166667,2.248438e-01,1.195070e+03,3.048798e-02
541,0.04174383,2.249251e-01,1.196187e+03,2.763440e-02
542,0.04182099,2.250093e-01,1.196428e+03,2.491503e-02
543,0.04189815,2.250789e-01,1.195680e+03,2.733443e-02
544,0.04197531,2.251468e-01,1.193975e+03,2.910004e-02
545,0.04205247,2.252242e-01,1.191285e+03,3.068325e-02
546,0.04212963,2.253184e-01,1.187622e+03,3.182962e-02
547,0.04220679,2.254533e-01,1.182979e+03,3.251940e-02
548,0.04228395,2.256415e-01,1.177507e+03,3.261115e-02
549,0.04236111,2.258825e-01,1.171241e+03,3.196752e-02
550,0.04243827,2.261880e-01,1.164272e+03,2.915081e-02
551,0.04251543,2.265488e-01,1.156736e+03,2.581505e-02
552,0.04259259,2.269620e-01,1.148805e+03,2.438453e-02
553,0.04266975,2.274106e-01,1.140623e+03,2.456472e-02
554,0.04274691,2.278639e-01,1.132353e+03,2.473661e-02
555,0.04282407,2.283060e-01,1.124108e+03,2.481034e-02
556,0.04290123,2.287223e-01,1.115950e+03,2.479112e-02
557,0.04297840,2.290986e-01,1.108016e+03,2.472113e-02
558,0.04305556,2.294427e-01,1.100460e+03,2.579699e-02
559,0.04313272,2.297577e-01,1.093522e+03,2.623018e-02
560,0.04320988,2.300525e-01,1.087476e+03,2.712167e-02
561,0.04328704,2.303336e-01,1.082672e+03,2.763398e-02
562,0.04336420,2.278364e-01,1.079438e+03,2.759035e-02
563,0.04344136,2.251782e-01,1.078023e+03,2.697149e-02
564,0.04351852,2.228947e-01,1.078565e+03,2.599505e-02
565,0.04359568,2.210293e-01,1.081061e+03,2.490529e-02
566,0.04367284,2.196042e-01,1.085306e+03,2.410202e-02
567,0.04375000,2.186197e-01,1.090855e+03,2.342489e-02
568,0.04382716,2.180615e-01,1.097340e+03,2.353197e-02
569,0.04390432,2.179016e-01,1.104260e+03,2.367416e-02
570,0.04398148,2.181012e-01,1.111089e+03,2.512534e-02
571,0.04405864,2.186061e-01,1.117406e+03,2.677133e-02
572,0.04413580,2.193544e-01,1.122838e+03,2.845579e-02
573,0.04421296,2.202706e-01,1.127023e+03,2.991138e-02
574,0.04429012,2.212720e-01,1.129647e+03,3.063932e-02
575,0.04436728,2.222706e-01,1.130183e+03,3.019314e-02
576,0.04444444,2.231916e-01,1.128503e+03,2.831315e-02
577,0.04452160,2.239641e-01,1.124285e+03,2.500290e-02
578,0.04459877,2.245479e-01,1.117569e+03,2.595796e-02
579,0.04467593,2.249255e-01,1.108468e+03,2.670032e-02
580,0.04475309,2.250946e-01,1.096676e+03,2.596617e-02
581,0.04483025,2.250813e-01,1.082696e+03,2.455704e-02
582,0.04490741,2.249117e-01,1.066664e+03,2.458171e-02
583,0.04498457,2.246229e-01,1.048549e+03,2.400389e-02
584,0.04506173,2.242428e-01,1.027670e+03,2.855350e-02
585,0.04513889,2.238048e-01,1.005176e+03,3.004123e-02
586,0.04521605,2.233282e-01,9.816899e+02,2.708176e-02
587,0.04529321,2.228278e-01,9.581449e+02,2.671242e-02
588,0.04537037,2.223179e-01,9.355915e+02,2.702664e-02
589,0.04544753,2.218105e-01,9.146886e+02,2.688185e-02
590,0.04552469,2.213164e-01,8.965738e+02,2.634361e-02
591,0.04560185,2.208417e-01,8.814159e+02,2.566476e-02
592,0.04567901,2.203979e-01,8.813199e+02,2.472963e-02
593,0.04575617,2.187290e-01,8.836583e+02,2.454123e-02
594,0.04583333,2.164288e-01,8.885281e+02,2.478247e-02
595,0.04591049,2.140698e-01,9.002126e+02,2.623214e-02
596,0.04598765,2.116652e-01,9.112612e+02,2.745262e-02
597,0.04606481,2.092156e-01,9.216849e+02,3.255437e-02
598,0.04614198,2.067172e-01,9.315684e+02,2.883246e-02
599,0.04621914,2.041664e-01,9.408373e+02,2.896027e-02
600,0.04629630,2.015617e-01,9.494829e+02,2.883884e-02
601,0.04637346,1.989042e-01,9.576920e+02,2.855104e-02
602,0.04645062,1.963245e-01,9.653222e+02,2.820756e-02
603,0.04652778,1.938527e-01,9.725956e+02,2.788506e-02
604,0.04660494,1.915080e-01,9.792867e+02,2.762784e-02
605,0.04668210,1.893079e-01,9.856857e+02,2.736263e-02
606,0.04675926,1.872667e-01,9.915768e+02,2.692411e-02
607,0.04683642,1.854062e-01,9.970792e+02,2.640039e-02
608,0.04691358,1.837381e-01,1.001973e+03,2.582101e-02
609,0.04699074,1.822732e-01,1.006265e+03,2.752412e-02
610,0.04706790,1.810393e-01,1.013480e+03,2.529993e-02
611,0.04714506,1.800838e-01,1.020702e+03,2.533583e-02
612,0.04722222,1.794607e-01,1.025912e+03,2.512310e-02
613,0.04729938,1.793541e-01,1.029014e+03,2.470431e-02
614,0.04737654,1.797400e-01,1.029847e+03,2.410488e-02
615,0.04745370,1.805730e-01,1.028373e+03,2.435366e-02
616,0.04753086,1.817949e-01,1.024491e+03,2.549549e-02
617,0.04760802,1.831734e-01,1.018038e+03,2.571596e-02
618,0.04768519,1.821941e-01,1.014364e+03,2.459353e-02
619,0.04776235,1.812629e-01,1.012791e+03,2.465518e-02
620,0.04783951,1.803794e-01,1.011153e+03,2.409370e-02
621,0.04791667,1.795429e-01,1.009642e+03,2.339890e-02
622,0.04799383,1.787553e-01,1.008499e+03,2.396218e-02
623,0.04807099,1.780176e-01,1.007900e+03,2.367372e-02
624,0.04814815,1.773330e-01,1.007952e+03,2.427371e-02
625,0.04822531,1.766984e-01,1.008564e+03,2.423574e-02
626,0.04830247,1.761224e-01,1.009916e+03,2.263541e-02
627,0.04837963,1.756112e-01,1.012071e+03,2.197189e-02
628,0.04845679,1.751701e-01,1.015081e+03,2.161093e-02
629,0.04853395,1.748012e-01,1.018927e+03,3.724387e-02
630,0.04861111,1.745047e-01,1.023741e+03,3.999896e-02
631,0.04868827,1.742782e-01,1.029189e+03,3.758990e-02
632,0.04876543,1.741153e-01,1.035245e+03,3.548085e-02
633,0.04884259,1.740088e-01,1.041820e+03,3.347404e-02
634,0.04891975,1.739490e-01,1.048887e+03,3.215390e-02
635,0.04899691,1.739266e-01,1.056395e+03,3.447711e-02
636,0.04907407,1.739327e-01,1.064382e+03,3.637190e-02
637,0.04915123,1.739625e-01,1.072679e+03,3.768741e-02
638,0.04922840,1.740094e-01,1.081219e+03,3.830247e-02
639,0.04930556,1.740691e-01,1.089875e+03,3.801021e-02
640,0.04938272,1.741370e-01,1.098539e+03,3.688944e-02
641,0.04945988,1.742099e-01,1.107004e+03,3.502097e-02
642,0.04953704,1.742810e-01,1.115114e+03,3.271266e-02
643,0.04961420,1.743453e-01,1.122727e+03,3.057746e-02
644,0.04969136,1.743953e-01,1.129695e+03,2.880084e-02
645,0.04976852,1.744225e-01,1.135777e+03,2.756699e-02
646,0.04984568,1.744165e-01,1.140697e+03,2.679976e-02
647,0.04992284,1.743704e-01,1.144122e+03,2.635633e-02
648,0.05000000,1.742756e-01,1.160213e+03,2.616344e-02
649,0.05007716,1.741275e-01,1.184701e+03,2.633424e-02
650,0.05015432,1.739245e-01,1.208852e+03,2.704293e-02
651,0.05023148,1.736720e-01,1.232568e+03,2.843237e-02
652,0.05030864,1.733774e-01,1.255761e+03,3.032294e-02
653,0.05038580,1.730499e-01,1.278318e+03,3.227056e-02
654,0.05046296,1.727007e-01,1.300112e+03,3.369150e-02
655,0.05054012,1.723443e-01,1.321155e+03,3.403041e-02
656,0.05061728,1.719910e-01,1.341326e+03,3.286355e-02
657,0.05069444,1.716522e-01,1.360570e+03,3.011654e-02
658,0.05077160,1.713361e-01,1.379026e+03,2.642062e-02
659,0.05084877,1.710517e-01,1.396521e+03,2.686383e-02
660,0.05092593,1.707995e-01,1.413239e+03,2.704196e-02
661,0.05100309,1.705828e-01,1.429262e+03,2.689195e-02
662,0.05108025,1.704009e-01,1.444572e+03,2.810601e-02
663,0.05115741,1.702502e-01,1.459161e+03,2.889310e-02
664,0.05123457,1.701342e-01,1.472821e+03,2.927525e-02
665,0.05131173,1.700454e-01,1.485462e+03,2.942943e-02
666,0.05138889,1.699789e-01,1.496924e+03,2.943662e-02
667,0.05146605,1.699312e-01,1.507157e+03,2.926299e-02
668,0.05154321,1.698997e-01,1.516002e+03,3.013773e-02
669,0.05162037,1.698823e-01,1.523369e+03,2.808280e-02
670,0.05169753,1.695975e-01,1.529174e+03,3.033683e-02
671,0.05177469,1.685859e-01,1.533397e+03,3.292780e-02
672,0.05185185,1.676768e-01,1.535981e+03,3.240651e-02
673,0.05192901,1.668771e-01,1.536928e+03,3.490453e-02
674,0.05200617,1.661923e-01,1.536343e+03,4.589097e-02
675,0.05208333,1.656248e-01,1.534441e+03,4.787113e-02
676,0.05216049,1.651734e-01,1.531692e+03,3.197168e-02
677,0.05223765,1.648264e-01,1.528646e+03,3.504560e-02
678,0.05231481,1.645522e-01,1.525628e+03,2.997394e-02
679,0.05239198,1.642861e-01,1.522918e+03,4.066039e-02
680,0.05246914,1.639265e-01,1.520563e+03,3.761773e-02
681,0.05254630,1.633502e-01,1.518434e+03,3.023407e-02
682,0.05262346,1.624485e-01,1.516193e+03,2.865918e-02
683,0.05270062,1.611874e-01,1.513464e+03,3.193043e-02
684,0.05277778,1.596543e-01,1.509700e+03,3.241489e-02
685,0.05285494,1.580498e-01,1.504393e+03,3.363201e-02
686,0.05293210,1.566091e-01,1.496893e+03,3.392981e-02
687,0.05300926,1.554975e-01,1.486774e+03,3.134068e-02
688,0.05308642,1.547675e-01,1.474547e+03,3.116461e-02
689,0.05316358,1.544017e-01,1.460434e+03,3.205185e-02
690,0.05324074,1.544149e-01,1.444622e+03,3.289321e-02
691,0.05331790,1.549232e-01,1.427640e+03,3.441563e-02
692,0.05339506,1.561076e-01,1.409930e+03,3.783933e-02
693,0.05347222,1.580994e-01,1.392083e+03,4.035845e-02
694,0.05354938,1.598675e-01,1.374334e+03,4.148914e-02
695,0.05362654,1.602694e-01,1.356738e+03,4.105264e-02
696,0.05370370,1.607281e-01,1.338437e+03,3.988309e-02
697,0.05378086,1.611987e-01,1.319948e+03,4.235609e-02
698,0.05385802,1.616843e-01,1.301035e+03,4.384849e-02
699,0.05393519,1.621767e-01,1.281379e+03,4.393700e-02
700,0.05401235,1.626511e-01,1.261270e+03,4.912681e-02
701,0.05408951,1.611019e-01,1.240499e+03,6.310080e-02
702,0.05416667,1.598323e-01,1.316749e+03,6.592625e-02
703,0.05424383,1.590646e-01,1.479688e+03,4.459565e-02
704,0.05432099,1.587804e-01,1.645100e+03,4.117148e-02
705,0.05439815,1.589348e-01,1.810598e+03,4.030218e-02
706,0.05447531,1.594743e-01,1.976678e+03,4.521308e-02
707,0.05455247,1.603506e-01,2.143781e+03,5.588636e-02
708,0.05462963,1.615299e-01,2.312201e+03,6.064353e-02
709,0.05470679,1.629995e-01,2.480741e+03,5.897874e-02
710,0.05478395,1.609066e-01,2.647356e+03,6.228093e-02
711,0.05486111,1.582650e-01,2.809487e+03,4.550222e-02
712,0.05493827,1.557354e-01,2.965659e+03,3.876251e-02
713,0.05501543,1.533302e-01,3.113990e+03,3.867723e-02
714,0.05509259,1.510613e-01,3.253400e+03,4.202867e-02
715,0.05516975,1.489396e-01,3.383592e+03,3.592321e-02
716,0.05524691,1.469752e-01,3.504338e+03,3.516506e-02
717,0.05532407,1.451779e-01,3.617493e+03,3.511211e-02
718,0.05540123,1.435579e-01,3.727031e+03,3.615708e-02
719,0.05547840,1.421243e-01,3.836537e+03,3.600380e-02
720,0.05555556,1.408872e-01,3.950044e+03,3.561763e-02
721,0.05563272,1.398553e-01,4.067504e+03,3.519249e-02
722,0.05570988,1.390354e-01,4.186916e+03,3.458316e-02
723,0.05578704,1.384299e-01,4.304653e+03,3.339719e-02
724,0.05586420,1.380360e-01,4.415385e+03,3.728895e-02
725,0.05594136,1.378437e-01,4.511366e+03,3.499779e-02
726,0.05601852,1.378372e-01,4.583990e+03,2.932919e-02
727,0.05609568,1.379941e-01,4.623134e+03,4.085027e-02
728,0.05617284,1.382889e-01,4.617518e+03,4.192063e-02
729,0.05625000,1.386928e-01,4.559882e+03,3.972045e-02
730,0.05632716,1.391769e-01,4.445453e+03,3.494148e-02
731,0.05640432,1.397136e-01,4.272315e+03,3.754866e-02
732,0.05648148,1.402785e-01,4.045196e+03,4.058375e-02
733,0.05655864,1.391693e-01,3.781727e+03,4.582769e-02
734,0.05663580,1.376846e-01,3.518229e+03,4.766872e-02
735,0.05671296,1.365604e-01,3.302042e+03,4.578722e-02
736,0.05679012,1.357638e-01,3.171610e+03,5.961472e-02
737,0.05686728,1.352472e-01,3.133019e+03,5.862609e-02
738,0.05694444,1.349611e-01,3.160877e+03,6.458699e-02
739,0.05702160,1.348593e-01,3.219664e+03,6.030988e-02
740,0.05709877,1.349009e-01,3.281773e+03,5.303568e-02
741,0.05717593,1.350514e-01,3.330830e+03,4.313618e-02
742,0.05725309,1.352852e-01,3.359978e+03,3.680247e-02
743,0.05733025,1.355842e-01,3.369194e+03,3.682813e-02
744,0.05740741,1.359365e-01,3.362350e+03,3.709110e-02
745,0.05748457,1.363375e-01,3.345116e+03,3.825025e-02
746,0.05756173,1.367876e-01,3.323256e+03,4.108577e-02
747,0.05763889,1.372915e-01,3.301898e+03,4.358743e-02
748,0.05771605,1.378531e-01,3.284929e+03,4.570783e-02
749,0.05779321,1.384789e-01,3.274718e+03,6.713659e-02
750,0.05787037,1.392030e-01,3.272121e+03,4.801676e-02
751,0.05794753,1.399997e-01,3.276537e+03,4.740598e-02
752,0.05802469,1.408739e-01,3.432866e+03,6.512215e-02
753,0.05810185,1.418192e-01,3.605700e+03,9.716119e-02
754,0.05817901,1.428238e-01,3.662039e+03,1.177725e-01
755,0.05825617,1.438748e-01,3.589837e+03,5.113534e-02
756,0.05833333,1.446370e-01,3.470437e+03,4.540540e-02
757,0.05841049,1.437945e-01,3.367096e+03,4.154821e-02
758,0.05848765,1.430487e-01,3.353486e+03,3.907244e-02
759,0.05856481,1.424150e-01,3.360256e+03,3.729059e-02
760,0.05864198,1.419089e-01,3.445688e+03,4.547937e-02
761,0.05871914,1.415515e-01,3.567048e+03,4.902011e-02
762,0.05879630,1.413542e-01,3.704454e+03,5.124333e-02
763,0.05887346,1.413245e-01,3.861758e+03,5.361305e-02
764,0.05895062,1.414644e-01,4.047770e+03,5.705010e-02
765,0.05902778,1.417675e-01,4.274348e+03,6.201474e-02
766,0.05910494,1.422159e-01,4.560308e+03,6.715189e-02
767,0.05918210,1.427902e-01,4.943589e+03,6.596082e-02
768,0.05925926,1.434727e-01,5.502389e+03,6.008328e-02
769,0.05933642,1.438941e-01,6.308621e+03,6.564790e-02
770,0.05941358,1.406744e-01,7.069965e+03,6.007004e-02
771,0.05949074,1.390305e-01,7.562356e+03,6.647729e-02
772,0.05956790,1.376801e-01,8.026197e+03,7.765596e-02
773,0.05964506,1.364714e-01,8.487270e+03,7.838803e-02
774,0.05972222,1.354168e-01,8.937269e+03,7.447076e-02
775,0.05979938,1.345319e-01,9.366599e+03,6.563749e-02
776,0.05987654,1.338302e-01,9.765461e+03,5.454092e-02
777,0.05995370,1.333226e-01,1.012416e+04,6.593028e-02
778,0.06003086,1.330178e-01,1.043377e+04,6.844839e-02
779,0.06010802,1.329191e-01,1.068754e+04,5.805383e-02
780,0.06018519,1.330223e-01,1.088193e+04,5.202588e-02
781,0.06026235,1.333405e-01,1.100771e+04,5.239268e-02
782,0.06033951,1.339236e-01,1.104407e+04,5.447368e-02
783,0.06041667,1.348052e-01,1.097924e+04,5.644130e-02
784,0.06049383,1.359772e-01,1.081894e+04,3.986263e-02
785,0.06057099,1.374225e-01,1.057439e+04,4.192455e-02
786,0.06064815,1.391284e-01,1.025698e+04,5.190171e-02
787,0.06072531,1.388062e-01,9.875733e+03,4.363703e-02
788,0.06080247,1.375464e-01,9.446442e+03,5.391301e-02
789,0.06087963,1.362805e-01,8.996409e+03,5.412892e-02
790,0.06095679,1.349959e-01,8.530652e+03,6.254753e-02
791,0.06103395,1.336813e-01,8.060278e+03,5.704561e-02
792,0.06111111,1.323222e-01,7.596305e+03,5.776457e-02
793,0.06118827,1.309002e-01,7.147551e+03,5.787069e-02
794,0.06126543,1.293915e-01,6.720993e+03,5.882221e-02
795,0.06134259,1.277655e-01,6.322257e+03,6.508358e-02
796,0.06141975,1.260034e-01,5.957231e+03,7.176291e-02
797,0.06149691,1.241373e-01,5.632404e+03,7.455487e-02
798,0.06157407,1.223282e-01,5.355100e+03,7.195176e-02
799,0.06165123,1.208814e-01,5.132100e+03,6.482080e-02
800,0.06172840,1.201100e-01,4.967702e+03,6.188455e-02
801,0.06180556,1.200549e-01,4.861852e+03,6.081804e-02
802,0.06188272,1.205056e-01,4.808741e+03,5.857173e-02
803,0.06195988,1.212613e-01,4.798230e+03,1.212959e-01
804,0.06203704,1.221833e-01,4.818695e+03,1.758907e-01
805,0.06211420,1.232425e-01,4.858301e+03,6.176120e-02
806,0.06219136,1.243224e-01,4.906046e+03,6.912935e-02
807,0.06226852,1.254585e-01,4.952723e+03,1.035325e-01
808,0.06234568,1.266760e-01,4.990388e+03,9.826120e-02
809,0.06242284,1.280077e-01,5.011723e+03,8.557912e-02
810,0.06250000,1.294866e-01,5.011338e+03,5.590708e-02
811,0.06257716,1.310800e-01,4.985545e+03,5.156811e-02
812,0.06265432,1.326694e-01,4.933517e+03,8.294529e-02
813,0.06273148,1.342091e-01,4.856741e+03,9.443960e-02
814,0.06280864,1.356987e-01,5.480501e+03,8.820324e-02
815,0.06288580,1.371265e-01,6.207571e+03,8.846345e-02
816,0.06296296,1.384581e-01,7.030577e+03,7.502351e-02
817,0.06304012,1.396221e-01,7.933822e+03,6.010607e-02
818,0.06311728,1.398301e-01,8.872034e+03,5.686832e-02
819,0.06319444,1.394494e-01,9.787563e+03,6.420009e-02
820,0.06327160,1.390891e-01,1.062385e+04,9.253377e-02
821,0.06334877,1.387472e-01,1.132107e+04,7.662010e-02
822,0.06342593,1.384215e-01,1.180593e+04,6.294060e-02
823,0.06350309,1.381091e-01,1.201410e+04,6.536971e-02
824,0.06358025,1.378072e-01,1.190370e+04,9.108383e-02
825,0.06365741,1.375129e-01,1.148884e+04,9.058897e-02
826,0.06373457,1.372230e-01,1.084077e+04,7.786242e-02
827,0.06381173,1.369353e-01,1.010278e+04,6.465780e-02
828,0.06388889,1.366477e-01,9.474619e+03,6.718842e-02
829,0.06396605,1.363583e-01,9.131725e+03,7.531417e-02
830,0.06404321,1.360667e-01,9.124895e+03,9.523679e-02
831,0.06412037,1.357726e-01,9.326333e+03,8.458834e-02
832,0.06419753,1.354760e-01,9.521637e+03,8.398792e-02
833,0.06427469,1.351779e-01,9.533613e+03,7.658819e-02
834,0.06435185,1.348777e-01,9.273714e+03,8.182698e-02
835,0.06442901,1.345786e-01,8.744095e+03,1.013714e-01
836,0.06450617,1.342843e-01,8.013117e+03,7.261679e-02
837,0.06458333,1.339984e-01,7.203845e+03,7.410931e-02
838,0.06466049,1.337250e-01,6.473226e+03,6.646243e-02
839,0.06473765,1.334680e-01,5.977770e+03,6.975930e-02
840,0.06481481,1.332313e-01,5.898070e+03,6.746281e-02
841,0.06489198,1.328407e-01,6.322878e+03,1.067971e-01
842,0.06496914,1.318252e-01,7.163216e+03,1.046328e-01
843,0.06504630,1.308330e-01,8.083983e+03,1.067759e-01
844,0.06512346,1.297650e-01,8.614562e+03,6.354886e-02
845,0.06520062,1.285407e-01,8.616722e+03,8.460354e-02
846,0.06527778,1.271111e-01,8.214991e+03,6.479651e-02
847,0.06535494,1.254502e-01,7.562640e+03,7.184058e-02
848,0.06543210,1.235380e-01,6.813595e+03,8.130134e-02
849,0.06550926,1.214013e-01,6.319833e+03,8.563849e-02
850,0.06558642,1.191634e-01,6.196599e+03,9.162135e-02
851,0.06566358,1.170255e-01,6.027557e+03,8.521653e-02
852,0.06574074,1.151057e-01,7.226512e+03,8.048884e-02
853,0.06581790,1.133567e-01,9.535686e+03,1.034962e-01
854,0.06589506,1.116985e-01,1.152339e+04,1.414723e-01
855,0.06597222,1.101995e-01,1.305895e+04,9.134579e-02
856,0.06604938,1.091475e-01,1.450772e+04,1.039664e-01
857,0.06612654,1.088993e-01,1.579041e+04,9.658014e-02
858,0.06620370,1.094985e-01,1.675772e+04,1.494167e-01
859,0.06628086,1.103135e-01,1.744497e+04,7.784006e-02
860,0.06635802,1.103320e-01,1.786096e+04,7.540711e-02
861,0.06643519,1.093680e-01,1.798485e+04,8.973693e-02
862,0.06651235,1.081778e-01,2.071950e+04,7.990564e-01
863,0.06658951,1.073187e-01,3.092609e+04,3.234717e+00
864,0.06666667,1.069117e-01,5.722367e+04,3.205426e-01
865,0.06674383,1.069351e-01,1.100259e+05,8.386991e+00
866,0.06682099,1.073478e-01,2.015266e+05,7.135893e+00
867,0.06689815,8.541645e-02,3.867800e+05,8.441744e-01
868,0.06697531,8.242045e-02,9.053423e+05,2.628135e-01
869,0.06705247,8.451142e-02,2.757360e+06,6.413167e-02
870,0.06712963,8.654530e-02,1.377349e+04,8.029197e-02
871,0.06720679,8.852771e-02,1.433382e+04,1.752636e-01
