step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
536,0.16543210,2.430576e-01,6.117657e+02,-
537,0.16574074,2.423169e-01,6.028195e+02,-
538,0.16604938,2.413546e-01,5.937512e+02,-
539,0.16635802,2.401919e-01,5.854858e+02,-
540,0.16666667,2.389034e-01,5.781239e+02,-
541,0.16697531,2.375620e-01,5.715230e+02,-
542,0.16728395,2.362440e-01,5.649968e+02,-
543,0.16759259,2.349740e-01,5.577246e+02,-
544,0.16790123,2.337730e-01,5.491529e+02,-
545,0.16820988,2.326869e-01,5.389743e+02,-
546,0.16851852,2.298658e-01,5.272701e+02,-
547,0.16882716,2.265597e-01,5.146020e+02,-
548,0.16913580,2.249309e-01,5.023500e+02,-
549,0.16944444,2.249181e-01,4.924230e+02,-
550,0.16975309,2.258621e-01,4.872619e+02,-
551,0.17006173,2.268742e-01,4.882959e+02,-
552,0.17037037,2.271163e-01,4.957831e+02,-
553,0.17067901,2.261306e-01,5.090244e+02,-
554,0.17098765,2.241593e-01,5.266483e+02,-
555,0.17129630,2.217058e-01,5.469401e+02,-
556,0.17160494,2.191447e-01,5.679377e+02,-
557,0.17191358,2.166940e-01,5.884287e+02,-
558,0.17222222,2.144382e-01,6.075701e+02,-
559,0.17253086,2.123986e-01,6.250934e+02,-
560,0.17283951,2.105948e-01,6.406111e+02,-
561,0.17314815,2.090379e-01,6.536029e+02,-
562,0.17345679,2.077559e-01,6.628208e+02,-
563,0.17376543,2.067826e-01,6.660178e+02,-
564,0.17407407,2.061802e-01,6.635220e+02,-
565,0.17438272,2.059867e-01,6.898361e+02,-
566,0.17469136,2.061186e-01,7.169052e+02,-
567,0.17500000,2.064106e-01,7.416348e+02,-
568,0.17530864,2.066451e-01,7.637705e+02,-
569,0.17561728,2.066545e-01,7.830594e+02,-
570,0.17592593,2.063743e-01,7.995238e+02,-
571,0.17623457,2.058093e-01,8.133436e+02,-
572,0.17654321,2.050077e-01,8.248587e+02,-
573,0.17685185,2.040399e-01,8.344237e+02,-
574,0.17716049,2.029913e-01,8.424018e+02,-
575,0.17746914,2.019291e-01,8.491273e+02,-
576,0.17777778,2.009029e-01,8.548006e+02,-
577,0.17808642,1.999300e-01,8.595428e+02,-
578,0.17839506,1.989963e-01,8.633677e+02,-
579,0.17870370,1.980542e-01,8.662439e+02,-
580,0.17901235,1.970247e-01,8.680687e+02,-
581,0.17932099,1.959226e-01,8.688182e+02,-
582,0.17962963,1.948817e-01,8.681832e+02,-
583,0.17993827,1.940255e-01,8.661335e+02,-
584,0.18024691,1.934053e-01,8.627134e+02,-
585,0.18055556,1.930567e-01,8.581595e+02,-
586,0.18086420,1.929513e-01,8.530505e+02,-
587,0.18117284,1.931298e-01,8.483367e+02,-
588,0.18148148,1.936410e-01,8.448544e+02,-
589,0.18179012,1.945214e-01,8.432702e+02,-
590,0.18209877,1.957711e-01,8.437770e+02,-
591,0.18240741,1.973298e-01,8.461457e+02,-
592,0.18271605,1.991295e-01,8.498937e+02,-
593,0.18302469,2.010818e-01,8.545457e+02,-
594,0.18333333,2.031490e-01,8.593954e+02,-
595,0.18364198,2.053477e-01,8.640654e+02,-
596,0.18395062,2.076642e-01,8.682570e+02,-
597,0.18425926,2.100957e-01,8.719475e+02,-
598,0.18456790,2.126532e-01,8.752778e+02,-
599,0.18487654,2.153258e-01,8.784764e+02,-
600,0.18518519,2.180912e-01,8.815996e+02,-
601,0.18549383,2.184399e-01,8.847457e+02,-
602,0.18580247,2.176818e-01,8.878101e+02,-
603,0.18611111,2.162728e-01,8.907091e+02,-
604,0.18641975,2.148293e-01,8.932108e+02,-
605,0.18672840,2.135693e-01,8.952281e+02,-
606,0.18703704,2.126155e-01,8.965801e+02,-
607,0.18734568,2.119081e-01,8.970808e+02,-
608,0.18765432,2.085032e-01,8.966901e+02,-
609,0.18796296,2.052856e-01,8.952505e+02,-
610,0.18827160,2.025574e-01,8.925098e+02,-
611,0.18858025,2.003627e-01,8.883317e+02,-
612,0.18888889,1.987282e-01,8.826870e+02,-
613,0.18919753,1.976692e-01,8.755737e+02,-
614,0.18950617,1.971708e-01,8.672324e+02,-
615,0.18981481,1.971982e-01,8.582360e+02,-
616,0.19012346,1.977120e-01,8.492518e+02,-
617,0.19043210,1.986608e-01,8.407758e+02,-
618,0.19074074,1.999928e-01,8.330015e+02,-
619,0.19104938,2.016375e-01,8.261059e+02,-
620,0.19135802,2.035116e-01,8.273802e+02,-
621,0.19166667,2.054777e-01,8.292329e+02,-
622,0.19197531,2.048606e-01,8.316995e+02,-
623,0.19228395,2.024265e-01,8.348695e+02,-
624,0.19259259,1.998539e-01,8.387459e+02,-
625,0.19290123,1.970868e-01,8.432596e+02,-
626,0.19320988,1.941136e-01,8.485268e+02,-
627,0.19351852,1.909449e-01,8.547890e+02,-
628,0.19382716,1.876152e-01,8.623114e+02,-
629,0.19413580,1.841918e-01,9.166485e+02,-
630,0.19444444,1.807943e-01,9.976169e+02,-
631,0.19475309,1.776468e-01,1.048867e+03,-
632,0.19506173,1.751483e-01,1.055039e+03,-
633,0.19537037,1.739601e-01,1.032342e+03,-
634,0.19567901,1.751623e-01,9.925359e+02,-
635,0.19598765,1.796198e-01,9.694281e+02,-
636,0.19629630,1.862500e-01,9.512825e+02,-
637,0.19660494,1.921250e-01,9.333161e+02,-
638,0.19691358,1.944102e-01,9.086872e+02,-
639,0.19722222,1.933076e-01,8.753894e+02,-
640,0.19753086,1.906858e-01,8.323984e+02,-
641,0.19783951,1.876470e-01,7.815149e+02,-
642,0.19814815,1.845693e-01,7.285362e+02,-
643,0.19845679,1.815956e-01,7.219951e+02,-
644,0.19876543,1.787994e-01,7.153233e+02,-
645,0.19907407,1.762201e-01,7.099240e+02,-
646,0.19938272,1.738795e-01,7.160656e+02,-
647,0.19969136,1.717971e-01,7.455895e+02,-
648,0.20000000,1.700053e-01,7.711271e+02,-
649,0.20030864,1.685426e-01,7.919298e+02,-
650,0.20061728,1.674581e-01,8.083473e+02,-
651,0.20092593,1.668307e-01,8.203266e+02,-
652,0.20123457,1.667578e-01,8.277735e+02,-
653,0.20154321,1.673409e-01,8.306469e+02,-
654,0.20185185,1.686553e-01,8.291222e+02,-
655,0.20216049,1.707139e-01,8.225499e+02,-
656,0.20246914,1.733648e-01,8.136325e+02,-
657,0.20277778,1.762093e-01,8.015874e+02,-
658,0.20308642,1.786695e-01,7.893885e+02,-
659,0.20339506,1.802582e-01,5.872924e+02,-
660,0.20370370,1.808570e-01,5.822590e+02,-
661,0.20401235,1.792348e-01,5.957738e+02,-
662,0.20432099,1.762378e-01,6.062202e+02,-
663,0.20462963,1.733558e-01,6.162041e+02,-
664,0.20493827,1.706960e-01,6.279159e+02,-
665,0.20524691,1.683504e-01,6.190628e+02,-
666,0.20555556,1.664101e-01,6.037703e+02,-
667,0.20586420,1.649366e-01,6.519695e+02,-
668,0.20617284,1.639863e-01,7.058012e+02,-
669,0.20648148,1.636002e-01,7.629835e+02,-
670,0.20679012,1.637883e-01,8.156093e+02,-
671,0.20709877,1.645198e-01,8.502201e+02,-
672,0.20740741,1.656848e-01,8.560323e+02,-
673,0.20771605,1.671524e-01,8.387470e+02,-
674,0.20802469,1.687329e-01,8.231724e+02,-
675,0.20833333,1.702491e-01,8.229159e+02,-
676,0.20864198,1.715536e-01,8.645786e+02,-
677,0.20895062,1.725470e-01,8.999452e+02,-
678,0.20925926,1.721872e-01,9.227949e+02,-
679,0.20956790,1.703567e-01,9.558858e+02,-
680,0.20987654,1.684409e-01,1.025181e+03,-
681,0.21018519,1.664297e-01,1.103386e+03,-
682,0.21049383,1.643230e-01,1.191872e+03,-
683,0.21080247,1.621279e-01,1.292079e+03,-
684,0.21111111,1.598711e-01,1.405030e+03,-
685,0.21141975,1.576030e-01,1.530778e+03,-
686,0.21172840,1.553996e-01,1.667749e+03,-
687,0.21203704,1.533431e-01,1.813278e+03,-
688,0.21234568,1.514831e-01,1.964704e+03,-
689,0.21265432,1.498884e-01,2.114194e+03,-
690,0.21296296,1.486471e-01,2.251431e+03,-
691,0.21327160,1.478239e-01,2.368264e+03,-
692,0.21358025,1.475112e-01,2.455182e+03,-
693,0.21388889,1.478932e-01,2.496813e+03,-
694,0.21419753,1.492085e-01,2.475133e+03,-
695,0.21450617,1.515608e-01,2.384740e+03,-
696,0.21481481,1.546321e-01,2.252988e+03,-
697,0.21512346,1.579119e-01,2.118012e+03,-
698,0.21543210,1.608597e-01,2.057796e+03,-
699,0.21574074,1.631859e-01,2.044015e+03,-
700,0.21604938,1.650088e-01,2.028336e+03,-
701,0.21635802,1.658018e-01,2.012094e+03,-
702,0.21666667,1.644082e-01,1.996427e+03,-
703,0.21697531,1.631085e-01,1.981854e+03,-
704,0.21728395,1.618360e-01,1.968103e+03,-
705,0.21759259,1.605555e-01,1.954234e+03,-
706,0.21790123,1.592792e-01,1.939133e+03,-
707,0.21820988,1.580347e-01,1.922023e+03,-
708,0.21851852,1.568441e-01,1.901922e+03,-
709,0.21882716,1.557289e-01,1.879078e+03,-
710,0.21913580,1.547186e-01,1.853869e+03,-
711,0.21944444,1.538373e-01,1.827322e+03,-
712,0.21975309,1.531094e-01,1.800804e+03,-
713,0.22006173,1.525491e-01,1.775675e+03,-
714,0.22037037,1.521677e-01,1.753030e+03,-
715,0.22067901,1.519778e-01,1.733524e+03,-
716,0.22098765,1.520036e-01,1.717312e+03,-
717,0.22129630,1.522778e-01,1.703983e+03,-
718,0.22160494,1.528299e-01,1.692879e+03,-
719,0.22191358,1.536861e-01,1.683310e+03,-
720,0.22222222,1.548599e-01,1.674421e+03,-
721,0.22253086,1.563440e-01,1.665229e+03,-
722,0.22283951,1.581157e-01,1.654869e+03,-
723,0.22314815,1.583611e-01,1.642567e+03,-
724,0.22345679,1.581961e-01,1.627694e+03,-
725,0.22376543,1.581382e-01,1.610130e+03,-
726,0.22407407,1.581736e-01,1.590118e+03,-
727,0.22438272,1.583071e-01,1.568321e+03,-
728,0.22469136,1.585383e-01,1.569968e+03,-
729,0.22500000,1.588577e-01,1.593232e+03,-
730,0.22530864,1.592510e-01,1.615415e+03,-
731,0.22561728,1.596893e-01,1.637904e+03,-
732,0.22592593,1.600837e-01,1.664633e+03,-
733,0.22623457,1.601746e-01,1.706617e+03,-
734,0.22654321,1.595460e-01,1.781073e+03,-
735,0.22685185,1.582882e-01,1.884734e+03,-
736,0.22716049,1.573240e-01,1.977618e+03,-
737,0.22746914,1.569062e-01,2.045289e+03,-
738,0.22777778,1.567354e-01,2.101022e+03,-
739,0.22808642,1.565531e-01,2.158195e+03,-
740,0.22839506,1.562862e-01,2.221058e+03,-
741,0.22870370,1.560603e-01,2.282870e+03,-
742,0.22901235,1.560999e-01,2.330321e+03,-
743,0.22932099,1.565597e-01,2.353013e+03,-
744,0.22962963,1.574288e-01,2.350594e+03,-
745,0.22993827,1.558011e-01,2.329768e+03,-
746,0.23024691,1.532816e-01,2.299310e+03,-
747,0.23055556,1.512445e-01,2.266106e+03,-
748,0.23086420,1.495750e-01,2.234169e+03,-
749,0.23117284,1.481822e-01,2.205246e+03,-
750,0.23148148,1.470179e-01,2.179752e+03,-
751,0.23179012,1.460296e-01,2.157547e+03,-
752,0.23209877,1.451584e-01,2.138185e+03,-
753,0.23240741,1.444063e-01,2.121034e+03,-
754,0.23271605,1.437757e-01,2.105148e+03,-
755,0.23302469,1.433089e-01,2.089172e+03,-
756,0.23333333,1.429381e-01,2.071496e+03,-
757,0.23364198,1.427159e-01,2.050666e+03,-
758,0.23395062,1.425261e-01,2.025790e+03,-
759,0.23425926,1.646537e-01,1.996690e+03,-
760,0.23456790,1.773104e-01,1.963827e+03,-
761,0.23487654,1.753620e-01,1.927993e+03,-
762,0.23518519,1.735542e-01,1.890017e+03,-
763,0.23549383,1.719899e-01,1.850221e+03,-
764,0.23580247,1.706640e-01,1.918938e+03,-
765,0.23611111,1.695708e-01,2.042113e+03,-
766,0.23641975,1.687046e-01,2.152775e+03,-
767,0.23672840,1.680589e-01,2.248845e+03,-
768,0.23703704,1.676249e-01,2.333959e+03,-
769,0.23734568,1.673911e-01,2.410410e+03,-
770,0.23765432,1.673420e-01,2.473351e+03,-
771,0.23796296,1.674536e-01,2.520227e+03,-
772,0.23827160,1.677032e-01,2.550387e+03,-
773,0.23858025,1.680637e-01,2.573976e+03,-
774,0.23888889,1.685157e-01,2.598715e+03,-
775,0.23919753,1.690383e-01,2.629884e+03,-
776,0.23950617,1.696168e-01,2.667799e+03,-
777,0.23981481,1.702429e-01,2.711178e+03,-
778,0.24012346,1.709113e-01,2.753574e+03,-
779,0.24043210,1.716193e-01,2.788183e+03,-
780,0.24074074,1.723645e-01,2.812361e+03,-
781,0.24104938,1.731449e-01,2.827139e+03,-
782,0.24135802,1.739590e-01,2.838392e+03,-
783,0.24166667,1.748039e-01,2.854938e+03,-
784,0.24197531,1.740713e-01,2.882142e+03,-
785,0.24228395,1.728946e-01,2.919217e+03,-
786,0.24259259,1.719176e-01,2.970339e+03,-
787,0.24290123,1.711982e-01,3.038433e+03,-
788,0.24320988,1.708199e-01,3.118523e+03,-
789,0.24351852,1.708647e-01,3.202656e+03,-
790,0.24382716,1.713727e-01,3.278998e+03,-
791,0.24413580,1.704031e-01,3.338903e+03,-
792,0.24444444,1.693393e-01,3.383865e+03,-
793,0.24475309,1.683670e-01,3.410206e+03,-
794,0.24506173,1.673360e-01,3.407886e+03,-
795,0.24537037,1.663064e-01,3.370081e+03,-
796,0.24567901,1.653850e-01,3.301401e+03,-
797,0.24598765,1.646387e-01,3.217483e+03,-
798,0.24629630,1.640164e-01,3.119426e+03,-
799,0.24660494,1.635144e-01,3.010753e+03,-
800,0.24691358,1.632227e-01,2.907060e+03,-
801,0.24722222,1.637117e-01,2.810474e+03,-
802,0.24753086,1.646963e-01,2.725359e+03,-
803,0.24783951,1.761278e-01,2.656084e+03,-
804,0.24814815,1.771975e-01,2.602386e+03,-
805,0.24845679,1.769445e-01,2.561700e+03,-
806,0.24876543,1.761180e-01,2.534830e+03,-
807,0.24907407,1.676488e-01,2.519369e+03,-
808,0.24938272,1.606302e-01,2.505997e+03,-
809,0.24969136,1.554030e-01,2.487844e+03,-
810,0.25000000,1.522318e-01,2.461123e+03,-
811,0.25030864,1.511672e-01,2.430836e+03,-
812,0.25061728,1.518608e-01,2.404265e+03,-
813,0.25092593,1.537699e-01,2.387397e+03,-
814,0.25123457,1.565458e-01,2.376932e+03,-
815,0.25154321,1.599770e-01,2.360736e+03,-
816,0.25185185,1.639238e-01,2.336350e+03,-
817,0.25216049,1.682159e-01,2.302986e+03,-
818,0.25246914,1.678640e-01,2.266668e+03,-
819,0.25277778,1.663202e-01,2.235820e+03,-
820,0.25308642,1.649957e-01,2.219272e+03,-
821,0.25339506,1.638657e-01,2.213588e+03,-
822,0.25370370,1.628995e-01,2.219566e+03,-
823,0.25401235,1.620721e-01,2.234871e+03,-
824,0.25432099,1.613647e-01,2.256788e+03,-
825,0.25462963,1.607690e-01,2.283060e+03,-
826,0.25493827,1.602859e-01,2.310386e+03,-
827,0.25524691,1.599251e-01,2.334292e+03,-
828,0.25555556,1.581468e-01,2.349565e+03,-
829,0.25586420,1.550756e-01,2.350783e+03,-
830,0.25617284,1.527840e-01,2.333710e+03,-
831,0.25648148,1.510179e-01,2.296660e+03,-
832,0.25679012,1.496415e-01,2.243475e+03,-
833,0.25709877,1.485940e-01,2.187449e+03,-
834,0.25740741,1.478453e-01,2.142966e+03,-
835,0.25771605,1.449362e-01,2.113017e+03,-
836,0.25802469,1.453558e-01,2.091048e+03,-
837,0.25833333,1.468464e-01,2.070578e+03,-
838,0.25864198,1.467161e-01,2.046872e+03,-
839,0.25895062,1.465976e-01,2.016854e+03,-
840,0.25925926,1.464385e-01,1.978509e+03,-
841,0.25956790,1.461828e-01,1.930568e+03,-
842,0.25987654,1.458012e-01,1.872874e+03,-
843,0.26018519,1.448929e-01,1.805839e+03,-
844,0.26049383,1.410846e-01,1.730600e+03,-
845,0.26080247,1.380392e-01,1.648200e+03,-
846,0.26111111,1.356947e-01,1.559812e+03,-
847,0.26141975,1.338585e-01,1.613872e+03,-
848,0.26172840,1.326122e-01,1.711860e+03,-
849,0.26203704,1.320887e-01,1.755835e+03,-
850,0.26234568,1.323631e-01,1.755028e+03,-
851,0.26265432,1.334004e-01,1.749572e+03,-
852,0.26296296,1.350268e-01,1.765519e+03,-
853,0.26327160,1.346646e-01,1.802510e+03,-
854,0.26358025,1.343021e-01,1.847704e+03,-
855,0.26388889,1.344923e-01,1.886652e+03,-
856,0.26419753,1.351970e-01,1.910590e+03,-
857,0.26450617,1.363036e-01,1.918493e+03,-
858,0.26481481,1.376714e-01,1.914071e+03,-
859,0.26512346,1.391882e-01,1.903364e+03,-
860,0.26543210,1.407843e-01,1.888370e+03,-
861,0.26574074,1.424136e-01,1.888478e+03,-
862,0.26604938,1.432910e-01,1.963083e+03,-
863,0.26635802,1.429467e-01,2.041365e+03,-
864,0.26666667,1.425763e-01,2.123816e+03,-
865,0.26697531,1.422009e-01,2.379646e+03,-
866,0.26728395,1.418257e-01,2.371899e+03,-
867,0.26759259,1.414442e-01,2.357757e+03,-
868,0.26790123,1.410417e-01,2.405721e+03,-
869,0.26820988,1.405954e-01,2.428574e+03,-
870,0.26851852,1.400761e-01,2.429532e+03,-
871,0.26882716,1.394551e-01,2.417584e+03,-
872,0.26913580,1.387200e-01,2.402852e+03,-
873,0.26944444,1.378980e-01,2.392993e+03,-
874,0.26975309,1.370556e-01,2.392117e+03,-
875,0.27006173,1.362835e-01,2.401097e+03,-
876,0.27037037,1.356680e-01,2.418371e+03,-
877,0.27067901,1.352698e-01,2.440750e+03,-
878,0.27098765,1.351161e-01,2.464263e+03,-
879,0.27129630,1.352053e-01,2.485217e+03,-
880,0.27160494,1.355195e-01,2.501382e+03,-
881,0.27191358,1.360265e-01,2.512751e+03,-
882,0.27222222,1.366930e-01,2.521212e+03,-
883,0.27253086,1.374833e-01,2.529093e+03,-
884,0.27283951,1.383686e-01,2.538010e+03,-
885,0.27314815,1.393222e-01,2.548567e+03,-
886,0.27345679,1.403243e-01,2.560646e+03,-
887,0.27376543,1.413581e-01,2.573847e+03,-
888,0.27407407,1.424108e-01,2.587798e+03,-
889,0.27438272,1.434733e-01,2.602230e+03,-
890,0.27469136,1.445370e-01,2.617068e+03,-
891,0.27500000,1.455983e-01,2.632287e+03,-
892,0.27530864,1.466527e-01,2.647909e+03,-
893,0.27561728,1.476994e-01,2.663990e+03,-
894,0.27592593,1.487364e-01,2.680581e+03,-
895,0.27623457,1.497646e-01,2.697749e+03,-
896,0.27654321,1.507834e-01,2.715493e+03,-
897,0.27685185,1.517934e-01,2.733811e+03,-
898,0.27716049,1.527948e-01,2.752625e+03,-
899,0.27746914,1.537900e-01,2.771811e+03,-
900,0.27777778,1.541402e-01,2.791206e+03,-
901,0.27808642,1.534390e-01,2.810635e+03,-
902,0.27839506,1.529473e-01,3.002897e+03,-
903,0.27870370,1.526284e-01,2.850555e+03,-
904,0.27901235,1.523925e-01,2.867721e+03,-
905,0.27932099,1.522123e-01,2.886100e+03,-
906,0.27962963,1.521082e-01,2.904185e+03,-
907,0.27993827,1.522391e-01,2.922116e+03,-
908,0.28024691,1.516505e-01,2.973313e+03,-
909,0.28055556,1.492843e-01,3.121878e+03,-
910,0.28086420,1.470633e-01,3.080687e+03,-
911,0.28117284,1.449729e-01,2.995656e+03,-
912,0.28148148,1.430007e-01,3.015253e+03,-
913,0.28179012,1.411304e-01,3.035229e+03,-
914,0.28209877,1.393530e-01,3.055470e+03,-
915,0.28240741,1.376599e-01,3.167458e+03,-
916,0.28271605,1.360370e-01,3.621492e+03,-
917,0.28302469,1.344722e-01,3.959073e+03,-
918,0.28333333,1.329582e-01,4.143704e+03,-
919,0.28364198,1.314910e-01,4.203426e+03,-
920,0.28395062,1.300706e-01,4.182537e+03,-
921,0.28425926,1.287185e-01,4.114017e+03,-
922,0.28456790,1.274631e-01,4.018579e+03,-
923,0.28487654,1.263595e-01,3.889258e+03,-
924,0.28518519,1.251856e-01,3.733236e+03,-
925,0.28549383,1.237707e-01,3.572462e+03,-
926,0.28580247,1.226644e-01,3.423828e+03,-
927,0.28611111,1.219282e-01,3.421833e+03,-
928,0.28641975,1.215521e-01,3.461919e+03,-
929,0.28672840,1.215748e-01,3.502736e+03,-
930,0.28703704,1.219981e-01,3.543786e+03,-
931,0.28734568,1.227549e-01,3.584763e+03,-
932,0.28765432,1.237655e-01,3.625976e+03,-
933,0.28796296,1.249773e-01,3.666732e+03,-
934,0.28827160,1.263476e-01,3.706919e+03,-
935,0.28858025,1.278846e-01,5.151229e+03,-
936,0.28888889,1.295614e-01,1.027545e+04,-
937,0.28919753,1.286242e-01,1.262016e+05,-
938,0.28950617,1.270780e-01,1.725523e+05,-
939,0.28981481,1.256519e-01,2.641993e+05,-
940,0.29012346,1.243411e-01,3.243012e+05,-
941,0.29043210,1.231930e-01,3.449759e+05,-
942,0.29074074,1.222294e-01,3.053995e+05,-
943,0.29104938,1.214935e-01,3.156912e+05,-
944,0.29135802,1.210251e-01,4.227199e+05,-
945,0.29166667,1.208723e-01,4.917830e+05,-
946,0.29197531,1.210677e-01,4.855512e+05,-
947,0.29228395,1.216332e-01,4.210617e+05,-
948,0.29259259,1.173580e-01,3.413472e+05,-
949,0.29290123,1.131709e-01,3.599279e+05,-
950,0.29320988,1.099093e-01,4.150581e+05,-
951,0.29351852,1.076623e-01,4.656330e+05,-
952,0.29382716,1.057505e-01,4.992905e+05,-
953,0.29413580,1.035411e-01,4.979176e+05,-
954,0.29444444,1.009400e-01,4.431456e+05,-
955,0.29475309,9.880873e-02,3.495401e+05,-
956,0.29506173,9.880060e-02,2.607243e+05,-
957,0.29537037,1.004733e-01,2.571563e+05,-
958,0.29567901,1.024987e-01,2.889608e+05,-
959,0.29598765,1.043155e-01,3.270137e+05,-
960,0.29629630,1.057861e-01,3.733427e+05,-
961,0.29660494,1.059994e-01,4.269320e+05,-
962,0.29691358,1.030668e-01,4.855255e+05,-
963,0.29722222,1.004614e-01,5.467542e+05,-
964,0.29753086,9.879137e-02,6.011129e+05,-
965,0.29783951,9.774369e-02,6.306507e+05,-
966,0.29814815,1.008387e-01,6.395827e+05,-
967,0.29845679,1.007650e-01,6.375333e+05,-
968,0.29876543,9.895396e-02,6.296190e+05,-
969,0.29907407,9.483804e-02,6.185755e+05,-
970,0.29938272,8.782878e-02,6.062003e+05,-
971,0.29969136,8.839993e-02,5.938546e+05,-
972,0.30000000,8.866799e-02,5.819223e+05,-
973,0.30030864,8.840230e-02,5.690719e+05,-
974,0.30061728,5.675760e-02,5.553345e+05,-
975,0.30092593,6.712674e-02,5.403093e+05,-
976,0.30123457,7.275557e-02,5.239964e+05,-
977,0.30154321,7.999927e-02,5.041716e+05,-
978,0.30185185,7.931230e-02,4.789142e+05,-
979,0.30216049,8.060527e-02,4.491228e+05,-
980,0.30246914,8.087008e-02,4.171254e+05,-
981,0.30277778,7.696896e-02,3.853114e+05,-
982,0.30308642,7.545560e-02,3.555808e+05,-
983,0.30339506,7.509124e-02,3.283796e+05,-
984,0.30370370,7.574994e-02,3.041180e+05,-
985,0.30401235,7.808829e-02,2.815292e+05,-
986,0.30432099,8.025256e-02,2.584289e+05,-
987,0.30462963,7.727682e-02,2.946093e+05,-
988,0.30493827,7.255325e-02,3.428998e+05,-
989,0.30524691,6.845710e-02,3.875636e+05,-
990,0.30555556,4.431422e-02,4.173452e+05,-
991,0.30586420,3.102071e-02,4.334037e+05,-
992,0.30617284,3.814141e-02,4.463389e+05,-
993,0.30648148,4.451689e-02,4.567102e+05,-
994,0.30679012,5.015529e-02,4.682350e+05,-
995,0.30709877,2.450692e-02,3.361577e+06,-
996,0.30740741,3.345564e-02,1.831677e+06,-
