i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
58,11136,10945,0.5445124999999997,2,1,2,1,6049,6145,1.0579099999999995,0.5600699999999997,1.3809394137023142e-7,1.0267949999999997,0.5289549999999997,1.3809394137023142e-7,0.10566679538138432,-0.10566679538138356,0.9887714886199225,0.1058535187945436,-0.10585351879454283,-0.9887315435028998,59,58,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985532,3.1330287861961903,5.433660725233184,-2.300631939036994
59,11328,11137,0.5756274999999997,2,1,2,1,5953,6049,1.0890249999999997,0.5911849999999998,1.3809394137023142e-7,1.0579099999999995,0.5600699999999997,1.3809394137023142e-7,0.1056667953813522,-0.10566679538135257,0.9887714886199293,0.10585351879457548,-0.10585351879457586,-0.9887315435028928,60,59,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985623,2.5688250867708464,4.874591988708923,-2.305766901938077
60,11520,11329,0.6067424999999999,2,1,2,1,5857,5953,1.1201399999999995,0.6222999999999999,1.3809394137023142e-7,1.0890249999999997,0.5911849999999998,1.3809394137023142e-7,0.10566679538138432,-0.10566679538138356,0.9887714886199225,0.1058535187945436,-0.10585351879454283,-0.9887315435028998,61,60,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985532,2.0075886076482403,4.316813162963199,-2.309224555314959
61,11712,11521,0.6378574999999999,2,1,2,1,5761,5857,1.1512549999999997,0.6534149999999999,1.3809394137023142e-7,1.1201399999999995,0.6222999999999999,1.3809394137023142e-7,0.10566679538135233,-0.10566679538135308,0.9887714886199291,0.10585351879457562,-0.10585351879457637,-0.9887315435028928,62,61,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698562,1.449601698566485,3.760486323410121,-2.310884624843636
62,11904,11713,0.6689724999999997,2,1,2,1,5665,5761,1.1823699999999997,0.6845299999999997,1.3809394137023142e-7,1.1512549999999997,0.6534149999999999,1.3809394137023142e-7,0.10566679538135222,-0.1056667953813526,0.9887714886199294,0.10585351879454373,-0.1058535187945441,-0.9887315435028996,63,62,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985645,0.8952836555444091,3.2058672974307494,-2.3105836418863404
63,12096,11905,0.7000874999999998,2,1,2,1,5569,5665,1.2134849999999997,0.7156449999999999,1.3809394137023142e-7,1.1823699999999997,0.6845299999999997,1.3809394137023142e-7,0.10566679538135221,-0.10566679538135183,0.9887714886199294,0.10585351879454345,-0.10585351879454308,-0.9887315435028997,64,63,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985645,0.3452611252244988,2.6533660161695964,-2.3081048909450974
64,12288,12097,0.7312024999999998,2,1,2,1,5473,5569,1.2445999999999997,0.7467599999999998,1.3809394137023142e-7,1.2134849999999997,0.7156449999999999,1.3809394137023142e-7,0.10566679538135222,-0.1056667953813526,0.9887714886199294,0.10585351879454373,-0.1058535187945441,-0.9887315435028996,65,64,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985645,-0.1995254466247378,2.103639420982806,-2.303164867607544
65,12480,12289,0.7623174999999999,2,1,2,1,5377,5473,1.2757149999999997,0.777875,1.3809394137023142e-7,1.2445999999999997,0.7467599999999998,1.3809394137023142e-7,0.10566679538136842,-0.10566679538136767,0.9887714886199257,0.10585351879454359,-0.10585351879454284,-0.9887315435028998,66,65,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698559,-0.7376624000302674,1.5577327541235098,-2.295395154153777
66,12672,12481,0.7934325,2,1,2,1,5281,5377,1.3068299999999997,0.8089899999999999,1.3809394137023142e-7,1.2757149999999997,0.777875,1.3809394137023142e-7,0.10566679538135222,-0.1056667953813526,0.9887714886199294,0.10585351879455987,-0.10585351879456024,-0.9887315435028963,67,66,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985638,-1.267028378131555,1.0172900460343755,-2.2843184241659307
67,12864,12673,0.8245475,2,1,2,1,5185,5281,1.337945,0.840105,1.3809394137023142e-7,1.3068299999999997,0.8089899999999999,1.3809394137023142e-7,0.1056667953813522,-0.10566679538135257,0.9887714886199293,0.1058535187945432,-0.10585351879454358,-0.9887315435028997,68,67,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985643,-1.7844591890903105,0.4848581061926771,-2.2693172952829874
68,13056,12865,0.8556625,2,1,2,1,5089,5185,1.3690599999999997,0.8712199999999999,1.3809394137023142e-7,1.337945,0.840105,1.3809394137023142e-7,0.10566679538135222,-0.10566679538135185,0.9887714886199294,0.10585351879454374,-0.10585351879454334,-0.9887315435028997,69,68,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985647,-2.2852894234917365,-0.035694165969666146,-2.24959525752207
69,13248,13057,0.8867775,2,1,2,1,4993,5089,1.400175,0.9023350000000001,1.3809394137023142e-7,1.3690599999999997,0.8712199999999999,1.3809394137023142e-7,0.10566679538135232,-0.10566679538135232,0.9887714886199293,0.10585351879454358,-0.10585351879454358,-0.9887315435028997,70,69,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985645,-2.7627664239310596,-0.5386361198756243,-2.224130304055435
70,13440,13249,0.9178925,2,1,2,1,4897,4993,1.4312899999999995,0.9334499999999999,1.3809394137023142e-7,1.400175,0.9023350000000001,1.3809394137023142e-7,0.10566679538136847,-0.10566679538136772,0.9887714886199259,0.10585351879454334,-0.10585351879454259,-0.9887315435028997,71,70,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985591,-3.2073772867456003,-1.0157529524094675,-2.191624334336133
71,13632,13441,0.9490075,2,1,2,1,4801,4897,1.4624049999999997,0.964565,1.3809394137023142e-7,1.4312899999999995,0.9334499999999999,1.3809394137023142e-7,0.1056667953813522,-0.10566679538135257,0.9887714886199293,0.10585351879455933,-0.10585351879455972,-0.9887315435028962,72,71,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698563,-3.6062088630565605,-1.455754936509455,-2.1504539265471054
72,13824,13633,0.9801225,2,1,2,1,4705,4801,1.4935199999999995,0.99568,1.3809394137023142e-7,1.4624049999999997,0.964565,1.3809394137023142e-7,0.10566679538138432,-0.10566679538138356,0.9887714886199225,0.1058535187945436,-0.10585351879454283,-0.9887315435028998,73,72,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985532,-3.94255903314482,-1.8439316496049551,-2.0986273835398648
73,14016,13825,1.0112375,2,1,2,1,4609,4705,1.5246349999999995,1.026795,1.3809394137023142e-7,1.4935199999999995,0.99568,1.3809394137023142e-7,0.10566679538136832,-0.10566679538136871,0.9887714886199258,0.1058535187945755,-0.10585351879457587,-0.9887315435028927,74,73,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985567,-4.196075809890245,-2.1623326150475726,-2.0337431948426725
74,14208,14017,1.0423524999999998,2,1,2,1,4513,4609,1.5557499999999997,1.05791,1.3809394137023142e-7,1.5246349999999995,1.026795,1.3809394137023142e-7,0.10566679538135233,-0.10566679538135308,0.9887714886199291,0.10585351879455947,-0.10585351879456022,-0.9887315435028962,75,74,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698563,-4.3436242605767275,-2.3907037833568734,-1.952920477219854
75,14400,14209,1.0734675,2,1,2,1,4417,4513,1.5868649999999995,1.089025,1.3809394137023142e-7,1.5557499999999997,1.05791,1.3809394137023142e-7,0.10566679538136821,-0.10566679538136746,0.988771488619926,0.1058535187945436,-0.10585351879454283,-0.9887315435028998,76,75,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985591,-4.360812887751146,-2.5081831321838894,-1.8526297555672562
76,14592,14401,1.1045824999999998,2,1,2,1,4321,4417,1.6179799999999998,1.12014,1.3809394137023142e-7,1.5868649999999995,1.089025,1.3809394137023142e-7,0.10566679538135233,-0.10566679538135308,0.9887714886199291,0.10585351879455947,-0.10585351879456022,-0.9887315435028962,77,76,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698563,-4.223727095879089,-2.4954435805819313,-1.7282835152971576
77,14784,14593,1.1356975,2,1,2,1,4225,4321,1.6490949999999995,1.151255,1.3809394137023142e-7,1.6179799999999998,1.12014,1.3809394137023142e-7,0.10566679538138432,-0.10566679538138356,0.9887714886199225,0.1058535187945436,-0.10585351879454283,-0.9887315435028998,78,77,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985532,-3.9100850079814697,-2.3367944540323644,-1.5732905539491053
78,14976,14785,1.1668124999999998,2,1,2,1,4129,4225,1.6802099999999995,1.18237,1.3809394137023142e-7,1.6490949999999995,1.151255,1.3809394137023142e-7,0.1056667953813682,-0.1056667953813682,0.9887714886199258,0.10585351879457587,-0.10585351879457587,-0.9887315435028927,79,78,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985567,-3.398680238645019,-2.0219101081144144,-1.3767701305306046
79,15168,14977,1.1979275,2,1,2,1,4033,4129,1.7113249999999995,1.213485,1.3809394137023142e-7,1.6802099999999995,1.18237,1.3809394137023142e-7,0.1056667953813682,-0.1056667953813682,0.9887714886199258,0.10585351879455974,-0.10585351879455974,-0.9887315435028963,80,79,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985578,-2.6643309343375883,-1.5472475015388063,-1.117083432798782
80,15360,15169,1.2290424999999998,2,1,2,1,3937,4033,1.7424399999999995,1.2446,1.3809394137023142e-7,1.7113249999999995,1.213485,1.3809394137023142e-7,0.1056667953813682,-0.1056667953813682,0.9887714886199258,0.10585351879455974,-0.10585351879455974,-0.9887315435028963,81,80,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985578,-1.6538487715184984,-0.9158779296132589,-0.7379708419052395
