i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
59,5616,5617,0.5756275000000002,3,2,3,2,913,865,1.089025,0.5911850000000002,1.3809394137023142e-7,1.05791,0.5600700000000001,1.3809394137023142e-7,0.10574383981701589,-0.10574383981701552,0.9887550155025797,0.10583719951104655,-0.10583719951104614,-0.9887350375097052,60,59,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.96692505896904,1.0127856771946124,2.955526445757097,-1.9427407685624845
60,5712,5713,0.6067425000000002,3,2,3,2,961,913,1.12014,0.6223000000000001,1.3809394137023142e-7,1.089025,0.5911850000000002,1.3809394137023142e-7,0.10574383981702391,-0.10574383981702429,0.9887550155025779,0.10583719951104653,-0.10583719951104689,-0.988735037509705,61,60,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969037,0.5498658030783303,2.494228789381279,-1.9443629863029488
61,5808,5809,0.6378575000000001,3,2,3,2,1009,961,1.151255,0.6534150000000001,1.3809394137023142e-7,1.12014,0.6223000000000001,1.3809394137023142e-7,0.10574383981702393,-0.10574383981702393,0.9887550155025779,0.1058371995110385,-0.1058371995110385,-0.9887350375097067,62,61,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690377,0.09278066762984433,2.0373377995342636,-1.9445571319044193
62,5904,5905,0.6689725000000002,3,2,3,2,1057,1009,1.18237,0.6845300000000002,1.3809394137023142e-7,1.151255,0.6534150000000001,1.3809394137023142e-7,0.10574383981701589,-0.10574383981701552,0.9887550155025797,0.10583719951103851,-0.10583719951103814,-0.9887350375097069,63,62,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690404,-0.35820317152909387,1.5849552161164877,-1.9431583876455816
63,6000,6001,0.7000875000000002,3,2,3,2,1105,1057,1.2134850000000001,0.7156450000000002,1.3809394137023142e-7,1.18237,0.6845300000000002,1.3809394137023142e-7,0.1057438398170159,-0.10574383981701665,0.9887550155025797,0.10583719951103046,-0.10583719951103121,-0.9887350375097085,64,63,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969041,-0.8026753654225556,1.1372866052758674,-1.939961970698423
64,6096,6097,0.7312025000000002,3,2,3,2,1153,1105,1.2446,0.7467600000000002,1.3809394137023142e-7,1.2134850000000001,0.7156450000000002,1.3809394137023142e-7,0.10574383981700787,-0.10574383981700712,0.9887550155025815,0.10583719951104655,-0.10583719951104577,-0.9887350375097052,65,64,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969043,-1.2400015861873297,0.6947138502215515,-1.9347154364088812
65,6192,6193,0.7623175000000002,3,2,3,2,1201,1153,1.2757150000000002,0.7778750000000002,1.3809394137023142e-7,1.2446,0.7467600000000002,1.3809394137023142e-7,0.10574383981702393,-0.10574383981702468,0.9887550155025779,0.10583719951103046,-0.10583719951103121,-0.9887350375097085,66,65,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690381,-1.6691998757468336,0.2579103344332027,-1.9271102101800364
66,6288,6289,0.7934325000000002,3,2,3,2,1249,1201,1.30683,0.8089900000000002,1.3809394137023142e-7,1.2757150000000002,0.7778750000000002,1.3809394137023142e-7,0.10574383981700787,-0.10574383981700712,0.9887550155025815,0.10583719951104655,-0.10583719951104577,-0.9887350375097052,67,66,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969043,-2.088752862343109,-0.17198010443684023,-1.9167727579062686
67,6384,6385,0.8245475000000002,3,2,3,2,1297,1249,1.3379450000000002,0.8401050000000003,1.3809394137023142e-7,1.30683,0.8089900000000002,1.3809394137023142e-7,0.1057438398170239,-0.10574383981702427,0.9887550155025778,0.1058371995110385,-0.10583719951103887,-0.9887350375097068,68,67,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690375,-2.4963297633685135,-0.5930738608142782,-1.9032559025542355
68,6480,6481,0.8556625000000003,3,2,3,2,1345,1297,1.36906,0.8712200000000003,1.3809394137023142e-7,1.3379450000000002,0.8401050000000003,1.3809394137023142e-7,0.1057438398170159,-0.10574383981701514,0.9887550155025797,0.10583719951104655,-0.10583719951104577,-0.9887350375097052,69,68,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690401,-2.888390798630153,-1.0023604287072367,-1.8860303699229162
69,6576,6577,0.8867775000000003,3,2,3,2,1393,1345,1.4001750000000002,0.9023350000000003,1.3809394137023142e-7,1.36906,0.8712200000000003,1.3809394137023142e-7,0.10574383981702393,-0.10574383981702468,0.9887550155025779,0.1058371995110385,-0.10583719951103925,-0.9887350375097067,70,69,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690375,-3.259657331057289,-1.3951824248337472,-1.8644749062235417
70,6672,6673,0.9178925000000003,3,2,3,2,1441,1393,1.4312900000000002,0.9334500000000003,1.3809394137023142e-7,1.4001750000000002,0.9023350000000003,1.3809394137023142e-7,0.1057438398170159,-0.1057438398170159,0.9887550155025797,0.10583719951103046,-0.10583719951103046,-0.9887350375097085,71,70,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690412,-3.6024660583284165,-1.7646068582939165,-1.8378592000345
71,6768,6769,0.9490075000000003,3,2,3,2,1489,1441,1.462405,0.9645650000000003,1.3809394137023142e-7,1.4312900000000002,0.9334500000000003,1.3809394137023142e-7,0.10574383981700787,-0.10574383981700712,0.9887550155025815,0.10583719951104655,-0.10583719951104577,-0.9887350375097052,72,71,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969043,-3.9060964321761222,-2.100789531638218,-1.805306900537904
72,6864,6865,0.9801225000000005,3,2,3,2,1537,1489,1.4935200000000002,0.9956800000000005,1.3809394137023142e-7,1.462405,0.9645650000000003,1.3809394137023142e-7,0.1057438398170239,-0.10574383981702427,0.9887550155025778,0.1058371995110385,-0.10583719951103887,-0.9887350375097068,73,72,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690375,-4.1562610891312985,-2.3905430930776275,-1.765717996053671
73,6960,6961,1.0112375000000005,3,2,3,2,1585,1537,1.524635,1.0267950000000003,1.3809394137023142e-7,1.4935200000000002,0.9956800000000005,1.3809394137023142e-7,0.1057438398170159,-0.10574383981701553,0.9887550155025798,0.10583719951104656,-0.10583719951104616,-0.9887350375097053,74,73,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690406,-4.3350302882320415,-2.617405333349387,-1.7176249548826545
74,7056,7057,1.0423525000000005,3,2,3,2,1633,1585,1.5557500000000002,1.0579100000000006,1.3809394137023142e-7,1.524635,1.0267950000000003,1.3809394137023142e-7,0.10574383981702391,-0.10574383981702391,0.9887550155025778,0.1058371995110385,-0.1058371995110385,-0.9887350375097068,75,74,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690377,-4.42142720246587,-2.7624705621988537,-1.6589566402670166
75,7152,7153,1.0734675000000005,3,2,3,2,1681,1633,1.586865,1.0890250000000006,1.3809394137023142e-7,1.5557500000000002,1.0579100000000006,1.3809394137023142e-7,0.1057438398170159,-0.10574383981701514,0.9887550155025797,0.10583719951104655,-0.10583719951104577,-0.9887350375097052,76,75,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690401,-4.3927025752717155,-2.806028509185469,-1.5866740660862466
76,7248,7249,1.1045825000000007,3,2,3,2,1729,1681,1.6179800000000002,1.1201400000000006,1.3809394137023142e-7,1.586865,1.0890250000000006,1.3809394137023142e-7,0.10574383981702393,-0.10574383981702468,0.9887550155025779,0.1058371995110385,-0.10583719951103925,-0.9887350375097067,77,76,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690375,-4.2259203992450125,-2.729739826016297,-1.4961805732287154
77,7344,7345,1.1356975000000005,3,2,3,2,1777,1729,1.6490950000000002,1.1512550000000006,1.3809394137023142e-7,1.6179800000000002,1.1201400000000006,1.3809394137023142e-7,0.1057438398170159,-0.1057438398170159,0.9887550155025797,0.10583719951104653,-0.10583719951104652,-0.9887350375097049,78,77,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690401,-3.899124843505607,-2.5189198656647327,-1.3802049778408745
78,7440,7441,1.1668125000000007,3,2,3,2,1825,1777,1.6802100000000002,1.1823700000000006,1.3809394137023142e-7,1.6490950000000002,1.1512550000000006,1.3809394137023142e-7,0.10574383981702393,-0.10574383981702393,0.9887550155025779,0.1058371995110385,-0.1058371995110385,-0.9887350375097067,79,78,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690377,-3.39101275493242,-2.1647664423301656,-1.2262463126022545
79,7536,7537,1.1979275000000005,3,2,3,2,1873,1825,1.7113250000000002,1.2134850000000006,1.3809394137023142e-7,1.6802100000000002,1.1823700000000006,1.3809394137023142e-7,0.1057438398170159,-0.1057438398170159,0.9887550155025797,0.10583719951104653,-0.10583719951104652,-0.9887350375097049,80,79,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690401,-2.6766018878614815,-1.667108516924533,-1.0094933709369485
80,7632,7633,1.2290425000000005,3,2,3,2,1921,1873,1.74244,1.2446000000000004,1.3809394137023142e-7,1.7113250000000002,1.2134850000000006,1.3809394137023142e-7,0.10574383981702393,-0.10574383981702393,0.988755015502578,0.10583719951104653,-0.1058371995110465,-0.988735037509705,81,80,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969037,-1.7032673917293573,-1.0356757098370237,-0.6675916818923335
