i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
26,9792,9793,0.07778749999999998,3,2,3,2,385,193,0.6015566666666665,0.10371666666666665,1.3809394137023142e-7,0.5496983333333333,0.051858333333333326,1.3809394137023142e-7,0.10548867445355929,-0.1054886744535591,0.988809526210211,0.1058621421564802,-0.10586214215648,-0.9887296969931078,27,26,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378178,8.890365143345923,10.78417168103273,-1.8938065376868067
27,10176,10177,0.12964583333333332,3,2,3,2,577,385,0.6534149999999999,0.155575,1.3809394137023142e-7,0.6015566666666665,0.10371666666666665,1.3809394137023142e-7,0.1054886744535593,-0.10548867445355928,0.988809526210211,0.10586214215648018,-0.10586214215648018,-0.9887296969931078,28,27,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378178,8.143571152707974,10.071561464509156,-1.9279903118011816
28,10560,10561,0.18150416666666663,3,2,3,2,769,577,0.7052733333333333,0.2074333333333333,1.3809394137023142e-7,0.6534149999999999,0.155575,1.3809394137023142e-7,0.10548867445355929,-0.10548867445355957,0.988809526210211,0.1058621421564641,-0.1058621421564644,-0.9887296969931111,29,28,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.967014885737819,7.3696848565407915,9.329909705315638,-1.9602248487748462
29,10944,10945,0.23336249999999997,3,2,3,2,961,769,0.7571316666666664,0.25929166666666664,1.3809394137023142e-7,0.7052733333333333,0.2074333333333333,1.3809394137023142e-7,0.1054886744535433,-0.10548867445354283,0.9888095262102146,0.10586214215651232,-0.10586214215651188,-0.9887296969931006,30,29,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378211,6.586370021657855,8.575603590946157,-1.9892335692883023
30,11328,11329,0.28522083333333326,3,2,3,2,1153,961,0.8089899999999999,0.3111499999999999,1.3809394137023142e-7,0.7571316666666664,0.25929166666666664,1.3809394137023142e-7,0.10548867445359135,-0.10548867445359167,0.9888095262102042,0.10586214215648017,-0.1058621421564805,-0.9887296969931075,31,30,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378063,5.800359718083311,7.815104074832499,-2.014744356749188
31,11712,11713,0.3370791666666666,3,2,3,2,1345,1153,0.8608483333333331,0.36300833333333327,1.3809394137023142e-7,0.8089899999999999,0.3111499999999999,1.3809394137023142e-7,0.1054886744535593,-0.10548867445355906,0.988809526210211,0.10586214215649625,-0.10586214215649603,-0.9887296969931042,32,31,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378165,5.014536959618169,7.051316446391073,-2.0367794867729048
32,12096,12097,0.38893749999999994,3,2,3,2,1537,1345,0.9127066666666664,0.4148666666666666,1.3809394137023142e-7,0.8608483333333331,0.36300833333333327,1.3809394137023142e-7,0.10548867445357532,-0.10548867445357529,0.9888095262102076,0.10586214215649625,-0.10586214215649625,-0.9887296969931042,33,32,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.967014885737811,4.23024168509429,6.2856618422450765,-2.0554201571507864
33,12480,12481,0.4407958333333333,3,2,3,2,1729,1537,0.9645649999999998,0.46672499999999995,1.3809394137023142e-7,0.9127066666666664,0.4148666666666666,1.3809394137023142e-7,0.10548867445357532,-0.10548867445357529,0.9888095262102076,0.10586214215648018,-0.10586214215648018,-0.9887296969931078,34,33,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.967014885737812,3.448167293665041,5.518880230302777,-2.070712936637736
34,12864,12865,0.4926541666666666,3,2,3,2,1921,1729,1.016423333333333,0.5185833333333333,1.3809394137023142e-7,0.9645649999999998,0.46672499999999995,1.3809394137023142e-7,0.1054886744535593,-0.10548867445355906,0.988809526210211,0.10586214215651232,-0.1058621421565121,-0.9887296969931006,35,34,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378154,2.668762098054655,4.7513850978129515,-2.0826229997582963
35,13248,13249,0.5445125,3,2,3,2,2113,1921,1.0682816666666664,0.5704416666666666,1.3809394137023142e-7,1.016423333333333,0.5185833333333333,1.3809394137023142e-7,0.10548867445359135,-0.10548867445359134,0.9888095262102042,0.10586214215651232,-0.10586214215651232,-0.9887296969931006,36,35,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.967014885737804,1.8924500783706044,3.983450177830828,-2.091000099460224
36,13632,13633,0.5963708333333333,3,2,3,2,2305,2113,1.12014,0.6223,1.3809394137023142e-7,1.0682816666666664,0.5704416666666666,1.3809394137023142e-7,0.10548867445359134,-0.10548867445359177,0.988809526210204,0.10586214215644803,-0.10586214215644847,-0.9887296969931144,37,36,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.967014885737808,1.1198092485553242,3.2153511023680785,-2.0955418538127546
37,14016,14017,0.6482291666666666,3,2,3,2,2497,2305,1.171998333333333,0.6741583333333333,1.3809394137023142e-7,1.12014,0.6223,1.3809394137023142e-7,0.10548867445352728,-0.1054886744535268,0.9888095262102179,0.10586214215651232,-0.10586214215651188,-0.9887296969931006,38,37,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378271,0.35180097340269556,2.4475455614448958,-2.0957445880422
38,14400,14401,0.7000875,3,2,3,2,2689,2497,1.2238566666666664,0.7260166666666665,1.3809394137023142e-7,1.171998333333333,0.6741583333333333,1.3809394137023142e-7,0.10548867445359134,-0.10548867445359154,0.9888095262102042,0.10586214215648017,-0.10586214215648039,-0.9887296969931075,39,38,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378063,-0.4098403383585685,1.6809925734049453,-2.090832911763514
39,14784,14785,0.7519458333333332,3,2,3,2,2881,2689,1.2757149999999995,0.7778749999999999,1.3809394137023142e-7,1.2238566666666664,0.7260166666666665,1.3809394137023142e-7,0.1054886744535593,-0.10548867445355883,0.988809526210211,0.10586214215651232,-0.10586214215651188,-0.9887296969931006,40,39,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378154,-1.1618801151796398,0.917778236818355,-2.079658351997995
40,15168,15169,0.8038041666666664,3,2,3,2,3073,2881,1.327573333333333,0.8297333333333331,1.3809394137023142e-7,1.2757149999999995,0.7778749999999999,1.3809394137023142e-7,0.10548867445359134,-0.10548867445359199,0.9888095262102042,0.10586214215644803,-0.10586214215644871,-0.9887296969931144,41,40,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378082,-1.8982141380625646,0.162342140992974,-2.0605562790555387
41,15552,15553,0.8556624999999998,3,2,3,2,3265,3073,1.3794316666666662,0.8815916666666664,1.3809394137023142e-7,1.327573333333333,0.8297333333333331,1.3809394137023142e-7,0.10548867445352728,-0.1054886744535268,0.9888095262102179,0.10586214215651232,-0.10586214215651188,-0.9887296969931006,42,41,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378271,-2.6073742833127627,-0.5762247281116208,-2.031149555201142
42,15936,15937,0.9075208333333331,3,2,3,2,3457,3265,1.4312899999999995,0.9334499999999997,1.3809394137023142e-7,1.3794316666666662,0.8815916666666664,1.3809394137023142e-7,0.10548867445359134,-0.10548867445359154,0.9888095262102042,0.10586214215648017,-0.10586214215648039,-0.9887296969931075,43,42,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378063,-3.268327668417628,-1.2802454844715558,-1.9880821839460723
43,16320,16321,0.9593791666666663,3,2,3,2,3649,3457,1.4831483333333326,0.985308333333333,1.3809394137023142e-7,1.4312899999999995,0.9334499999999997,1.3809394137023142e-7,0.1054886744535593,-0.10548867445355883,0.988809526210211,0.10586214215648018,-0.10586214215647974,-0.9887296969931078,44,43,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378178,-3.8444076178757625,-1.9177716688290507,-1.9266359490467118
44,16704,16705,1.0112374999999996,3,2,3,2,3841,3649,1.5350066666666657,1.0371666666666663,1.3809394137023142e-7,1.4831483333333326,0.985308333333333,1.3809394137023142e-7,0.1054886744535593,-0.10548867445355883,0.988809526210211,0.10586214215651232,-0.10586214215651188,-0.9887296969931006,45,44,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378154,-4.276929846555526,-2.436850115296822,-1.840079731258704
45,17088,17089,1.063095833333333,3,2,3,2,4033,3841,1.5868649999999993,1.0890249999999995,1.3809394137023142e-7,1.5350066666666657,1.0371666666666663,1.3809394137023142e-7,0.10548867445359134,-0.10548867445359222,0.9888095262102041,0.10586214215644803,-0.10586214215644893,-0.9887296969931145,46,45,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378082,-4.482851722547669,-2.7645027344961504,-1.7183489880515186
46,17472,17473,1.1149541666666662,3,2,3,2,4225,4033,1.6387233333333324,1.1408833333333328,1.3809394137023142e-7,1.5868649999999993,1.0890249999999995,1.3809394137023142e-7,0.10548867445352728,-0.1054886744535268,0.9888095262102179,0.10586214215651232,-0.10586214215651188,-0.9887296969931006,47,46,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378271,-4.360616632634851,-2.8156066240057958,-1.5450100086290557
47,17856,17857,1.1668124999999994,3,2,3,2,4417,4225,1.6905816666666658,1.1927416666666661,1.3809394137023142e-7,1.6387233333333324,1.1408833333333328,1.3809394137023142e-7,0.10548867445359135,-0.10548867445359134,0.9888095262102042,0.10586214215648018,-0.10586214215648018,-0.9887296969931078,48,47,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378065,-3.7982115587324006,-2.5091235952125603,-1.2890879635198402
48,18240,18241,1.218670833333333,3,2,3,2,4609,4417,1.7424399999999989,1.2445999999999995,1.3809394137023142e-7,1.6905816666666658,1.1927416666666661,1.3809394137023142e-7,0.1054886744535593,-0.10548867445355883,0.988809526210211,0.10586214215651232,-0.10586214215651188,-0.9887296969931006,49,48,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9670148857378154,-2.644593429573852,-1.7681641889094315,-0.8764292406644205
