i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
59,16848,16849,0.5756275000000002,3,2,3,2,2737,2593,1.089025,0.5911850000000002,1.3809394137023142e-7,1.05791,0.5600700000000001,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150431,0.9887902155031858,0.10585923302008723,-0.10585923302008686,-0.9887303199400723,60,59,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545868,3.014475831680179,5.064410144608538,-2.049934312928359
60,17136,17137,0.6067425000000002,3,2,3,2,2881,2737,1.12014,0.6223000000000001,1.3809394137023142e-7,1.089025,0.5911850000000002,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150506,0.9887902155031859,0.10585923302008722,-0.1058592330200876,-0.9887303199400722,61,60,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,2.43778483873376,4.489435838710822,-2.051650999977062
61,17424,17425,0.6378575000000001,3,2,3,2,3025,2881,1.151255,0.6534150000000001,1.3809394137023142e-7,1.12014,0.6223000000000001,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150468,0.9887902155031858,0.10585923302008723,-0.10585923302008723,-0.9887303199400723,62,61,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,1.8632468083320675,3.9150638596341425,-2.0518170513020753
62,17712,17713,0.6689725000000002,3,2,3,2,3169,3025,1.18237,0.6845300000000002,1.3809394137023142e-7,1.151255,0.6534150000000001,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150431,0.9887902155031858,0.10585923302008723,-0.10585923302008686,-0.9887303199400723,63,62,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545868,1.2912753156034276,3.341545449999362,-2.0502701343959346
63,18000,18001,0.7000875000000002,3,2,3,2,3313,3169,1.2134850000000001,0.7156450000000002,1.3809394137023142e-7,1.18237,0.6845300000000002,1.3809394137023142e-7,0.10557914028150467,-0.10557914028150542,0.9887902155031857,0.10585923302006311,-0.10585923302006388,-0.9887303199400773,64,63,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254588,0.7224892143251546,2.769293718123789,-2.0468045037986347
64,18288,18289,0.7312025000000002,3,2,3,2,3457,3313,1.2446,0.7467600000000002,1.3809394137023142e-7,1.2134850000000001,0.7156450000000002,1.3809394137023142e-7,0.10557914028148065,-0.10557914028147988,0.988790215503191,0.10585923302008723,-0.10585923302008647,-0.9887303199400724,65,64,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545959,0.15781869773270898,2.1989806157703797,-2.0411619180376706
65,18576,18577,0.7623175000000002,3,2,3,2,3601,3457,1.2757150000000002,0.7778750000000002,1.3809394137023142e-7,1.2446,0.7467600000000002,1.3809394137023142e-7,0.10557914028150467,-0.10557914028150542,0.9887902155031857,0.10585923302006311,-0.10585923302006388,-0.9887303199400773,66,65,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254588,-0.40133663872118425,1.6316841164373213,-2.0330207551585056
66,18864,18865,0.7934325000000002,3,2,3,2,3745,3601,1.30683,0.8089900000000002,1.3809394137023142e-7,1.2757150000000002,0.7778750000000002,1.3809394137023142e-7,0.10557914028148065,-0.10557914028147988,0.988790215503191,0.10585923302011134,-0.10585923302011058,-0.9887303199400672,67,66,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545943,-0.9528764422564138,1.069106748898291,-2.021983191154705
67,19152,19153,0.8245475000000002,3,2,3,2,3889,3745,1.3379450000000002,0.8401050000000003,1.3809394137023142e-7,1.30683,0.8089900000000002,1.3809394137023142e-7,0.1055791402815287,-0.1055791402815291,0.9887902155031806,0.10585923302006311,-0.1058592330200635,-0.9887303199400774,68,67,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545794,-1.4936704578896496,0.5138898270556589,-2.0075602849453085
68,19440,19441,0.8556625000000003,3,2,3,2,4033,3889,1.36906,0.8712200000000003,1.3809394137023142e-7,1.3379450000000002,0.8401050000000003,1.3809394137023142e-7,0.10557914028148065,-0.10557914028147988,0.988790215503191,0.10585923302011134,-0.10585923302011058,-0.9887303199400672,69,68,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545943,-2.019110027355238,-0.02995549787433979,-1.9891545294808983
69,19728,19729,0.8867775000000003,3,2,3,2,4177,4033,1.4001750000000002,0.9023350000000003,1.3809394137023142e-7,1.36906,0.8712200000000003,1.3809394137023142e-7,0.10557914028152872,-0.10557914028152947,0.9887902155031807,0.10585923302006311,-0.10585923302006388,-0.9887303199400773,70,69,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545794,-2.522535810208223,-0.5564973096210529,-1.9660385005871701
70,20016,20017,0.9178925000000003,3,2,3,2,4321,4177,1.4312900000000002,0.9334500000000003,1.3809394137023142e-7,1.4001750000000002,0.9023350000000003,1.3809394137023142e-7,0.10557914028148063,-0.10557914028148062,0.9887902155031909,0.10585923302006313,-0.10585923302006313,-0.9887303199400774,71,70,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545972,-2.9945795753692472,-1.0572534361418486,-1.9373261392273986
71,20304,20305,0.9490075000000003,3,2,3,2,4465,4321,1.462405,0.9645650000000003,1.3809394137023142e-7,1.4312900000000002,0.9334500000000003,1.3809394137023142e-7,0.10557914028148065,-0.10557914028147988,0.988790215503191,0.10585923302011134,-0.10585923302011058,-0.9887303199400672,72,71,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545943,-3.4225324367671814,-1.5206028659579738,-1.9019295708092077
72,20592,20593,0.9801225000000005,3,2,3,2,4609,4465,1.4935200000000002,0.9956800000000005,1.3809394137023142e-7,1.462405,0.9645650000000003,1.3809394137023142e-7,0.1055791402815287,-0.1055791402815291,0.9887902155031806,0.10585923302006311,-0.1058592330200635,-0.9887303199400774,73,72,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545794,-3.789945532861384,-1.9314560586542722,-1.8584894742071116
73,20880,20881,1.0112375000000005,3,2,3,2,4753,4609,1.524635,1.0267950000000003,1.3809394137023142e-7,1.4935200000000002,0.9956800000000005,1.3809394137023142e-7,0.10557914028148063,-0.10557914028148026,0.988790215503191,0.10585923302011134,-0.10585923302011095,-0.9887303199400672,74,73,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545943,-4.076727945432706,-2.271466393418949,-1.8052615520137572
74,21168,21169,1.0423525000000005,3,2,3,2,4897,4753,1.5557500000000002,1.0579100000000006,1.3809394137023142e-7,1.524635,1.0267950000000003,1.3809394137023142e-7,0.10557914028152873,-0.10557914028152873,0.9887902155031807,0.10585923302006311,-0.10585923302006313,-0.9887303199400775,75,74,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.96698265725458,-4.259940623738563,-2.5200066976991504,-1.7399339260394129
75,21456,21457,1.0734675000000005,3,2,3,2,5041,4897,1.586865,1.0890250000000006,1.3809394137023142e-7,1.5557500000000002,1.0579100000000006,1.3809394137023142e-7,0.10557914028148065,-0.10557914028147988,0.988790215503191,0.10585923302011134,-0.10585923302011058,-0.9887303199400672,76,75,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545943,-4.315233170883892,-2.655903323598352,-1.65932984728554
76,21744,21745,1.1045825000000007,3,2,3,2,5185,5041,1.6179800000000002,1.1201400000000006,1.3809394137023142e-7,1.586865,1.0890250000000006,1.3809394137023142e-7,0.10557914028152872,-0.10557914028152947,0.9887902155031807,0.10585923302006311,-0.10585923302006388,-0.9887303199400773,77,76,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545794,-4.218490077846365,-2.659602227737065,-1.5588878501093002
77,22032,22033,1.1356975000000005,3,2,3,2,5329,5185,1.6490950000000002,1.1512550000000006,1.3809394137023142e-7,1.6179800000000002,1.1201400000000006,1.3809394137023142e-7,0.10557914028148063,-0.10557914028148062,0.9887902155031909,0.10585923302008723,-0.10585923302008723,-0.9887303199400723,78,77,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545956,-3.9468877125929835,-2.51525406305196,-1.4316336495410233
78,22320,22321,1.1668125000000007,3,2,3,2,5473,5329,1.6802100000000002,1.1823700000000006,1.3809394137023142e-7,1.6490950000000002,1.1512550000000006,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150468,0.9887902155031858,0.10585923302008723,-0.10585923302008723,-0.9887303199400723,79,78,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,-3.4781343182395617,-2.2123070137056455,-1.2658273045339161
79,22608,22609,1.1979275000000005,3,2,3,2,5617,5473,1.7113250000000002,1.2134850000000006,1.3809394137023142e-7,1.6802100000000002,1.1823700000000006,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150468,0.9887902155031858,0.10585923302008723,-0.10585923302008723,-0.9887303199400723,80,79,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,-2.784821458265933,-1.7462691591262949,-1.0385522991396383
80,22896,22897,1.2290425000000005,3,2,3,2,5761,5617,1.74244,1.2446000000000004,1.3809394137023142e-7,1.7113250000000002,1.2134850000000006,1.3809394137023142e-7,0.10557914028150467,-0.10557914028150468,0.9887902155031858,0.10585923302011134,-0.10585923302011134,-0.9887303199400672,81,80,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545854,-1.8059280910992324,-1.1128377485041396,-0.6930903425950927
