i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
58,5568,5473,0.5445124999999997,2,1,2,1,3025,3073,1.0579099999999995,0.5600699999999997,1.3809394137023142e-7,1.0267949999999997,0.5289549999999997,1.3809394137023142e-7,0.10574383981702394,-0.10574383981702319,0.9887550155025779,0.10583719951103054,-0.1058371995110298,-0.9887350375097085,59,58,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690384,1.3896593108021429,3.766096984582572,-2.376437673780429
59,5664,5569,0.5756274999999997,2,1,2,1,2977,3025,1.0890249999999997,0.5911849999999998,1.3809394137023142e-7,1.0579099999999995,0.5600699999999997,1.3809394137023142e-7,0.10574383981701586,-0.10574383981701624,0.9887550155025796,0.1058371995110464,-0.1058371995110468,-0.988735037509705,60,59,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.96692505896904,0.9100712948454187,3.291431282125772,-2.3813599872803533
60,5760,5665,0.6067424999999999,2,1,2,1,2929,2977,1.1201399999999995,0.6222999999999999,1.3809394137023142e-7,1.0890249999999997,0.5911849999999998,1.3809394137023142e-7,0.10574383981702394,-0.10574383981702319,0.9887550155025779,0.10583719951103862,-0.10583719951103787,-0.9887350375097068,61,60,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690377,0.4366960136769942,2.8211984069932186,-2.3845023933162244
61,5856,5761,0.6378574999999999,2,1,2,1,2881,2929,1.1512549999999997,0.6534149999999999,1.3809394137023142e-7,1.1201399999999995,0.6222999999999999,1.3809394137023142e-7,0.10574383981701586,-0.10574383981701663,0.9887550155025795,0.10583719951104655,-0.1058371995110473,-0.9887350375097049,62,61,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690395,-0.03025301508320171,2.3554935185098955,-2.3857465335930974
62,5952,5857,0.6689724999999997,2,1,2,1,2833,2881,1.1823699999999997,0.6845299999999997,1.3809394137023142e-7,1.1512549999999997,0.6534149999999999,1.3809394137023142e-7,0.10574383981700783,-0.1057438398170082,0.9887550155025814,0.10583719951103848,-0.10583719951103887,-0.9887350375097067,63,62,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690435,-0.49045201272384364,1.8944763580556983,-2.3849283707795417
63,6048,5953,0.7000874999999998,2,1,2,1,2785,2833,1.2134849999999997,0.7156449999999999,1.3809394137023142e-7,1.1823699999999997,0.6845299999999997,1.3809394137023142e-7,0.10574383981701588,-0.1057438398170155,0.9887550155025797,0.1058371995110304,-0.10583719951103003,-0.9887350375097085,64,63,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969041,-0.9434097059066793,1.4384178336068514,-2.3818275395135307
64,6144,6049,0.7312024999999998,2,1,2,1,2737,2785,1.2445999999999997,0.7467599999999998,1.3809394137023142e-7,1.2134849999999997,0.7156449999999999,1.3809394137023142e-7,0.10574383981701589,-0.10574383981701627,0.9887550155025796,0.10583719951103848,-0.10583719951103887,-0.9887350375097067,65,64,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690404,-1.3883791173449145,0.9877736250836477,-2.3761527424285624
65,6240,6145,0.7623174999999999,2,1,2,1,2689,2737,1.2757149999999997,0.777875,1.3809394137023142e-7,1.2445999999999997,0.7467599999999998,1.3809394137023142e-7,0.105743839817016,-0.10574383981701524,0.9887550155025797,0.10583719951103848,-0.10583719951103773,-0.9887350375097069,66,65,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690408,-1.8242225971869397,0.5432992530292337,-2.3675218502161735
66,6336,6241,0.7934325,2,1,2,1,2641,2689,1.3068299999999997,0.8089899999999999,1.3809394137023142e-7,1.2757149999999997,0.777875,1.3809394137023142e-7,0.10574383981701589,-0.10574383981701627,0.9887550155025796,0.10583719951103848,-0.10583719951103887,-0.9887350375097067,67,66,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690404,-2.249208526222949,0.10622653662005366,-2.3554350628430027
67,6432,6337,0.8245475,2,1,2,1,2593,2641,1.337945,0.840105,1.3809394137023142e-7,1.3068299999999997,0.8089899999999999,1.3809394137023142e-7,0.10574383981700791,-0.10574383981700829,0.9887550155025812,0.10583719951103833,-0.1058371995110387,-0.9887350375097066,68,67,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690428,-2.6607130664993313,-0.3214736405042314,-2.3392394259950997
68,6528,6433,0.8556625,2,1,2,1,2545,2593,1.3690599999999997,0.8712199999999999,1.3809394137023142e-7,1.337945,0.840105,1.3809394137023142e-7,0.1057438398170159,-0.10574383981701553,0.9887550155025798,0.10583719951103043,-0.10583719951103006,-0.9887350375097086,69,68,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690412,-3.0548003368102012,-0.7367167290256705,-2.318083607784531
69,6624,6529,0.8867775,2,1,2,1,2497,2545,1.400175,0.9023350000000001,1.3809394137023142e-7,1.3690599999999997,0.8712199999999999,1.3809394137023142e-7,0.10574383981701585,-0.10574383981701585,0.9887550155025796,0.10583719951103847,-0.10583719951103847,-0.9887350375097068,70,69,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690406,-3.425668068019674,-1.134804280241625,-2.290863787778049
70,6720,6625,0.9178925,2,1,2,1,2449,2497,1.4312899999999995,0.9334499999999999,1.3809394137023142e-7,1.400175,0.9023350000000001,1.3809394137023142e-7,0.10574383981702397,-0.10574383981702322,0.988755015502578,0.10583719951103839,-0.10583719951103764,-0.9887350375097068,71,70,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969038,-3.764985953754797,-1.5088206655901746,-2.2561652881646226
71,6816,6721,0.9490075,2,1,2,1,2401,2449,1.4624049999999997,0.964565,1.3809394137023142e-7,1.4312899999999995,0.9334499999999999,1.3809394137023142e-7,0.10574383981701586,-0.10574383981701624,0.9887550155025796,0.1058371995110464,-0.1058371995110468,-0.988735037509705,72,71,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.96692505896904,-4.061230918932448,-1.8490216606902308,-2.2122092582422166
72,6912,6817,0.9801225,2,1,2,1,2353,2401,1.4935199999999995,0.99568,1.3809394137023142e-7,1.4624049999999997,0.964565,1.3809394137023142e-7,0.10574383981702394,-0.10574383981702319,0.9887550155025779,0.10583719951103862,-0.10583719951103787,-0.9887350375097068,73,72,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690377,-4.299226582610213,-2.142411620557575,-2.1568149620526382
73,7008,6913,1.0112375,2,1,2,1,2305,2353,1.5246349999999995,1.026795,1.3809394137023142e-7,1.4935199999999995,0.99568,1.3809394137023142e-7,0.10574383981702394,-0.10574383981702433,0.9887550155025779,0.10583719951104656,-0.10583719951104693,-0.9887350375097049,74,73,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969037,-4.460166426021965,-2.3727887193277946,-2.0873777066941708
74,7104,7009,1.0423524999999998,2,1,2,1,2257,2305,1.5557499999999997,1.05791,1.3809394137023142e-7,1.5246349999999995,1.026795,1.3809394137023142e-7,0.10574383981700794,-0.10574383981700869,0.9887550155025813,0.10583719951104655,-0.1058371995110473,-0.9887350375097049,75,74,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690424,-4.522342312606665,-2.5215098836910403,-2.0008324289156247
75,7200,7105,1.0734675,2,1,2,1,2209,2257,1.5868649999999995,1.089025,1.3809394137023142e-7,1.5557499999999997,1.05791,1.3809394137023142e-7,0.10574383981702394,-0.10574383981702319,0.9887550155025779,0.10583719951103054,-0.1058371995110298,-0.9887350375097085,76,75,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690384,-4.462546170774561,-2.5690230900035433,-1.893523080771018
76,7296,7201,1.1045824999999998,2,1,2,1,2161,2209,1.6179799999999998,1.12014,1.3809394137023142e-7,1.5868649999999995,1.089025,1.3809394137023142e-7,0.10574383981700794,-0.10574383981700869,0.9887550155025813,0.10583719951104655,-0.1058371995110473,-0.9887350375097049,77,76,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690424,-4.257738748647891,-2.4969115650999854,-1.7608271835479057
77,7392,7297,1.1356975,2,1,2,1,2113,2161,1.6490949999999995,1.151255,1.3809394137023142e-7,1.6179799999999998,1.12014,1.3809394137023142e-7,0.10574383981702394,-0.10574383981702319,0.9887550155025779,0.10583719951103054,-0.1058371995110298,-0.9887350375097085,78,77,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690384,-3.886279851191973,-2.2900381311622726,-1.5962417200297003
78,7488,7393,1.1668124999999998,2,1,2,1,2065,2113,1.6802099999999995,1.18237,1.3809394137023142e-7,1.6490949999999995,1.151255,1.3809394137023142e-7,0.10574383981702383,-0.10574383981702383,0.988755015502578,0.10583719951104667,-0.10583719951104667,-0.9887350375097049,79,78,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690372,-3.3278022614149143,-1.9386539642589888,-1.3891482971559255
79,7584,7489,1.1979275,2,1,2,1,2017,2065,1.7113249999999995,1.213485,1.3809394137023142e-7,1.6802099999999995,1.18237,1.3809394137023142e-7,0.10574383981701588,-0.10574383981701588,0.9887550155025797,0.10583719951104667,-0.10583719951104667,-0.9887350375097049,80,79,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690401,-2.5596503853011923,-1.4412826229324371,-1.1183677623687551
80,7680,7585,1.2290424999999998,2,1,2,1,1969,2017,1.7424399999999995,1.2446,1.3809394137023142e-7,1.7113249999999995,1.213485,1.3809394137023142e-7,0.10574383981702383,-0.10574383981702383,0.988755015502578,0.10583719951103861,-0.10583719951103861,-0.9887350375097067,81,80,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690377,-1.5392078329642975,-0.8114418919984034,-0.7277659409658941
